Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
34.141,0,3.44,16.568,5.121,7.571,0,0,0
37.727,0,4.88,20.585,5.268,6.714,0,0,0
43.473,0,10.88,24.539,6.053,7.572,0,0,0
38.406,0,6.44,19.243,5.772,7.647,0,0,0
44.476,0,6.44,25.073,5.591,8.048,0,0,0
46.743,0,7,26.395,5.65,8.661,0,0,0
46.898,0,6.72,25.553,5.714,8.939,0,0,0
42.308,0,6.72,19.465,6.052,9.656,0,0,0
43.541,0,5,20.057,6.052,9.87,0,0,0
42.322,0,5,19.208,5.943,9.601,0,0,0
42.092,0,2,19.458,5.596,9.577,0,0,0
67.323,0,18,43.639,6.144,9.898,0,0,0
46.325,0,6,20.771,6.004,10.446,0,0,0
46.502,0,6,21.031,6.056,10.396,0,0,0
45.867,0,5,20.148,5.957,10.571,0,0,0
46.361,0,5,21.802,5.909,9.893,0,0,0
46.627,0,5,22.271,6.047,9.802,0,0,0
46.649,0,5,21.765,6.095,9.771,0,0,0
52.855,0,5,28.79,5.872,9.661,0,0,0
45.1,0,5,21.322,5.972,9.62,0,0,0
45.604,0,5,21.787,6.008,9.511,0,0,0
45.059,0,5,20.473,5.852,10.292,0,0,0
43.806,0,5,20.452,5.868,9.323,0,0,0
46.11,0,5,21.992,5.973,9.657,0,0,0
44.922,0,5,20.529,5.876,9.671,0,0,0
47.417,0,5,22.277,5.922,10.721,0,0,0
45.294,0,5,21.575,5.902,9.281,0,0,0
45.964,0,5,23.026,5.863,9.51,0,0,0
42.832,0,3,20.224,5.687,9.174,0,0,0
42.065,0,2,19.043,5.548,9.868,0,0,0
61.473,0,18,38.521,6.123,9.366,0,0,0
62.592,0,18,39.881,6.345,8.821,0,0,0
73.204,0,18,49.719,6.681,8.932,0,0,0
55.513,0,15,31.593,7.347,8.916,0,0,0
80.666,0,30.32,55.614,7.372,9.776,0,0,0
71.063,0,17,44.449,7.371,9.771,0,0,0
85.637,0,31.32,57.912,7.461,11.632,0,0,0
82.222,0,27.16,54.595,7.437,10.899,0,0,0
89.315,0,29.72,60.835,7.253,10.503,0,0,0
67.013,0,17,39.768,7.225,9.745,0,0,0
57.421,0,13,32.081,7.099,9.551,0,0,0
55.282,0,10,30.931,6.706,9.08,0,0,0
43.294,0,4,19.346,6.491,9.503,0,0,0
41.381,0,2,18.406,6.043,9.284,0,0,0
41.952,0,5,19.099,6.463,9.153,0,0,0
42.765,0,5,19.497,6.075,9.371,0,0,0
43.768,0,5,20.117,6.018,9.445,0,0,0
44.915,0,5,20.673,6.056,10.213,0,0,0
43.109,0,5,19.336,5.906,10.178,0,0,0
42.615,0,5,19.213,5.929,9.706,0,0,0
44.472,0,5,20.127,5.905,10.197,0,0,0
53.34,0,5,28.953,6.037,10.231,0,0,0
50.17,0,5,26.292,5.829,10.361,0,0,0
43.662,0,5,20.095,5.756,10.227,0,0,0
44.803,0,5,21.236,5.747,10.045,0,0,0
50.427,0,5,27.016,5.458,9.872,0,0,0
49.807,0,5,26.86,5.408,9.851,0,0,0
42.862,0,5,19.566,5.645,10.025,0,0,0
44.494,0,5,20.62,5.599,10.092,0,0,0
52.186,0,9,28.273,5.879,9.901,0,0,0
50.686,0,9,26.57,5.747,10.142,0,0,0
53.586,0,14,29.254,6.278,9.935,0,0,0
57.212,0,16,31.088,6.776,10.825,0,0,0
101.118,0,38.16,71.619,7.526,12.698,0,0,0
126.179,0,51,97.401,7.685,11.326,0,0,0
119.349,0,48.72,92.173,7.417,9.947,0,0,0
107.099,0,45.88,80.731,7.415,9.806,0,0,0
100.376,0,35,75.479,7.12,9.016,0,0,0
81.414,0,30.44,55.422,7.854,9.143,0,0,0
83.371,0,29,57.232,7.503,9.741,0,0,0
70.919,0,20,45.04,7.246,9.105,0,0,0
54.086,0,13,29.434,7.285,8.754,0,0,0
60.792,0,12,31.602,8.536,11.779,0,0,0
51.951,0,8,26.349,6.7,9.349,0,0,0
50.876,0,10,27.608,6.345,9.394,0,0,0
52.088,0,12,28.369,6.721,9.048,0,0,0
