Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
39.0498,0.014684,0,46.8937,12.4723,28.392,5.99086,6.96267,0
20.6934,0.0133048,0,54.3364,13.1084,32.8785,6.48851,8.04383,0
55.6958,0.00994615,0,88.7469,26.308,63.1668,7.03173,9.75874,0
217.178,0.073663,0,41.7685,4.24132,21.4269,5.80076,8.21009,0
8.51729,0.00502851,0,72.8,22.5991,48.7898,6.97302,8.99109,0
60.5075,0.00815522,0,52.1499,11.8508,32.681,6.12557,7.26815,0
30.5241,0.0012349,0,59.4508,14.9886,37.7884,6.4165,8.35099,0
69.8261,0.0144883,0,65.2366,16.3737,42.6364,6.27297,8.97844,0
56.3857,0.0144786,0,61.6548,16.706,41.0135,6.30772,7.81307,0
12.2594,0.00715078,0,91.0834,28.751,64.6418,7.145,9.93797,0
15.487,0.0125434,0,74.0337,22.5433,50.6913,6.989,8.56004,0
13.2373,0.0100444,0,64.9919,16.2019,41.0864,6.70851,9.22648,0
23.6387,0.0116982,0,63.3958,20.6626,42.108,7.11468,7.50729,0
52.1752,0.0108282,0,89.4111,27.6888,63.5861,7.12089,9.88467,0
16.2442,0.0109509,0,95.9848,32.34,70.9544,7.29404,9.36474,0
8.31573,0.0116539,0,98.9992,34.12,73.2641,7.304,9.63237,0
87.8009,0.00472492,0,93.5791,30.867,68.0816,7.28222,9.55194,0
58.1818,0.0141999,0,59.8179,12.2364,35.5984,6.55386,9.56204,0
32.3826,0.0140416,0,54.1455,14.1375,34.3774,6.51934,7.27492,0
17.5882,0.00854533,0,86.9111,26.6635,60.6301,7.25749,10.0385,0
10.2136,0.00621549,0,99.1586,33.9246,72.6063,7.20331,10.2798,0
19.7681,0.014,0,77.4238,21.5261,51.5543,7.07886,9.85165,0
8.02078,0.0130742,0,104.252,34.9881,77.2471,7.30286,10.4989,0
5.08855,0.00584415,0,120.845,40.3053,92.682,7.25653,11.0311,0
12.7459,0.00845841,0,74.1353,15.658,45.7869,6.71153,11.323,0
12.8037,0.0112228,0,58.4146,16.8505,37.2544,6.93246,7.49633,0
48.4311,0.0116658,0,88.4957,25.5044,63.256,6.86173,9.69731,0
20.0776,0.0101795,0,52.2808,10.9681,31.373,6.07847,8.39196,0
29.1887,0.0116288,0,85.2708,29.3231,60.4572,7.26602,9.17416,0
38.1425,0.0092668,0,81.4442,22.7386,54.296,7.13649,10.5232,0
8.70389,0.00964236,0,94.3578,31.0645,68.4274,7.14355,9.92619,0
16.6681,0.00904719,0,84.0082,25.0579,57.6828,7.29566,10.0709,0
7.00525,0.0108073,0,95.9646,34.1,70.3047,7.51094,9.6015,0
38.705,0.0146979,0,45.3362,10.0748,27.0194,6.04964,6.89845,0
10.5737,0.00485975,0,52.9722,12.6176,32.8305,6.53158,7.29453,0
34.8562,0.01401,0,65.5034,21.612,44.3296,7.03474,7.62992,0
16.4932,0.0106465,0,60.4567,16.6623,38.4264,6.84342,8.14291,0
30.0267,0.0106307,0,51.7248,11.7251,31.9478,6.58288,7.04963,0
7.55466,0.0073212,0,90.9647,29.0733,64.3791,7.10581,10.3463,0
7.83947,0.00603466,0,70.9047,20.7542,47.7726,7.08717,8.31946,0
25.0476,0.013478,0,69.8081,23.278,48.0445,7.20417,7.67573,0
39.5459,0.0145606,0,48.759,11.6386,29.5483,6.19449,7.21626,0
53.1734,0.0115656,0,65.0486,18.8434,42.422,6.82062,8.42277,0
6.41278,0.00614973,0,92.6433,30.4713,66.943,6.80487,10.2018,0
17.2353,0.0102336,0,78.9952,17.9581,52.2846,6.71013,10.6315,0
12.1363,0.0121829,0,63.3519,20.4964,42.0463,6.61939,7.8835,0
55.4982,0.0142151,0,81.4688,27.7693,57.8048,7.00906,8.81835,0
16.6705,0.00843306,0,83.3661,31.3506,59.7596,7.22319,8.73489,0
57.6843,0.030843,0,59.5642,13.9893,36.7822,6.38965,9.02147,0
85.951,0.0144647,0,48.8836,12.9967,29.5065,6.36464,7.10661,0
10.9573,0.00758668,0,97.6999,27.59,69.2229,6.82597,11.1553,0
11.4358,0.00547885,0,70.9929,21.0858,47.7144,7.12381,8.54633,0
9.79221,0.0130883,0,63.8317,17.6192,41.0152,6.99861,8.32792,0
4.301,0.0109352,0,102.647,38.7647,76.6746,7.44576,10.05,0
40.6283,0.0137305,0,59.7581,10.7149,34.2093,6.4366,10.2822,0
97.71,0.0138876,0,96.6604,28.8158,69.3823,7.15,10.5154,0
57.5256,0.00305886,0,101.23,32.1432,75.402,7.32206,9.60283,0
14.2422,0.0143147,0,63.9495,13.1304,37.1677,6.89982,10.6599,0
29.4511,0.00949933,0,91.3809,28.8147,65.3664,7.32049,9.75646,0
48.1374,0.0146593,0,43.6009,8.302,25.1202,6.02689,7.00192,0
31.1495,0.0130719,0,82.2776,28.5635,58.1547,7.28065,8.83666,0
6.02593,0.00608627,0,97.7852,31.1007,69.5986,7.44441,11.2073,0
41.7947,0.00650383,0,84.1368,26.8818,59.491,7.37257,8.99184,0
43.0023,0.00806218,0,84.1466,30.1841,60.3952,7.30394,8.71083,0
31.0949,0.0141018,0,53.6528,7.88812,30.4911,6.1731,9.13568,0
48.1545,0.00357678,0,68.0415,21.077,45.3663,7.05661,8.08163,0
18.7544,0.00330003,0,79.0438,22.1008,52.0919,6.96083,10.4246,0
76.3333,0.0131327,0,89.4513,27.8711,63.0434,7.25558,10.0169,0
34.3318,0.0108468,0,64.3287,15.8906,41.2011,6.69942,8.67937,0
28.9285,0.00903028,0,67.1497,21.5644,44.6287,7.01789,8.20916,0
8.32788,0.0145123,0,61.9071,7.17448,34.592,5.94392,11.6487,0
66.2124,0.0105011,0,71.5329,21.3681,47.7777,6.62318,9.19465,0
6.97266,0.00739379,0,95.7145,31.7125,70.1206,7.09588,9.70656,0
30.2112,0.0135256,0,63.4936,14.6254,40.5303,6.41216,8.96425,0
62.2848,0.0133452,0,61.485,12.3432,37.6304,6.48697,9.2073,0
14.9163,0.00964599,0,99.1948,34.6087,72.3818,7.32333,10.2315,0
35.9176,0.0119879,0,69.7435,21.4815,46.5552,7.04188,8.50946,0
13.4913,0.00713073,0,99.398,28.48,72.8161,6.63,10.4594,0
12.9576,0.0132645,0,61.1968,16.5596,38.784,6.76609,8.43121,0
13.8214,0.010901,0,98.2424,35.0951,73.4998,7.29568,9.1593,0
8.14494,0.00545619,0,77.334,26.1807,53.5431,7.06748,8.89526,0
5.74516,0.0127122,0,57.5383,12.4229,34.5528,6.60596,8.92984,0
6.82848,0.0114146,0,95.6282,28.5474,68.8141,6.58626,10.8791,0
70.7135,0.0193697,0,55.0344,13.7833,34.8738,6.35628,7.59349,0
26.5145,0.0109137,0,71.4866,24.542,49.0449,6.83384,8.33739,0
14.7979,0.00997654,0,74.2381,20.7164,48.5881,7.10922,9.73335,0
28.5848,0.0145245,0,57.6374,11.7202,34.8254,6.42941,8.92621,0
12.178,0.00633773,0,114.096,35.1075,84.3509,7.10294,11.6135,0
13.2251,0.0089735,0,64.847,18.3128,41.8534,7.07291,8.30993,0
20.084,0.00527073,0,77.2291,22.8912,52.8027,7.33197,8.94199,0
23.6089,0.012875,0,55.7544,11.7926,31.6455,6.31822,9.67864,0
41.0183,0.0103952,0,76.9057,21.9148,52.2084,7.05695,9.17776,0
5.31602,0.00940409,0,99.8443,36.5475,74.0653,6.8755,10.4087,0
10.4456,0.0142636,0,87.3501,26.6956,61.0152,7.03472,10.1003,0
18.492,0.00485462,0,68.2879,17.8553,44.0421,6.9837,9.09252,0
23.3864,0.0107552,0,61.5081,15.4594,39.1208,6.69088,8.44277,0
11.5992,0.00729416,0,64.1288,13.6335,38.8506,6.35243,10.364,0
25.0587,0.00685163,0,79.5244,25.7379,55.8331,7.15566,8.79709,0
9.51366,0.0105793,0,71.4301,18.6269,44.4999,7.11491,10.4232,0
10.2852,0.0066255,0,58.3378,12.2359,33.8752,6.58334,9.55133,0
