Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.876271,4.65776,3125.89,7,13,100,2552.93,0.526,2405.44,0,146.942,328.499,173.935
0.683686,14.553,2044.63,7,13,42.8571,1615.84,0.243,1540.61,0.002,74.972,169.197,203.981
0.928022,2.84342,2558.44,8,13,37.5,1524.88,0.219,1458.59,0,66.061,771.059,204.487
0.913502,3.50854,3232.24,7,13,57.1429,2394.06,0.3,2283,0.002,110.749,578.14,199.355
0.742084,11.4538,2871.69,7,13,57.1429,1797.03,0.29,1706.07,0,90.661,802.686,212.932
0.816782,7.45434,2271.36,7,13,28.5714,797.213,0.141,757.669,0,39.399,1242.4,182.941
0.580774,20.2569,2432.9,9,13,55.5556,1953.67,0.352,1854.65,0,98.648,189.125,232.184
0.819895,6.96313,1874.85,7,13,42.8571,1303.31,0.21,1242.88,0,60.22,345.032,175.02
0.590244,18.6453,2782.07,10,13,50,2257.71,0.345,2152.73,0,104.633,178.299,281.171
0.178628,35.8566,2075.84,7,13,42.8571,1361.78,0.209,1290.78,0.005,70.779,453.676,207.419
0.779541,9.55133,3185.46,7,13,57.1429,1907.29,0.313,1809.38,0.005,97.582,1018.9,206.827
0.787325,8.88659,2614.67,7,13,71.4286,2077.95,0.384,1966.33,0,111.219,278.575,200.908
0.705118,13.7691,2725.32,7,13,71.4286,2088.63,0.36,1967.54,0,120.716,396.943,183.041
0.7508,12.3206,1266.33,7,13,28.5714,877.829,0.147,829.062,0,48.616,164.506,175.33
0.769495,10.7315,2909.47,7,13,57.1429,1872.14,0.311,1769.06,0,102.754,800.348,180.759
0.188538,34.7905,1226.94,7,13,28.5714,850.562,0.14,810.758,0,39.659,144.593,181.416
0.853523,5.79199,1451.95,7,13,28.5714,1056.97,0.148,1005.73,0,51.082,129.967,211.789
0.774584,10.0133,2881.16,7,13,42.8571,1432.43,0.213,1360.33,0,71.872,1180.91,210.308
0.537704,18.1654,3930.37,7,13,100,3504.45,0.57,3316.56,0,187.293,136.312,221.406
0.629481,15.6428,1560.39,7,13,28.5714,1101.65,0.176,1046.44,0,55.026,171.066,233.203
0.0386518,37.8522,3508.58,8,13,25,1451.86,0.178,1381.76,0,69.914,1731.23,257.463
0.848439,6.90299,3917.45,9,13,44.4444,2494.59,0.362,2367.6,0,126.606,1101.46,251.662
0.760584,10.3335,4278.02,9,13,66.6667,3338.25,0.487,3166.96,0,170.787,594.36,273.849
0.107575,38.5549,2029.83,7,13,28.5714,1519.1,0.24,1448.56,0,70.292,164.186,271.553
0.58134,18.7432,1644.57,7,13,28.5714,1244.45,0.377,1178.93,0,65.133,139.441,195.262
0.527657,22.5897,1805.19,8,13,37.5,1350.38,0.218,1273.53,0,76.619,194.249,205.704
0.607811,15.2256,2917.59,8,13,50,2357.08,0.303,2258.32,0,98.442,256.064,248.765
0.5322,20.7386,1421.36,7,13,28.5714,906.989,0.136,859.507,0,47.34,264.737,201.283
0.708761,12.6299,1950.95,7,13,28.5714,961.968,0.138,919.136,0,42.687,746.1,193.396
0.641809,14.4083,3024.3,8,13,37.5,1325.78,0.212,1263.92,0,61.638,1432.03,212.509
0.837191,7.66221,2034.1,7,13,42.8571,1552.49,0.216,1485.79,0,66.476,217.761,213.361
0.685847,12.3544,3017.69,9,13,55.5556,2292.67,0.351,2174.08,0,118.229,413.543,251.215
0.766488,10.0147,2247.46,7,13,57.1429,1692.99,0.284,1598.24,0,94.448,314.678,188.29
0.848541,6.84267,1945.08,7,13,42.8571,1392.19,0.22,1321.11,0,70.848,331.042,170.916
0.397478,28.942,1236.48,7,13,28.5714,820.666,0.141,773.416,0,47.104,198.344,170.533
0.125688,37.4224,1259.83,7,13,28.5714,827.489,0.135,779.941,0,47.408,214.428,171.325
0.838984,7.36448,1483.03,7,13,28.5714,916.04,0.143,868.648,0,47.242,330.144,187.913
