MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
2.16723e-06,2.61471e-05,8.43439e-06,0.000115386,0.000396569,20.1
0.00028655,0.000357972,8.53984e-05,0.0253484,0.00826637,20.1
0.000133037,0.000250784,4.35604e-05,0.0115587,0.00545894,20.1
0.00322536,0.00138737,0.00034124,0.423748,0.0468476,20.1
0.000446738,0.000429484,0.000130581,0.0569635,0.01333,20.1
2.10247e-05,0.00010095,1.75161e-05,0.00154933,0.00177892,20.1
0.000228655,0.00029747,7.92019e-05,0.0239786,0.00803613,20.1
0.00053818,0.000693852,0.000131328,0.0447761,0.0117698,20.1
0.0087974,0.00139496,0.000466513,2.39671,0.0497126,20.1
0.000586237,0.000712443,0.000122567,0.0389618,0.0110045,20.1
0.00201358,0.000976597,0.000263795,0.190822,0.0276349,20.1
0.00386128,0.00130635,0.000391704,0.557629,0.0440012,20.1
7.13147e-05,0.000155286,3.72384e-05,0.00423522,0.00277277,20.1
0.000248761,0.000324402,7.56821e-05,0.0168682,0.0062532,20.1
0.00791865,0.00205148,0.000563243,0.920246,0.0445676,20.1
0.00462823,0.00149058,0.000425606,0.707379,0.048974,20.1
0.00142963,0.000764668,0.000244772,0.231253,0.0244529,20.1
9.76611e-05,0.00021032,3.47965e-05,0.00680159,0.0038875,20.1
0.00826254,0.00165374,0.000579105,1.74966,0.0478026,20.1
0.00940391,0.00175456,0.000565592,2.22166,0.050668,20.1
0.00322251,0.00129977,0.000335693,0.444436,0.0355673,20.1
0.00284974,0.00112355,0.000393416,0.341681,0.0294795,20.1
0.00659175,0.00178503,0.00048318,0.779614,0.0713141,20.1
0.000278852,0.000327312,9.45581e-05,0.0361484,0.0103221,20.1
0.00224142,0.000923744,0.000305165,0.411211,0.0307001,20.1
2.80208e-05,0.000135336,2.97288e-05,0.00102217,0.00146688,20.1
0.00706205,0.00140139,0.000453703,1.98622,0.0495922,20.1
0.000242535,0.000313662,8.14898e-05,0.0262094,0.00858073,20.1
0.000468261,0.000438112,0.000133562,0.0625567,0.0140186,20.1
0.000628097,0.000539734,0.000142811,0.0563025,0.011901,20.1
5.05043e-06,3.70316e-05,1.29991e-05,0.000196621,0.0005036,20.1
0.000275958,0.000331019,7.44071e-05,0.0318946,0.00938867,20.1
0.000921576,0.000667459,0.000160847,0.0982153,0.0174375,20.1
0.000574581,0.000639059,0.000135023,0.035952,0.0102672,20.1
0.00110546,0.000633527,0.000191336,0.218311,0.0250249,20.1
0.00213804,0.00098089,0.000338907,0.24934,0.0251577,20.1
0.00839794,0.00160051,0.000555394,1.56409,0.0564147,20.1
0.00311745,0.00118703,0.000318406,0.582497,0.0334733,20.1
3.85462e-05,0.000107083,2.95218e-05,0.00304888,0.00236301,20.1
0.00583287,0.00205099,0.000506099,0.624476,0.0474817,20.1
0.00338566,0.00127978,0.0003607,0.465205,0.0385117,20.1
0.00642945,0.00145869,0.000528734,1.10581,0.0423651,20.1
0.00864644,0.00190946,0.000511349,1.30732,0.0734225,20.1
0.00559877,0.00151676,0.000404609,1.50927,0.0446391,20.1
0.00356574,0.00112956,0.000355889,0.785386,0.043792,20.1
0.0028221,0.00136113,0.000293894,0.315462,0.0262578,20.1
0.00041673,0.000404441,0.000126854,0.0574763,0.0133416,20.1
0.00351441,0.0013651,0.000365611,0.537714,0.0342262,20.1
0.00663999,0.00135121,0.000466824,1.66784,0.0471021,20.1
0.00226047,0.000988372,0.000289531,0.34378,0.0338329,20.1
0.000251444,0.000323156,8.36002e-05,0.0226107,0.00797452,20.1
0.000439974,0.000426145,9.66506e-05,0.0681618,0.0139783,20.1
0.000819501,0.000580323,0.000187053,0.120031,0.0188609,20.1
0.00546898,0.00176782,0.000450978,0.721987,0.0612583,20.1
0.00751497,0.00197348,0.000452004,0.866577,0.0763095,20.1
0.000241354,0.000314302,7.65915e-05,0.0181505,0.0068976,20.1
0.00468137,0.00172777,0.000436207,0.427643,0.0424321,20.1
0.000726672,0.000564085,0.000148125,0.10453,0.0179618,20.1
0.00203927,0.00109797,0.000319279,0.16049,0.0218903,20.1
0.00081201,0.000883049,0.000197485,0.0505342,0.0124601,20.1
0.00117866,0.000748618,0.00020822,0.178623,0.0250901,20.1
0.00174601,0.000792763,0.000289221,0.315166,0.0285041,20.1
0.000695109,0.000521304,0.000168349,0.116442,0.0189392,20.1
0.00329736,0.00115396,0.000361868,0.566032,0.0334288,20.1
0.000823445,0.000557649,0.000158175,0.166382,0.0219854,20.1
0.00189145,0.00103502,0.000285833,0.217729,0.02403,20.1
0.00190622,0.00104314,0.000263457,0.185349,0.0246702,20.1
0.000277519,0.000344223,6.50929e-05,0.0306301,0.00890267,20.1
0.00445199,0.00149105,0.000385543,0.759837,0.0440603,20.1
0.000358793,0.000398924,0.000101577,0.0342848,0.010065,20.1
0.009451,0.00204916,0.000614425,1.78552,0.0470555,20.1
0.000737475,0.000616327,0.000154617,0.0688025,0.0143768,20.1
0.00537903,0.00171942,0.000471815,0.465069,0.0542069,20.1
0.0038306,0.00132546,0.000346305,0.50004,0.0438041,20.1
0.00160501,0.00102038,0.000243734,0.0968938,0.0232002,20.1
0.00910769,0.00204808,0.000607338,1.18557,0.0426118,20.1
0.00324691,0.00138145,0.000373344,0.380144,0.0339304,20.1
0.00137371,0.000753434,0.000238861,0.244577,0.025794,20.1
0.000595796,0.000780828,0.000150545,0.0196415,0.00761318,20.1
0.00349902,0.00150641,0.00036715,0.325048,0.060725,20.1
0.00144472,0.000731211,0.000243539,0.271995,0.0269045,20.1
0.00169872,0.000978713,0.000287233,0.150176,0.0202702,20.1
0.000580016,0.000476422,0.000136921,0.100341,0.0175053,20.1
0.00716873,0.00143994,0.000439064,2.20697,0.0497663,20.1
6.35231e-05,0.000144969,3.47323e-05,0.00432574,0.00282061,20.1
0.000247789,0.000313624,8.64485e-05,0.0254699,0.00850404,20.1
0.00437062,0.00150289,0.00043232,0.646639,0.0414845,20.1
0.000117572,0.000270431,4.31024e-05,0.0061445,0.00385392,20.1
0.000999851,0.000640902,0.000207448,0.163682,0.0216759,20.1
0.000575462,0.000536285,0.000130661,0.0349032,0.0100798,20.1
0.00325597,0.00135311,0.000369077,0.548935,0.0346651,20.1
0.000898744,0.000581065,0.000160292,0.183181,0.0225624,20.1
0.0024257,0.00101472,0.000300576,0.278809,0.0272019,20.1
0.00210834,0.000964656,0.000271431,0.246477,0.0258282,20.1
0.00315749,0.00120487,0.000367895,0.646923,0.0352173,20.1
0.00672526,0.00166301,0.000508927,0.663039,0.05696,20.1
0.00530717,0.00146158,0.000468198,0.789856,0.0413844,20.1
0.000158662,0.00024533,5.49908e-05,0.0144808,0.00587112,20.1
0.00180298,0.0010673,0.000245228,0.194177,0.0226215,20.1
0.00346518,0.00137682,0.000349418,0.392623,0.0605902,20.1
