MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
0.000126341,0.00033758,1.21044e-05,0.0175041,0.00633041,28.9
0.000171916,0.000402584,4.76172e-05,0.00253765,0.00267249,14.6
0.000118362,0.000352658,7.92944e-06,0.00792861,0.00433607,27.3
0.000128066,0.000332084,1.07942e-05,0.0123982,0.00563105,26.2
0.000150959,0.000386785,1.45057e-05,0.0177019,0.00690145,22.1
0.000231375,0.000435571,4.69687e-05,0.00225561,0.00241188,14.1
0.000164361,0.000398708,4.40034e-05,0.00298109,0.0030994,15.3
0.000148106,0.00039077,2.47967e-05,0.00604642,0.004411,17
0.000134018,0.000338175,7.57924e-06,0.0115741,0.00588069,31.5
0.000149273,0.000330823,8.76697e-06,0.0208081,0.00698138,33.5
0.000179139,0.000399104,8.326e-05,0.00234068,0.00249977,13.3
0.000175739,0.000390411,1.53861e-05,0.018996,0.00665539,30.2
0.000188773,0.000421037,2.70107e-05,0.00421114,0.00376093,17.8
0.000160284,0.000406446,1.82336e-05,0.0116584,0.00579239,24.5
0.00016849,0.000419846,3.05364e-05,0.00273323,0.00299676,26.2
0.000153249,0.000398051,1.95595e-05,0.0100642,0.00498888,20.8
0.000169674,0.000409503,2.26318e-05,0.0155898,0.00660755,19
0.000149986,0.000393528,3.26449e-05,0.00335238,0.00326854,16.5
0.000113917,0.000355161,1.12569e-05,0.00451729,0.00446174,24.6
0.000188522,0.00041147,3.43625e-05,0.0060365,0.00433842,17
0.000151342,0.000388269,1.63837e-05,0.0191222,0.00711782,23.8
0.000152434,0.000390837,1.2757e-05,0.0137831,0.00626821,23.3
0.000192298,0.000403344,4.74121e-05,0.00214905,0.00267646,14.2
0.000110366,0.000337131,8.36624e-06,0.00901196,0.00511695,28.9
0.00018835,0.000406065,4.05316e-05,0.00233721,0.00210967,15.3
0.00010711,0.00033215,6.98285e-06,0.00839409,0.00493585,32.9
0.000165492,0.000409343,2.48884e-05,0.00664525,0.00448541,18.7
0.000142416,0.000378013,1.11029e-05,0.0141698,0.00622251,28.8
0.000108885,0.00034604,8.41938e-06,0.00557038,0.00430993,26.4
0.000140178,0.000377256,1.29848e-05,0.0161357,0.00664292,24.2
0.0001482,0.00039514,1.07062e-05,0.018966,0.00712596,31
0.000132815,0.000349629,9.41021e-06,0.0211045,0.00739168,27.6
0.000200664,0.000425124,2.43145e-05,0.00618276,0.00434999,19.6
0.000169103,0.000423611,3.31755e-05,0.00287266,0.00306784,24.8
0.000123048,0.000353082,8.14541e-06,0.0208406,0.00742206,29
0.000158496,0.000401413,2.41791e-05,0.00776061,0.00472037,18.6
0.000142081,0.000390827,1.81385e-05,0.00709946,0.00464076,23.4
0.000160488,0.000395621,3.09513e-05,0.00382586,0.00354222,15.9
9.53411e-05,0.000306673,7.20065e-06,0.016569,0.00663887,28.9
0.00014118,0.000346505,0.00012088,0.00139859,0.00161139,8.5
0.00031659,0.000474598,6.64297e-05,0.00581868,0.00288555,13.6
0.000127299,0.000361625,1.06809e-05,0.0106068,0.00565646,27.9
0.000162942,0.000384136,4.70199e-05,0.00186449,0.00216875,14.8
0.000164555,0.000405622,2.59741e-05,0.00804531,0.00505742,18.1
0.000152822,0.000398855,2.25596e-05,0.00678194,0.004559,17.8
0.000123262,0.000367466,1.15775e-05,0.0119555,0.00581234,28.7
0.000228945,0.000434462,3.04498e-05,0.0089084,0.00523187,17.4
0.000191039,0.000397944,1.74094e-05,0.0149578,0.0064687,21.9
0.000160403,0.000390288,1.66945e-05,0.0118086,0.00587469,21.7
0.000156733,0.000388905,1.30243e-05,0.0185762,0.00687452,25.6
0.00012436,0.000342479,8.07919e-06,0.0164724,0.00673747,28.4
0.000122792,0.000356753,8.37222e-06,0.00430861,0.00386201,27.8
0.000161574,0.000386862,9.89264e-05,0.00137089,0.00171989,11.5
0.000166647,0.000402319,1.83014e-05,0.0106638,0.00525128,26.4
0.000138298,0.000370582,9.49758e-06,0.0149864,0.00655845,27.1
