Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.0610424,2182.22,4,19,20.2118,1775,124,224
0.0542245,1750.35,4,19,23.9789,1342,123,227
0.267999,3434.15,7,19,19.4754,2773,216,382
0.382665,2161.49,4,19,22.5342,1751,124,227
0.260347,2121.3,5,19,18.4118,1627,156,277
0.878336,4153.42,7,19,30.5816,3488,217,384
0.0663219,1839.98,4,19,15.7645,1440,124,218
0.167937,2286.89,6,19,16.4758,1712,186,327
0.515616,2727.16,6,19,21.8579,2174,186,308
0.235888,2674.5,5,19,18.6095,2181,155,279
0.365691,1780.37,4,19,25.0807,1374,124,225
0.113669,2548.33,4,19,27.9237,2130,124,234
0.219222,2852.95,6,19,19.8853,2270,188,332
0.301018,1430.17,4,19,12.7947,1039,124,211
0.029217,1600.43,4,19,22.1509,1192,123,225
0.00237505,650.284,4,19,11.7579,262,124,208
0.232923,1320.53,4,19,28.1816,936,126,206
0.288322,1304.5,4,19,15.4421,915,125,210
0.0964825,878.63,4,19,11.7132,505,124,197
0.226776,1734.71,4,19,15.3066,1325,124,225
0.668232,5058.48,9,19,30.1961,4215,280,495
0.60486,2407.58,5,19,26.2961,1933,155,263
0.103192,1913.8,4,19,17.5132,1511,124,220
0.897086,2258.66,5,19,17.4126,1790,155,259
0.00158494,1114.78,4,19,20.2026,712,125,220
0.718668,3741.53,8,19,17.5526,2989,250,436
0.366332,4078.62,6,19,29.8746,3505,186,327
0.049796,1514.86,4,19,23.7842,1124,126,212
0.320596,1911.41,6,19,12.1947,1356,186,312
0.219901,1821.63,4,19,18.2035,1422,123,219
0.148206,1299.94,4,19,13.9947,908,124,211
0.157295,2254.88,6,19,18.0674,1667,186,340
0.000271441,671.471,4,19,13.1684,287,125,207
0.766021,1502.21,4,19,18.4789,1124,124,203
0.623833,5443.63,8,19,26.1901,4660,248,464
0.046067,1450.88,4,19,21.7,1043,125,225
0.0150971,1119.05,4,19,12.8868,605,138,319
0.100029,1312.22,4,19,14.5737,921,124,211
0.115387,1501.64,4,19,20.186,1113,124,210
0.881491,2502.51,8,19,12.9173,1796,249,397
0.417439,3041.3,6,19,26.4316,2451,186,340
0.105084,2298.22,6,19,16.8832,1734,186,318
0.534372,3261.08,7,19,23.5982,2594,217,388
0.430912,2212.09,6,19,13.6842,1639,186,327
0.21495,2326.73,4,19,37.6614,1925,124,221
0.234154,1557.36,4,19,17.8702,1158,124,217
0.0228796,1021.24,4,19,14.9368,625,125,214
0.288658,1855.55,4,19,15.4276,1450,127,222
0.226313,4499.25,5,19,41.8053,3987,155,295
0.0285302,1665.16,4,19,20.4474,1259,124,223
0.344641,1671.57,5,19,13.9645,1190,155,267
0.120573,2207.58,4,19,32.9351,1795,124,229
0.0429085,1435.8,4,19,20.3649,1030,124,224
0.321736,1363.71,4,19,11.1605,959,125,222
0.00266407,1024.69,4,19,15.0079,634,125,211
0.421416,3422.79,6,19,35.3537,2841,186,331
0.119013,2945.93,5,19,38.4882,2461,155,270
0.197799,2484.11,5,19,19.2411,1993,156,276
0.186728,1803.33,4,19,15.8158,1406,124,216
0.573069,1835.69,4,19,17.0829,1429,124,223
0.286495,1636.03,4,19,21.8281,1232,125,222
0.0459432,991.418,4,19,16.4474,593,127,216
0.234727,2931.84,5,19,24.6526,2439,155,277
0.0926518,2089.73,4,19,21.5421,1683,124,224
0.106587,2056.96,5,19,18.0553,1568,155,274
0.169317,1970.15,4,19,21.5934,1566,124,221
0.243347,1773.69,4,19,27.7684,1380,125,212
0.162902,1797.33,4,19,24.1035,1389,125,226
0.163089,2711.44,6,19,21.6674,2127,186,336
0.544576,2023.46,4,19,18.1197,1612,124,226
0.120656,3402.83,4,19,38.0197,2988,124,228
0.0779783,2335.64,5,19,23.1039,1859,155,264
0.686049,2525.54,6,19,15.7851,1957,186,319
0.115564,1195.79,4,19,12.3228,808,124,209
0.423064,2813.47,5,19,22.8368,2311,157,283
0.213953,1676.55,6,19,13.7579,1122,187,309
0.502807,2767.61,5,19,21.8316,2270,155,282
0.0519412,1276.78,4,19,26.0105,884,125,213
0.299593,1443.51,4,19,18.3684,1048,124,216
0.055237,1561.6,4,19,17.8842,1165,125,216
0.868293,6140.2,9,19,26.9556,5276,279,513
0.671373,2131.57,4,19,20.3,1726,124,223
0.280789,1402.49,4,19,12.9539,1005,130,213
0.271535,1861.08,4,19,15.3224,1458,124,221
0.0963539,1963.18,5,19,18,1471,155,277
0.120074,1791.25,4,19,20.1895,1396,124,215
0.169176,1761.43,4,19,14.5947,1375,124,207
0.155067,1483.9,4,19,17.8,1080,124,220
0.0537189,2024.97,4,19,21.4684,1613,125,227
0.189917,1854.48,4,19,25.193,1448,125,223
0.495664,2542.36,6,19,17.2189,1975,185,319
0.261504,3179.5,5,19,26.4382,2688,155,277
0.51742,2525.46,5,19,17.9421,2039,155,273
0.111113,1445.67,4,19,17.7088,1045,124,220
0.0500824,1535.19,4,19,20.7246,1128,123,226
0.822975,2688.06,4,19,25.6145,2282,124,224
0.440137,3348.4,5,19,31.1779,2860,155,275
0.661836,2055.32,4,19,33.4351,1638,124,235
0.325316,1434.55,4,19,10.0408,1041,125,211
0.154081,1551.33,4,19,20.007,1146,124,222
