Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
14.027,9.505,1.454,1.413,96.6667,0.491274,20.345,6.34659
14.389,8.487,1.345,2.958,93.3333,0.642082,4.6591,2.65219
18.691,8.267,1.399,7.454,89.3333,0,0.187498,2.65733
19.054,8.518,1.4,7.472,88.7407,0,0.129219,2.22975
15.658,8.225,1.315,4.437,88.0741,0.798095,0.39494,1.97816
14.464,8.167,1.357,3.216,83.4815,0.264804,2.68929,3.42532
13.711,9.028,1.398,1.526,80.8148,0.204797,2.57397,1.92605
18.064,7.501,1.42,7.465,78.2222,6.5576,0.341955,2.31209
14.483,6.834,1.339,4.559,73.2593,0.237838,3.36912,6.09196
11.529,6.737,1.429,1.595,70.7407,0.573932,13.1606,3.79323
11.146,6.397,1.324,1.742,67.6296,0.630061,20.7219,3.70313
12.266,7.191,1.577,1.657,63.7037,0.134384,3.8904,3.20773
12.108,7.158,1.627,1.55,67.7778,0.188043,5.08516,3.66849
17.403,7.736,1.575,6.317,72.1481,0.944442,0.876537,2.65409
14.094,7.602,1.566,3.073,66.8889,0.158874,2.01036,2.23686
13.762,7.484,1.472,3.057,71.6296,0.0980626,1.5066,1.70695
11.995,7.335,1.344,1.609,75.1111,0.493586,4.49777,1.51582
13.404,6.96,1.608,3.075,71.8519,0.100128,1.43608,1.64478
16.888,7.916,1.428,5.807,75.3333,1.61704,1.33238,3.65497
11.217,6.494,1.52,1.493,69.5556,0.00479657,51.786,44.8821
11.08,6.685,1.313,1.455,74.2222,0.296369,50.7236,29.7313
11.113,6.675,1.319,1.469,71.6296,0.757574,32.9385,3.268
12.212,6.105,1.329,3.123,66.963,0.442077,4.12309,2.78841
16.668,6.225,1.443,7.282,63.7037,2.76377,0.22519,2.22297
10.345,5.786,1.42,1.468,57.7778,0.0677644,2.7033,2.18654
14.813,5.919,1.335,5.936,63.037,0.127412,0.494437,1.9568
10.657,6.055,1.345,1.569,64.5185,0.142139,6.21654,4.58943
18.136,7.46,1.315,7.673,68.8148,0,0.173605,2.17867
16.505,6.977,1.342,6.407,68.3704,0.116072,0.448031,1.80218
18.836,7.792,1.38,7.879,69.7037,0.480707,0.139266,1.89715
11.56,6.812,1.329,1.627,66.5926,0.483614,10.6106,3.61166
11.658,6.856,1.379,1.633,63.6296,0.388505,4.95327,2.98057
17.932,6.641,1.338,8.22,60.5926,0,0.307578,3.83219
17.605,6.135,1.373,8.328,60,0,0.251963,3.42821
10.957,6.244,1.36,1.624,59.7037,0.196023,3.90135,3.5786
16.65,7.124,1.355,6.372,64.2963,0.794178,1.46651,4.24068
18.522,7.174,1.34,8.17,59.7037,0.439886,0.231249,2.95407
12.757,6.227,1.436,3.295,56.8889,0.249247,3.28936,3.27637
17.02,5.801,1.353,8.082,54.8148,0,0.237574,3.07155
12.321,5.761,1.411,3.319,54.1481,0.130117,2.03569,2.8664
17.967,6.501,1.589,8.13,59.037,0,0.239769,2.94362
13.357,6.834,1.564,3.096,58.6667,0.623981,3.8563,2.52577
10.189,5.438,1.403,1.58,54.7407,0.500095,19.1945,5.94123
13.998,6.108,1.316,4.731,51.7778,1.09341,3.06725,3.26785
9.758,5.033,1.386,1.653,46.5185,0.286614,5.76908,3.50236
12.94,4.925,1.484,4.785,44.1481,0.944643,2.55611,2.93256
8.746,3.726,1.726,1.575,39.2593,0.537003,30.8667,8.33658
8.329,3.789,1.435,1.434,36.2222,0.000927332,6.64035,6.94177
8.683,4.331,1.34,1.452,40.8889,0.3865,9.02584,4.12282
14.689,4.183,1.309,7.603,38.1481,0.844127,0.422299,5.09703
14.313,3.81,1.367,7.442,33.9259,1.96648,0.468761,4.73253
7.649,3.061,1.379,1.539,28.6667,0.526787,12.1806,4.58129
7.742,3.206,1.359,1.535,26,0.206368,5.16705,3.50575
9.99,2.421,1.395,4.541,23.4815,0.164393,1.63606,3.24674
12.3,2.888,1.408,6.351,28.0741,0.191257,0.894832,3.3948
11.468,3.529,1.427,4.746,30.6667,0.0485145,1.43575,3.04588
12.182,4.212,1.464,4.702,34.1481,0.340949,1.97044,3.50747
7.925,3.175,1.384,1.587,31.4815,0.135205,5.73184,4.27036
14.766,3.79,1.438,7.802,36.5185,1.75426,0.420953,4.62742
14.063,3.454,1.448,7.507,31.5556,0,0.392711,4.91574
11.2,3.239,1.388,4.817,31.1852,0.502877,1.88492,3.2251
14.301,3.045,1.432,8.088,28.3704,2.29082,0.401743,3.91963
13.883,2.855,1.396,7.932,23.7037,0,0.380065,4.65536
14.13,2.959,1.421,8.005,23.7037,0,0.351042,4.50347
10.506,2.742,1.389,4.68,23.6296,0.643115,2.81463,6.99043
13.587,2.243,1.412,8.251,20.2963,0,0.575497,6.74331
13.526,2.436,1.399,8.006,20.0741,0,0.617916,8.70473
7.105,2.339,1.398,1.609,20.7407,0.177534,10.9707,7.64734
10.805,2.871,1.483,4.692,26,0.106755,5.03526,9.58195
14.933,3.645,1.397,8.15,31.037,0.410987,1.02119,11.3871
8.318,3.477,1.396,1.602,27.9259,0.214785,14.014,12.9725
13.971,2.861,1.397,8.062,25.7778,0,1.44113,17.2276
13.929,2.813,1.421,7.951,27.7037,0.589916,1.80621,18.7505
13.674,2.713,1.414,7.836,24.2222,1.05666,1.75957,17.7523
13.158,2.382,1.397,7.675,19.2593,0.996808,1.68723,18.5479
12.675,1.741,1.396,7.83,14.5185,0,1.94904,23.7432
13.057,2.012,1.441,7.887,18.5185,0.560589,2.09719,21.9431
13.325,2.108,1.398,8.111,15.8519,0,1.96594,26.6894
13.187,2.116,1.4,7.93,19.8519,1.32756,2.56604,25.4041
12.775,1.885,1.418,7.738,15.037,1.8431,3.3966,34.0112
12.393,1.556,1.432,7.797,9.92593,0,3.06713,38.2576
13.2,2.077,1.393,8.102,15.2593,0,2.08848,38.9486
10.125,2.352,1.403,4.672,19.9259,0.431743,25.4285,36.9566
12.876,1.95,1.431,7.82,17.1852,0,2.23414,43.9592
13.565,2.413,1.385,8.108,21.7778,0,4.50285,49.2874
13.843,2.899,1.396,7.84,26.7407,1.50359,2.18727,48.3498
7.023,2.419,1.416,1.524,21.7778,0.165113,43.2254,42.814
13.367,2.833,1.358,7.617,26.6667,0,4.09465,48.9051
14.288,3.906,1.311,7.471,31.8519,0,2.3249,52.0627
11.709,4.19,1.319,4.501,36.963,0.343913,22.2196,58.9449
9.775,3.38,1.572,3.148,34.1481,0.0506431,63.3304,91.4366
10.241,4.09,1.344,3.051,38.8148,0.00083185,30.12,95.8208
8.843,4.302,1.342,1.51,43.7778,0.0797854,116.013,88.5409
15.498,4.6,1.349,7.88,48.7407,1.21908,7.38972,82.2374
9.815,5.135,1.347,1.548,43.8519,0.303804,85.9286,60.3176
15.003,4.283,1.466,7.613,41.6296,1.16468,5.94892,71.0215
8.168,3.55,1.367,1.556,36.8148,0.216509,135.461,86.319
9.795,3.327,1.657,3.094,34.5926,0.000270114,90.1416,97.9446
15.369,4.421,1.497,7.812,39.7778,0,8.19829,101.178
9.211,4.596,1.398,1.512,44.5926,0.359677,112.199,65.9975
8.564,3.993,1.414,1.486,41.4074,0.229613,77.5002,50.6498
14.984,4.217,1.332,7.755,39.1852,1.63697,4.49299,45.0472
14.391,3.371,1.464,7.977,34.5185,0,4.0768,48.2036
14.667,4.227,1.399,7.368,39.1111,0.570077,3.37199,46.7396
14.511,4.187,1.333,7.397,36.2222,0,3.6639,46.8316
8.903,4.151,1.638,1.455,40.8889,0.178309,54.416,38.2705
15.562,4.952,1.329,7.678,46,0,3.49112,42.8821
15.554,4.935,1.37,7.565,50.8148,0.857336,3.00936,42.1152
15.906,5.117,1.428,7.744,46.4444,0,3.48116,44.9189
16.085,5.531,1.352,7.576,51.1852,0,3.04956,47.3467
16.073,5.565,1.342,7.559,55.7778,0,2.39444,42.8802
10.73,6.185,1.365,1.487,60.5185,0.254909,34.1687,41.4746
12.912,5.483,1.356,4.503,57.9259,0.528481,19.535,46.5379
11.807,5.937,1.318,2.925,55.037,0.0321606,36.293,48.086
16.28,5.917,1.422,7.375,59.5556,0,3.73512,47.3668
15.92,5.788,1.306,7.19,64.5926,0.827881,3.99281,57.133
16.339,6.217,1.304,7.192,60,0,4.01896,49.7946
15.59,6.581,1.323,5.94,64.5926,0.0270742,11.8754,49.4443
17.159,6.657,1.405,7.392,68.8148,0.822184,3.95592,45.8984
16.373,5.908,1.351,7.506,64.5926,0,4.07607,49.9333
11.435,6.519,1.737,1.479,68.963,0.302934,48.8125,31.185
17.029,6.545,1.386,7.478,66.5926,0,2.21363,29.3213
15.555,6.446,1.361,5.983,70.8889,0.861094,6.74194,23.5773
16.799,6.085,1.453,7.618,66.3704,0,1.6746,23.3575
16.817,6.276,1.362,7.55,68.8148,0,1.56387,24.054
11.349,6.753,1.366,1.522,70.8148,0.427405,13.6265,17.371
16.495,6.047,1.379,7.485,67.5556,0,0.711304,17.1229
10.816,6.346,1.368,1.422,67.8519,0.256483,4.96606,15.0597
16.169,5.985,1.367,7.301,65.4815,0,0.592788,13.9547
11.313,6.849,1.323,1.445,65.9259,0.0172276,5.61863,13.6711
17.048,6.697,1.472,7.312,70.2963,0,0.616492,13.2512
16.781,6.293,1.323,7.593,70.6667,0,0.36288,11.9486
10.937,6.495,1.345,1.44,70.0741,0.256746,3.28608,10.6001
16.34,6.166,1.355,7.289,67.8519,0,0.293059,10.1669
12.273,6.419,1.319,2.904,67.4815,0.155705,1.67627,9.17385
16.702,6.391,1.34,7.396,72.0741,0,0.318869,8.96704
16.72,6.391,1.345,7.409,71.6296,0,0.123401,7.63432
10.815,6.397,1.347,1.438,71.1852,0.352065,2.30519,7.75559
10.746,6.39,1.317,1.449,68.2963,0.515397,4.17748,6.86313
12.333,6.177,1.677,2.871,65.4815,0.564898,2.27893,5.78344
13.18,5.684,1.397,4.467,62.5185,0.458277,2.51515,5.71225
16.606,6.352,1.354,7.248,59.4074,0,0.346888,5.57367
16.4,5.934,1.356,7.485,58.8148,0,0.138055,3.84252
11.605,5.516,1.384,2.985,58.2222,0.0163895,0.517229,3.2846
13.412,5.784,1.436,4.539,59.5556,0.368489,0.671148,3.04163
9.81,5.244,1.377,1.52,56.5185,0.153714,4.53973,3.94931
10.573,6.002,1.341,1.549,61.1111,0.300095,3.65597,2.42434
16.625,5.889,1.422,7.63,58.5926,0,0.141563,2.05656
10.339,5.656,1.422,1.527,58.0741,0.105363,0.761022,1.6761
16.791,6.1,1.355,7.672,60.1481,0,0.0582696,1.42631
16.542,5.934,1.465,7.444,59.5556,0,0.0202209,1.09069
16.529,5.875,1.556,7.479,59.1852,0,0.0125524,0.882699
16.442,6.15,1.346,7.281,58.6667,0,0.0117475,0.715899
10.067,5.627,1.309,1.479,58.3704,0.224519,0.1239,0.588321
10.54,6.029,1.372,1.494,56.3704,0.444195,1.53036,0.781639
10.053,5.639,1.312,1.464,53.4074,0.169959,0.302082,0.476779
10.13,5.626,1.402,1.449,54.963,0.328203,0.263069,0.330357
10.296,5.851,1.337,1.428,52.5926,0.70932,3.24576,0.630788
11.923,4.677,1.365,4.289,49.037,1.00845,0.354071,0.460416
14.808,4.512,1.426,7.289,44.2222,1.99665,0.138984,1.5873
14.534,3.955,1.539,7.415,39.1852,0,0.192296,2.16266
8.435,3.83,1.454,1.482,39.1111,0.710571,6.72444,0.434198
11.453,3.801,1.691,4.306,35.6296,0.740823,0.169847,0.236094
13.544,3.323,1.366,7.266,32.1481,2.08461,0.061058,0.560575
10.548,2.967,1.401,4.512,27.037,0.381364,1.50702,2.24235
7.52,2.909,1.384,1.521,24.3704,0.494775,3.85985,1.1449
8.322,2.29,1.376,2.996,21.7037,0.316305,2.89411,2.14383
12.837,2.356,1.38,7.53,19.7037,0,0.328794,3.65318
9.595,2.067,1.39,4.498,19.7037,0.0211263,1.51782,2.68938
7.237,2.654,1.397,1.525,23.1852,0.418396,6.10236,2.04123
13.014,2.256,1.448,7.662,20.3704,0,0.0944725,1.10769
7.083,2.453,1.396,1.531,20.3704,0.0525456,1.35064,0.983794
7.264,2.648,1.434,1.501,24.3704,0.618411,1.43761,0.225959
12.783,2.216,1.402,7.575,21.037,0,0.0445182,0.53139
12.967,2.26,1.429,7.578,21.037,2.75532,0.082427,0.710954
