Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
14.094,9.543,1.454,1.442,96.8889,0.205529,6.6385,5.11912
16.062,8.601,1.322,4.525,94.2222,0.618694,3.84741,5.68666
19.852,9.36,1.324,7.465,90.2222,0,0.486186,6.14323
20.866,9.73,1.357,7.926,89.7037,0.31348,0.30118,5.71332
14.342,9.641,1.361,1.498,87.1111,0.271074,5.99464,4.6728
19.374,8.998,1.305,7.454,84.4444,0,0.453704,5.78024
19.483,9.127,1.319,7.293,83.7778,1.09547,0.289436,4.86304
19.286,8.687,1.336,7.564,78.5185,0,0.318779,4.68795
19.21,8.92,1.376,7.227,77.9259,0,0.26135,4.82523
18.856,8.399,1.32,7.386,77.4815,0.867632,0.250268,4.88113
18.99,8.217,1.316,7.702,72.963,0.902181,0.20384,4.83028
13.963,7.722,1.398,3.114,67.7778,0.244901,6.02498,5.42156
17.31,6.82,1.319,7.508,65.2593,0,0.583796,6.98794
18.105,7.008,1.557,7.769,65.3333,0,0.591611,6.86469
12.157,7.264,1.464,1.595,65.6296,0.0835099,6.77617,6.17776
19.195,8.246,1.316,7.893,70,0,0.591225,7.44226
19.166,7.918,1.319,8.062,70,0.570561,0.46762,7.04902
19.074,7.782,1.357,8.049,66.6667,0.943884,0.62589,7.4634
13.232,7.072,1.344,2.967,61.3333,0.155047,7.4512,6.9329
18.021,7.101,1.415,7.815,65.9259,0,0.628871,7.67406
18.339,7.155,1.362,8.033,65.9259,0.798703,0.664571,7.86633
18.125,6.635,1.427,8.312,61.4074,0,0.878896,10.2673
18.141,6.705,1.445,8.199,61.9259,0,0.507207,9.87592
18.24,6.908,1.468,8.032,61.6296,1.07785,0.585742,8.69114
17.248,6.173,1.362,7.901,56.6667,0,0.962631,12.3984
10.685,6.017,1.316,1.587,56.8148,0.189231,31.3734,20.4049
16.897,6.397,1.331,7.487,61.7778,0.480757,1.88933,22.8123
10.715,6.137,1.365,1.529,58.6667,0.25113,34.5635,19.2399
16.176,5.519,1.388,7.652,56.2963,0,0.979025,12.5717
14.796,5.439,1.326,6.344,56.5926,0.0896118,5.11276,20.0907
17.479,6.485,1.65,7.636,61.7037,0,1.69724,22.7344
17.879,7.068,1.38,7.686,63.9259,0.734099,2.34297,25.5029
12.27,6.288,1.362,2.877,60.5926,0.0347793,28.9026,31.5298
10.691,6.036,1.561,1.491,65.5556,0.106808,37.7653,27.3494
17.46,7.08,1.344,7.424,70,0,2.41456,29.3456
11.629,7.121,1.31,1.487,74.7407,0.330795,55.6404,27.2325
17.772,7.474,1.311,7.409,72.0741,0,2.7471,33.1494
18.383,7.655,1.417,7.623,76.7407,0,2.52217,29.2907
14.184,8.143,1.31,3,81.1852,0.0796933,25.1158,27.878
19.344,8.644,1.486,7.544,85.6296,0,2.37465,26.4872
19.936,9.219,1.538,7.422,90.3704,1.11976,2.13625,26.0081
14.294,8.262,1.334,3.008,85.1852,0.471412,32.5224,30.0571
18.96,8.118,1.338,7.787,81.8519,1.52306,2.91347,29.729
18.28,7.428,1.549,7.653,76.8148,0,2.65316,34.0574
18.301,7.766,1.321,7.518,81.3333,0.293608,2.47799,32.5947
18.582,7.986,1.306,7.635,78.7407,0,2.61214,34.089
18.976,8.489,1.346,7.475,83.2593,0,3.67163,41.3841
19.366,8.936,1.415,7.328,87.9259,0,3.2976,42.5917
14.518,8.727,1.332,2.811,92.5185,0.101766,27.4643,41.6468
13.903,9.472,1.304,1.464,96.8889,0.0761361,68.3151,53.9891
14.309,9.907,1.326,1.431,98.6667,0.2614,56.941,35.1157
20.292,9.355,1.311,7.946,96.0741,0.136556,5.33267,78.1764
20.447,9.757,1.311,7.667,98.6667,0,7.06995,92.235
14.574,9.943,1.405,1.49,98.6667,0.187504,124.591,79.1973
14.677,10.188,1.309,1.482,98.6667,0.380965,79.3467,45.7926
19.857,8.874,1.403,8.014,95.3333,0,3.11992,46.6803
19.885,9.213,1.418,7.611,98.6667,0,3.14858,47.2433
19.619,8.944,1.419,7.676,98.6667,0,5.17241,70.5595
15.293,9.029,1.581,2.962,98.6667,0.0383265,45.7212,89.7416
20.36,9.355,1.339,7.901,98.6667,0.586274,7.35747,90.7453
20.335,9.398,1.387,7.881,94.6667,0,7.34694,96.1307
14.682,10.009,1.336,1.554,98.6667,0.532433,87.8146,50.4621
20.654,9.989,1.444,7.54,95.3333,0,2.91258,53.9229
20.891,9.852,1.609,7.627,98.6667,1.17984,3.75663,51.1633
20.543,9.756,1.309,7.738,93.3333,0,3.53274,52.7574
20.386,9.732,1.381,7.495,98,0.263795,3.9989,55.208
20.369,10.062,1.31,7.312,95.3333,0,3.83532,58.3676
21.25,10.673,1.307,7.549,98.6667,0,3.51938,62.4799
13.238,8.582,1.316,1.635,98.6667,0.301265,63.3165,63.2145
20.712,10.325,1.311,7.345,96,0,2.78754,64.8474
21.331,10.881,1.323,7.284,98.6667,2.80807,1.77655,59.8396
19.852,9.585,1.325,7.231,93.3333,0,3.02913,61.3279
20.438,10.069,1.351,7.205,98,0,1.54825,62.4415
15.439,10.63,1.394,1.595,98.6667,0.525903,55.6942,68.4239
18.486,10.752,1.438,4.488,95.4074,0.00625434,5.10752,70.0216
14.465,9.941,1.311,1.477,98.6667,0.360343,64.0673,50.3095
19.691,8.986,1.491,7.509,95.4074,0,3.25032,49.5319
14.552,9.977,1.343,1.485,98.6667,0.118545,58.8172,47.1001
16.255,8.581,1.359,4.668,98.6667,0.0147221,13.1358,44.9393
20.348,9.638,1.668,7.375,98.6667,0,3.16736,47.1868
20.198,9.434,1.544,7.557,98.6667,0,2.81438,49.5477
13.871,9.305,1.332,1.467,98.6667,0.110868,31.6112,46.7714
15.097,9.196,1.412,2.857,98.6667,0.556263,23.7283,35.1952
17.867,8.774,1.311,6.103,95.3333,1.09861,25.7677,68.7066
17.686,8.648,1.364,5.966,90.0741,0.121591,23.4472,89.1761
13.071,8.359,1.38,1.636,94.8148,0.217179,118.784,83.809
19.142,8.656,1.341,7.518,92.1481,0,3.37979,52.7044
15.729,9.614,1.313,3.041,96.8148,0.0510905,38.7297,48.8897
20.676,9.97,1.569,7.45,98.6667,1.56166,3.88361,43.2136
19.737,9.429,1.386,7.244,93.3333,0,3.60761,48.4938
18.235,10.566,1.354,4.483,98,0.465055,18.0105,40.7386
17.034,9.464,1.315,4.503,94.6667,0.00618303,27.87,55.6628
19.959,9.223,1.459,7.657,98.6667,0,5.61862,68.7716
13.841,9.301,1.328,1.52,98.6667,0.0712522,70.4908,67.7145
13.88,9.409,1.358,1.485,98.6667,0.0862503,69.8544,64.3449
19.785,9.119,1.317,7.703,98.6667,0,5.51432,69.0937
13.328,8.688,1.327,1.518,98.6667,0.191056,79.5201,59.2656
14.386,9.74,1.433,1.491,98.6667,0.256944,93.8267,58.4672
18.88,8.458,1.306,7.578,96,0,3.84269,48.2424
13.743,9.094,1.353,1.553,98.6667,0.0493609,54.0027,51.1772
14.024,9.464,1.409,1.469,98.6667,0.164854,90.1803,78.0151
19.652,9.132,1.35,7.636,98.6667,0,7.46667,84.3033
13.428,8.832,1.378,1.546,98.6667,0.259108,103.801,57.8331
19.408,9.017,1.353,7.32,96,3.33852,5.09671,48.3026
18.973,8.517,1.389,7.489,90.6667,0,3.18345,44.0555
16.006,8.696,1.311,4.321,94.8889,0.319517,22.0393,47.2116
18.804,8.457,1.305,7.378,92.2963,0.247969,2.99878,40.9855
13.133,8.668,1.318,1.486,89.6296,0.1572,51.891,40.79
17.467,8.392,1.299,6.134,94.3704,0.417922,12.2061,44.3111
18.225,9.105,1.31,6.084,91.1852,0.06484,32.5496,132.798
13.461,8.994,1.318,1.452,95.6296,0.252654,141.507,100.838
18.709,8.022,1.418,7.659,93.1111,1.1848,7.69845,87.7102
12.167,7.749,1.371,1.439,87.7778,0.137365,83.4952,78.752
19.027,8.32,1.303,7.79,92.5926,2.69971,6.59755,66.2009
