Iteration,Cost,Cost reduction,time (ms)
0,44.8663,0.312928,5526.9
1,40.1919,0.38451,11405
2,36.7257,0.437592,17181.2
3,31.9749,0.510344,22875.4
4,27.3984,0.580428,29006
5,26.5076,0.594069,34935.6
6,26.0441,0.601167,40807.4
7,21.1518,0.676086,46692.5
8,21.1518,0.676086,52593.9
