Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
22.8216,0,0,4.20097,7.14286,1.54078,0.583223,1.30904,0
20.0825,0,0,4.20443,7.14286,1.54075,0.585755,1.31895,0
174.034,0,0,4.03408,7.14286,1.47153,0.57723,1.24957,0
64.6996,0,0,4.11059,7.14286,1.50874,0.580891,1.27377,0
39.9603,0,0,4.1313,7.14286,1.51146,0.58278,1.28612,0
36.5042,0,0,4.07847,7.14286,1.49081,0.57672,1.26396,0
68.4234,0,0,4.16975,7.14286,1.53096,0.585488,1.29575,0
82.007,0,0,4.10965,7.14286,1.4981,0.582413,1.28587,0
8.38372,0,0,4.2255,7.14286,1.5442,0.58273,1.32465,0
38.4484,0,0,4.17411,7.14286,1.52627,0.586094,1.3008,0
31.6688,0,0,4.13736,7.14286,1.51335,0.585993,1.28486,0
81.622,0,0,4.12536,7.14286,1.51285,0.58156,1.28392,0
195.046,0,0,4.091,7.14286,1.49671,0.577478,1.27605,0
22.5416,0,0,4.12956,7.14286,1.51493,0.584859,1.28107,0
204.344,0,0,4.04977,7.14286,1.48044,0.576256,1.24964,0
77.9019,0,0,4.12536,7.14286,1.50781,0.579833,1.28513,0
177.754,0,0,3.98894,7.14286,1.45928,0.579367,1.22637,0
282.54,0,0,4.1368,7.14286,1.52303,0.582762,1.27682,0
12.9338,0,0,4.21268,7.14286,1.54481,0.583542,1.32158,0
68.4608,0,0,4.09078,7.14286,1.50651,0.57241,1.26561,0
25.2203,0,0,4.14287,7.14286,1.51694,0.582831,1.2848,0
88.0722,0,0,4.09723,7.14286,1.50756,0.580396,1.26437,0
12.8799,0,0,4.31235,7.14286,1.57844,0.590944,1.36514,0
13.0179,0,0,4.16988,7.14286,1.52805,0.584789,1.29914,0
9.48939,0,0,4.21027,7.14286,1.53575,0.582914,1.32474,0
88.8978,0,0,4.00687,7.14286,1.47079,0.585306,1.21957,0
67.5529,0,0,4.12122,7.14286,1.51004,0.581517,1.27536,0
95.9932,0,0,4.08619,7.14286,1.49532,0.578809,1.26851,0
6.96261,0,0,4.25015,7.14286,1.56485,0.588783,1.31918,0
147.167,0,0,4.11032,7.14286,1.49812,0.585436,1.27652,0
28.0769,0,0,4.2109,7.14286,1.55255,0.590287,1.30543,0
33.0537,0,0,4.14357,7.14286,1.51656,0.582228,1.28535,0
18.1098,0,0,4.1925,7.14286,1.54106,0.584526,1.30036,0
353.753,0,0,4.06584,7.14286,1.48664,0.578361,1.26469,0
15.1814,0,0,4.07848,7.14286,1.49964,0.579868,1.24761,0
60.2789,0,0,4.09543,7.14286,1.48609,0.582887,1.28188,0
