Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.989342,0.423988,61.457,6,2,3.08333,13,0,1,0,6,3,27
0.801612,0.35368,57.622,6,2,5.05,13,0,1,0,6,2,28
0.8691,0.395582,54.666,6,2,4.93333,14,0,1,0,5,1,26
0.91765,1.61275,60.499,6,2,14.3667,18,0,4,0,7,1,26
0.787413,0.230875,53.004,6,2,4.38333,13,0,1,0,5,2,25
0.982786,0.521747,53.744,6,2,4.6,11,0,0,0,5,1,24
0.989132,1.74589,60.144,6,2,9.96667,16,0,3,0,8,0,26
0.939937,1.13548,60.757,6,2,12.0667,16,0,5,0,6,1,28
0.898616,12.3695,48.149,6,2,9.36667,9,0,3,0,3,4,24
0.982279,1.95002,54.349,6,2,10.3167,12,0,4,0,4,2,27
0.981258,3.02235,54.975,6,2,12.8833,13,0,5,0,5,2,24
0.88786,1.96369,60.782,6,2,12.5833,17,0,4,0,6,1,28
0.877334,0.038757,52.406,6,2,1.58333,11,0,0,0,7,2,26
0.789872,0.164995,58.841,6,2,4.11667,15,0,1,0,8,0,27
0.971396,3.82985,56.203,6,2,16.8333,16,0,5,0,6,1,26
0.979721,3.00851,62.1,6,2,16.55,18,0,6,0,6,0,29
0.788336,0.374962,59.443,6,2,6.45,17,0,1,0,7,0,28
0.837971,0.349286,55.038,6,2,4.55,13,0,0,0,6,3,26
0.975191,3.07053,56.281,6,2,14.2833,15,0,5,0,5,0,25
0.974531,3.5666,61.796,6,2,18.2167,18,0,6,0,7,0,28
0.952421,7.02462,61.793,6,2,19.65,18,0,6,0,7,0,26
0.977915,0.864854,59.396,6,2,11.0333,15,0,2,0,6,1,26
0.747842,1.72894,56.036,6,2,12.1167,15,0,3,0,5,2,26
0.983615,0.665414,60.449,6,2,7.23333,15,0,1,0,7,0,28
0.98197,0.713393,58.469,6,2,9.31667,18,0,5,0,6,0,26
0.978185,0.553791,55.953,6,2,5.06667,14,0,0,0,7,1,27
0.688746,48.1131,56.539,6,2,18.7667,15,0,5,0,6,1,26
0.990075,0.402003,57.855,6,2,5.36667,15,0,2,0,7,0,27
0.987118,2.07528,60.871,6,2,8.6,16,0,3,0,6,0,29
0.981424,2.98592,56.774,6,2,11.6833,15,0,5,0,5,0,26
0.561027,0.0620479,50.056,6,2,1.25,9,0,0,0,4,3,26
0.86708,0.100234,47.245,6,2,2.56667,9,0,0,0,3,3,24
0.978142,0.670955,59.369,6,2,8.45,15,0,2,0,6,1,27
0.941659,0.798553,54.318,6,2,9.25,13,0,2,0,5,0,25
0.878644,0.272694,55.558,6,2,5.05,13,0,1,0,6,1,26
0.796725,0.564274,56.486,6,2,7.15,12,0,2,0,5,1,28
0.967052,1.33178,62.299,6,2,14.0833,18,0,6,0,6,0,28
0.823961,1.27525,51.976,6,2,9.16667,12,0,3,0,4,2,26
0.988219,0.473716,58.142,6,2,4,14,0,1,0,6,0,28
0.971281,4.37079,55.483,6,2,18.2,16,0,5,0,6,1,25
0.971252,4.42862,61.361,6,2,15.5333,18,0,6,0,6,0,27
0.929169,0.904166,51.608,6,2,8.23333,12,0,2,0,5,2,23
0.890306,3.23899,63.408,6,2,21.1833,18,0,6,0,6,2,26
0.785969,1.7562,50.634,6,2,10.1,11,0,3,0,4,3,24
0.944571,0.883277,60.169,6,2,11.6,18,0,4,0,6,0,27
0.901849,2.89908,62.181,6,2,18.4333,18,0,6,0,7,0,28
0.980631,3.11239,50.648,6,2,7.23333,11,0,3,0,4,2,24
0.732866,1.09506,59.438,6,2,10.6667,16,0,3,0,6,0,28
0.963996,4.63793,63.076,6,2,18.6167,18,0,6,0,6,0,29
0.987847,1.88195,60.671,6,2,14.4833,18,0,5,0,7,0,27
0.985302,2.18342,61.413,6,2,11.3,18,0,6,0,8,1,27
0.986276,2.20595,60.319,6,2,8.41667,16,0,3,0,7,1,28
0.98172,0.74827,59.065,6,2,7.98333,16,0,1,0,6,1,27
0.940911,2.07394,62.487,6,2,16.15,18,0,6,0,6,0,30
0.890724,2.81124,62.381,6,2,20.55,18,0,6,0,7,0,29
0.817571,0.133553,53.967,6,2,3.31667,13,0,1,0,6,1,26
0.931485,1.76441,61.069,6,2,14.8,18,0,5,0,6,0,28
0.979337,0.622559,58.169,6,2,7.85,16,0,2,0,6,0,27
0.98198,2.47529,62.289,6,2,16.3833,18,0,6,0,7,2,29
0.965412,4.8426,56.386,6,2,14,15,0,5,0,6,1,25
0.802501,0.456616,54.84,6,2,6.55,12,0,1,0,5,1,26
0.976002,0.957659,61.012,6,2,9.68333,16,0,2,0,7,2,29
0.985281,2.36386,63.244,6,2,13.85,17,0,6,0,8,1,29
0.971422,3.34869,62.297,6,2,16.8333,18,0,6,0,7,1,28
0.85363,0.204072,50.727,6,2,3.85,10,0,1,0,4,2,27
0.932677,10.5172,62.479,6,2,25.9667,18,0,6,0,6,0,27
0.966264,1.42583,61.732,6,2,12.7833,17,0,4,0,8,0,30
0.850183,0.129669,47.134,6,2,2.68333,8,0,0,0,3,3,25
0.955065,1.96035,62.52,6,2,15.7333,18,0,6,0,6,0,28
0.767151,0.258434,50.792,6,2,4.03333,11,0,1,0,5,2,25
0.770649,2.56937,62.263,6,2,16.05,17,0,6,0,6,1,27
0.976719,0.920659,60.447,6,2,9.31667,17,0,3,0,7,0,27
0.967797,4.55489,63.52,6,2,19.6167,19,0,6,0,8,2,30
0.690473,1.13494,54.983,6,2,9.6,15,0,4,0,6,1,23
0.758524,0.801675,57.897,6,2,8.9,16,0,2,0,7,0,24
0.962319,1.80309,60.776,6,2,15.4167,18,0,6,0,6,1,27
0.948603,2.23203,61.56,6,2,15.4,18,0,5,0,8,0,26
0.986581,2.16124,59.791,6,2,12.05,17,0,5,0,7,0,29
0.966424,3.88498,56.172,6,2,12.95,15,0,5,0,5,1,27
0.958648,1.87323,60.55,6,2,14.7167,16,0,4,0,7,0,28
0.976999,0.931685,60.268,6,2,9.71667,17,0,3,0,7,1,29
0.974238,1.08295,54.488,6,2,8.26667,11,0,3,0,4,1,29
0.974966,4.02867,51.913,6,2,8.13333,12,0,4,0,5,2,24
0.781883,1.94916,53.429,6,2,10.2167,12,0,4,0,4,2,26
0.888862,0.0325675,47.405,6,2,1.4,8,0,0,0,3,3,25
0.986473,2.15671,61.657,6,2,10.4667,17,0,6,0,7,1,27
0.683825,1.33288,53.038,6,2,9.03333,11,0,3,0,5,3,27
0.967271,0.642186,55.552,6,2,6.23333,14,0,2,0,6,2,27
0.977431,0.916107,61.164,6,2,9.26667,17,0,4,0,6,1,28
0.980496,0.793339,60.124,6,2,8.83333,17,0,3,0,6,0,28
0.95914,1.78736,60.988,6,2,15.15,17,0,4,0,6,2,27
0.983768,2.36084,60.477,6,2,12.9667,17,0,6,0,6,0,27
0.918777,0.682782,52.788,6,2,6.85,10,0,3,0,4,2,26
0.965818,0.762044,61.891,6,2,9.15,15,0,2,0,7,0,29
0.721014,1.05389,52.527,6,2,7.7,11,0,2,0,6,2,27
0.971536,4.28493,61.866,6,2,20.5,18,0,6,0,7,1,26
0.709723,1.27361,56.391,6,2,9.31667,15,0,4,0,6,1,26
0.984196,2.537,55.41,6,2,8.78333,15,0,2,0,6,1,25
0.872546,1.17092,55.038,6,2,11.1833,13,0,3,0,5,1,26
0.733109,1.15423,55.873,6,2,9.85,14,0,3,0,7,1,27
