Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1703.37,0,0,2.04819,10,1.03319,0.241986,0.433834,0
908.455,0,0,2.07575,10,1.04858,0.243285,0.442805,0
1965.62,0,0,2.04976,10,1.03252,0.24325,0.43355,0
1970.6,0,0,2.04135,10,1.03076,0.242581,0.429075,0
1793.89,0,0,2.02704,10,1.01855,0.242683,0.428464,0
1744.5,0,0,2.06457,10,1.04702,0.242707,0.435802,0
1963.18,0,0,2.02423,10,1.02095,0.242499,0.425278,0
1912.96,0,0,2.01695,10,1.01496,0.242783,0.42413,0
1693.13,0,0,2.00512,10,1.00598,0.243034,0.421805,0
1854.09,0,0,2.03522,10,1.02837,0.24174,0.428975,0
1818.62,0,0,2.04056,10,1.02277,0.242764,0.434021,0
1679.22,0,0,2.03763,10,1.02667,0.242594,0.431037,0
1666.52,0,0,2.03164,10,1.02346,0.242514,0.429295,0
1995.74,0,0,2.02209,10,1.01538,0.241975,0.429905,0
1787.06,0,0,2.03396,10,1.02419,0.241288,0.429897,0
2042.18,0,0,2.02402,10,1.01995,0.2426,0.426385,0
1877.27,0,0,2.04626,10,1.03349,0.24427,0.429334,0
1767,0,0,2.06411,10,1.04312,0.243438,0.437586,0
1721.47,0,0,2.0675,10,1.0383,0.243201,0.443732,0
2032.47,0,0,2.0589,10,1.04327,0.243153,0.433372,0
1743.44,0,0,2.04529,10,1.02834,0.242282,0.433928,0
2094.77,0,0,2.05808,10,1.03865,0.243759,0.435596,0
1913.62,0,0,2.0344,10,1.02218,0.242727,0.430578,0
1781.62,0,0,2.02789,10,1.02385,0.241084,0.428777,0
1698.43,0,0,2.04409,10,1.0293,0.242675,0.433442,0
1965.85,0,0,2.07332,10,1.04055,0.242698,0.446903,0
1765.16,0,0,2.07179,10,1.04739,0.242643,0.438686,0
151.028,0,0,2.05162,10,1.03421,0.243853,0.43747,0
1377.23,0,0,2.06302,10,1.04307,0.242831,0.435221,0
1976.97,0,0,2.07973,10,1.05132,0.241803,0.443966,0
1816.72,0,0,2.05625,10,1.04016,0.242274,0.434732,0
1824.26,0,0,2.05494,10,1.03121,0.242919,0.436966,0
1713.3,0,0,2.06524,10,1.04613,0.242987,0.435372,0
1943.61,0,0,2.02539,10,1.01921,0.241882,0.42871,0
1634.64,0,0,2.07726,10,1.05285,0.242371,0.439458,0
1922.63,0,0,2.0135,10,1.01586,0.242468,0.421601,0
1645.13,0,0,2.0407,10,1.03119,0.242689,0.429789,0
1914.08,0,0,2.03435,10,1.0236,0.242081,0.431573,0
1915,0,0,2.05015,10,1.03014,0.242014,0.435657,0
1682.35,0,0,2.01527,10,1.01089,0.242042,0.426563,0
1809.78,0,0,2.03086,10,1.02266,0.241632,0.428829,0
1670.13,0,0,2.04174,10,1.02852,0.241677,0.43371,0
1876.43,0,0,2.00935,10,1.00705,0.242726,0.426361,0
1927.61,0,0,2.027,10,1.02003,0.241432,0.429648,0
1678.24,0,0,2.05565,10,1.03623,0.241941,0.437524,0
1723.14,0,0,2.08834,10,1.05538,0.242388,0.445082,0
1909.46,0,0,2.02497,10,1.01673,0.241875,0.428697,0
1965.45,0,0,2.05039,10,1.02897,0.242227,0.439524,0
1946.45,0,0,2.03197,10,1.02039,0.240647,0.431949,0
2075.69,0,0,2.03365,10,1.02198,0.242332,0.430702,0
1915.17,0,0,2.01745,10,1.01614,0.241872,0.424151,0
1708.51,0,0,2.06974,10,1.04569,0.243587,0.437651,0
2097.75,0,0,2.03346,10,1.01629,0.242913,0.436723,0
1718.69,0,0,2.04508,10,1.03033,0.241983,0.433706,0
1534.69,0,0,2.0468,10,1.03008,0.243507,0.434485,0
1757.06,0,0,2.00071,10,1.00259,0.242428,0.422191,0
2003.98,0,0,2.04649,10,1.02783,0.243024,0.435273,0
1965.42,0,0,2.04036,10,1.02663,0.242292,0.432433,0
1784.82,0,0,2.07037,10,1.0411,0.242932,0.443149,0
2015.75,0,0,2.02534,10,1.01812,0.241833,0.428124,0
1941.43,0,0,2.13387,10,1.08683,0.24378,0.454728,0
2020.46,0,0,2.02719,10,1.01888,0.242284,0.429163,0
1818.92,0,0,2.03972,10,1.02558,0.242471,0.434171,0
1838.07,0,0,2.03481,10,1.02362,0.242596,0.430868,0
2040.87,0,0,2.03431,10,1.02293,0.243436,0.430374,0
1892.86,0,0,2.0546,10,1.03392,0.242546,0.438077,0
1884.63,0,0,2.0325,10,1.02356,0.242949,0.43088,0
1531.15,0,0,2.02157,10,1.0188,0.242322,0.424785,0
1652.69,0,0,2.03556,10,1.02731,0.242368,0.42787,0
1781.09,0,0,2.06081,10,1.03778,0.242974,0.439153,0
1833.85,0,0,2.07313,10,1.05063,0.241415,0.438366,0
1976.81,0,0,2.0456,10,1.02844,0.242311,0.437274,0
1920.4,0,0,2.03086,10,1.02041,0.242607,0.430087,0
1517.46,0,0,2.03135,10,1.0235,0.242827,0.429448,0
1908.82,0,0,2.0591,10,1.03593,0.244676,0.437205,0
2050.18,0,0,2.13619,10,1.08817,0.242684,0.454894,0
1951.76,0,0,2.04004,10,1.02915,0.242285,0.430871,0
1841.02,0,0,2.05375,10,1.03322,0.241812,0.438011,0
1957.98,0,0,2.04339,10,1.02709,0.241827,0.433482,0
1764.55,0,0,2.04747,10,1.02964,0.243375,0.433853,0
1954.51,0,0,2.04268,10,1.02207,0.2424,0.43929,0
1734.11,0,0,2.04367,10,1.02626,0.242666,0.434028,0
1743.12,0,0,2.03023,10,1.02107,0.242399,0.429357,0
1625.54,0,0,2.00332,10,1.01081,0.241043,0.420526,0
1717.84,0,0,2.04375,10,1.03433,0.242507,0.42862,0
1706.67,0,0,2.08112,10,1.05133,0.242398,0.443795,0
2042.38,0,0,2.03083,10,1.02381,0.241573,0.428326,0
1861.57,0,0,2.02143,10,1.01395,0.242496,0.427299,0
1843.77,0,0,2.04677,10,1.0254,0.2424,0.436659,0
1672.21,0,0,2.04953,10,1.03349,0.241552,0.433993,0
1996.23,0,0,2.10526,10,1.06877,0.242226,0.447904,0
1989.68,0,0,2.03324,10,1.02585,0.242626,0.429984,0
1622.83,0,0,2.02134,10,1.01423,0.242302,0.429133,0
1915.46,0,0,2.03263,10,1.02605,0.241694,0.430048,0
1589.92,0,0,2.02343,10,1.01962,0.242096,0.424419,0
1753.12,0,0,2.02975,10,1.02199,0.243232,0.42814,0
1896.49,0,0,2.03082,10,1.02208,0.241973,0.429278,0
262.496,0,0,1.99337,10,1.00138,0.241893,0.420013,0
1651.69,0,0,2.05969,10,1.04046,0.243273,0.436406,0
1603.99,0,0,2.05183,10,1.03674,0.242934,0.431981,0
