Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.358035,663.959,6,13,0.2,183,0,16,7,156,158,266
0.517045,699.617,6,13,0.2,183,0,19,7,152,176,280
0.347772,702.475,6,13,0.2,185,0,20,6,153,175,282
0.469413,696.269,6,13,0.2,183,0,18,7,150,175,280
0.407488,702.092,6,13,0.2,184,0,18,7,154,176,283
0.411496,866.565,6,13,0.2,205,0,19,7,173,192,405
0.406408,695.651,6,13,0.2,182,0,17,7,154,174,281
0.521629,695.696,6,13,0.2,183,0,17,6,154,178,277
0.522699,697.415,6,13,0.2,183,0,18,7,155,175,279
0.410338,700.054,6,13,0.2,184,0,18,6,154,176,282
0.4989,698.445,6,13,0.2,184,0,18,7,155,175,279
0.75471,695.602,6,13,0.2,183,0,18,8,151,175,281
0.443088,695.469,6,13,0.2,185,0,19,8,153,173,279
0.493782,694.994,6,13,0.2,182,0,17,6,153,175,280
0.793021,695.379,6,13,0.2,185,0,21,6,154,175,280
0.355447,702.863,6,13,0.2,187,0,19,8,151,175,286
0.426439,698.794,6,13,0.2,186,0,18,8,155,175,281
0.383882,691.806,6,13,0.2,181,0,17,7,151,175,278
0.531664,708.002,6,13,0.2,185,0,18,7,154,178,287
0.619224,699.752,6,13,0.2,183,0,19,8,152,178,283
0.388172,695.217,6,13,0.2,183,0,19,8,152,175,279
0.471551,696.146,6,13,0.2,184,0,18,7,152,176,278
0.466633,690.889,6,13,0.2,183,0,18,7,153,173,277
0.371922,694.922,6,13,0.2,183,0,18,6,153,176,279
0.528388,694.566,6,13,0.2,183,0,16,8,154,177,278
0.402435,690.087,6,13,0.2,184,0,16,6,153,174,276
0.519909,717.337,6,13,0.2,191,0,18,8,160,178,287
0.435478,693.581,6,13,0.2,181,0,16,7,151,174,279
0.535617,689.614,6,13,0.2,183,0,18,7,155,175,276
0.377899,695.391,6,13,0.2,182,0,18,6,153,174,282
0.382571,695.37,6,13,0.2,185,0,18,9,153,175,276
0.405314,690.691,6,13,0.2,182,0,19,6,154,176,277
0.385907,690.083,6,13,0.2,182,0,18,7,152,173,277
0.458907,691.382,6,13,0.2,181,0,17,6,151,174,278
0.461495,700.577,6,13,0.2,182,0,18,7,152,182,279
0.422499,690.965,6,13,0.2,183,0,18,8,152,174,277
0.817902,694.514,6,13,0.2,186,0,20,6,156,173,280
0.486595,688.841,6,13,0.2,182,0,16,7,151,176,276
0.458874,690.718,6,13,0.2,184,0,19,7,154,172,276
0.545096,691.579,6,13,0.2,182,0,17,8,151,174,278
0.773949,690.181,6,13,0.2,183,0,18,6,153,176,276
0.633172,695.389,6,13,0.2,184,0,18,6,153,173,281
