Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.179746,30.8784,563.424,9,13,0.753846,110.213,2.381,32.673,3.069,72.079,190.531,210.35
0.788899,9.71237,639.2,9,13,0.891453,119.397,2.343,40.108,3.679,73.257,234.168,232.729
0.715693,11.2314,397.182,7,13,1.15165,96.506,1.932,37.262,2.436,54.868,94.586,159.294
0.807678,7.80094,666.513,7,13,1.75495,159.115,3.103,59.619,3.794,92.584,293.653,162.733
0.486467,22.8055,652.454,7,13,0.718681,63.358,1.517,24.52,1.368,35.946,375.963,169.089
0.546276,18.4601,532.677,7,13,1.43736,126.219,2.643,46.953,3.758,72.855,184.515,174.776
0.54253,22.1048,448.481,7,13,1.36923,118.173,2.568,38.592,3.3,73.702,115.049,169.093
0.626922,14.4238,667.231,9,13,1.25726,156.78,3.245,57.156,3.888,92.476,217.047,237.256
0.611453,17.6803,534.386,7,13,0.664835,62.053,1.46,22.466,1.668,36.454,234.924,190.958
0.55874,19.263,528.843,8,13,0.998077,121.688,2.688,40.46,3.597,74.932,158.594,198.603
0.549316,19.5258,420.138,7,13,1.13187,99.911,1.897,39.905,2.764,55.336,121.642,151.238
0.576047,17.7148,365.917,7,13,0.631868,63.291,1.571,22.585,1.913,37.216,78.98,179.154
0.667238,15.5378,582.919,7,13,2.28132,181.023,3.328,80.617,3.806,93.26,153.243,198.245
0.756792,12.0244,403.265,7,13,0.946154,66.905,1.691,25.512,2.386,37.31,137.821,155.495
0.713787,13.3251,396.755,7,13,0.48022,57.39,1.667,17.403,1.615,36.699,135.647,158.191
0.691572,13.2235,606.695,7,13,1.93407,149.414,2.703,68.281,3.944,74.479,219.303,188.442
0.804511,7.73005,843.908,10,13,2.15462,272.402,4.738,112,6.262,149.381,262.948,245.115
0.590369,18.1965,479.782,7,13,1.52747,136.278,2.475,54.797,3.464,75.53,107.255,184.099
0.309753,27.1224,505.374,8,13,0.978846,113.797,2.613,32.981,3.443,74.75,148.108,191.815
0.788777,8.91753,952.784,7,13,0.438462,58.004,1.204,17.501,1.631,37.664,682.479,165.381
