Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.835469,5.07503,976.999,7,13,11.4667,407,0,312,4,88,104,409
0.263705,8.42532,706.771,7,13,5.73333,188,0,141,2,43,105,359
0.842518,1.58098,946.5,7,13,11.4667,393,0,296,4,88,106,392
0.311435,15.7626,785.98,7,13,8.6,275,0,203,3,65,106,346
0.782748,3.77781,934.655,7,13,11.4667,400,0,303,4,89,104,373
0.645507,4.8507,973.951,7,13,11.4667,398,0,300,4,88,104,412
0.833086,4.28485,1105.37,7,13,14.3333,517,0,397,5,111,103,423
0.898103,2.09254,1284.22,7,13,20.0667,717,0,546,7,159,98,402
0.611713,13.1635,838.933,7,13,8.6,298,0,226,3,67,106,376
0.869623,2.84758,1192.09,7,13,17.2,620,0,471,6,134,104,407
0.816124,6.46006,971.174,7,13,11.4667,404,0,307,4,89,105,405
0.78945,6.31942,776.383,7,13,5.73333,205,0,157,2,46,103,411
0.389956,15.7756,751.085,7,13,5.73333,196,0,148,2,44,105,390
0.822288,4.32445,1101.63,7,13,14.3333,508,0,387,5,113,106,426
0.781708,7.30075,734.447,7,13,5.73333,202,0,154,2,46,105,371
0.663668,6.83454,847.198,7,13,8.6,303,0,230,3,67,104,384
0.877129,3.96753,1108.15,7,13,14.3333,522,0,399,5,114,107,416
0.692242,9.73481,1005.3,7,13,14.3333,470,0,349,5,112,107,368
0.319571,3.53825,878.25,7,13,8.6,297,0,225,3,68,110,414
0.785323,6.55907,1003.24,7,13,11.4667,419,0,321,4,92,106,416
0.746936,9.73714,776.862,7,13,5.73333,207,0,158,2,46,104,389
0.54672,7.57623,845.323,7,13,8.6,304,0,230,3,69,108,378
0.653923,5.96175,1225.16,8,13,15.05,582,0,434,6,138,122,455
0.81676,4.55676,995.434,7,13,11.4667,413,0,314,4,92,108,412
0.835975,6.322,864.897,7,13,8.6,311,0,236,3,69,106,390
0.768013,5.91544,943.588,7,13,11.4667,386,0,286,4,92,111,386
0.511891,8.70487,713.569,7,13,5.73333,193,0,144,2,46,107,353
0.79219,4.33462,981.446,7,13,11.4667,409,0,311,4,92,109,403
0.7887,7.61823,1018.35,7,13,11.4667,420,0,320,4,92,112,425
0.707383,7.79706,766.185,7,13,5.73333,202,0,152,2,46,105,402
0.629302,6.25851,723.933,7,13,5.73333,203,0,152,2,46,109,356
0.388144,18.3765,1186.59,8,13,15.05,575,0,426,6,138,126,418
0.849265,2.6948,869.66,7,13,8.6,301,0,226,3,69,111,399
0.665017,2.17645,1095.47,7,13,14.3333,507,0,381,5,116,114,411
0.585291,7.17731,883.007,7,13,8.6,307,0,232,3,69,112,402
0,5.03125,675.391,7,13,2.86667,103,0,79,1,23,108,404
0.906665,4.37859,1125.81,7,13,14.3333,528,0,401,5,116,112,419
0.799425,5.83377,1024.63,7,13,11.4667,425,0,325,4,93,115,421
0.773535,7.20945,778.389,7,13,5.73333,209,0,160,2,46,110,399
0.785515,5.62147,1075.4,7,13,11.4667,441,0,331,4,102,126,447
0.788253,3.98259,1324.1,8,13,12.5417,577,0,431,5,136,160,521
0.752254,6.8746,918.905,7,13,8.6,317,0,231,4,79,134,408
0.841646,3.61831,945.578,7,13,8.6,334,0,249,3,79,130,418
0.616833,6.04271,841.291,7,13,5.73333,224,0,169,2,51,130,426
0.870741,1.49452,1827.66,10,13,16.0533,902,0,665,8,221,201,648
0.834078,4.35429,1151.88,7,13,11.4667,468,0,353,4,108,137,481
0.845554,4.36909,1137.44,7,13,11.4667,462,0,346,4,108,137,476
0.677778,5.6091,843.877,7,13,5.73333,222,0,167,2,51,128,432
0.853352,2.48798,1120.69,7,13,11.4667,450,0,335,4,107,134,467
0.595221,4.69385,816.6,7,13,5.73333,217,0,162,2,51,127,412
0.704508,5.15449,867.722,7,13,5.73333,225,0,170,2,51,126,451
0.881167,3.57129,1114.17,7,13,11.4667,448,0,334,4,106,134,466
0.81938,5.66304,1147.58,7,13,11.4667,463,0,348,4,107,138,482
0.306449,7.97537,1260.52,8,13,10.0333,475,0,360,4,107,153,569
0.396504,17.3536,816.976,7,13,5.73333,215,0,161,2,50,128,411
0.784305,3.93876,1617.18,10,13,12.04,697,0,522,6,164,195,652
0.797587,6.06115,961.31,7,13,8.6,334,0,249,3,79,129,435
0.568445,13.8355,881.262,7,13,8.6,296,0,215,3,77,131,393
0.83426,6.81162,986.688,7,13,8.6,339,0,256,3,78,134,449
0.891145,2.98613,1456.61,8,13,15.05,684,0,509,6,162,162,545
0.743096,4.63831,1574.06,10,13,12.04,675,0,501,6,162,193,637
0.842796,3.15594,1381.81,7,13,17.2,686,0,511,6,163,138,488
0,8.90801,659.751,7,13,2.86667,101,0,76,1,24,122,380
0.832301,7.15227,810.851,7,13,5.73333,222,0,167,2,51,128,402
0.749488,5.75978,989.833,7,13,8.6,338,0,254,3,78,132,457
0.810516,5.88779,941.88,7,13,8.6,335,0,250,3,79,131,415
0.814591,5.24494,845.483,7,13,5.73333,221,0,166,2,51,128,437
0.616014,4.23287,950.262,7,13,8.6,331,0,246,3,79,129,431
0.820896,6.04937,1329.54,7,13,14.3333,617,0,471,5,135,135,511
0.646939,9.15804,942.24,7,13,8.6,323,0,239,3,78,130,430
0.73724,7.08202,854.798,7,13,5.73333,223,0,168,2,51,128,443
0.682091,7.63365,800.55,7,13,5.73333,220,0,165,2,51,126,398
0.378974,5.37313,854.38,7,13,5.73333,228,0,173,2,50,127,438
0.737751,4.72606,1492.5,9,13,15.6074,713,0,512,7,185,176,532
0.495935,8.10421,929.788,7,13,8.6,327,0,243,3,79,133,412
0.445519,6.16277,782.688,7,13,5.73333,215,0,160,2,51,127,385
0.893417,4.45607,1370.36,7,13,17.2,692,0,515,6,165,137,472
0.768626,2.50867,957.797,7,13,8.6,330,0,246,3,79,129,439
0.794229,6.00599,1107.58,7,13,11.4667,458,0,344,4,107,134,451
0.831253,5.07346,1143.06,7,13,11.4667,468,0,352,4,108,133,476
0.533857,5.81999,1386.86,8,13,15.05,651,0,478,6,161,155,512
0.783712,5.3367,864.001,7,13,5.73333,221,0,166,2,51,130,454
0.632927,2.60462,941.87,7,13,8.6,325,0,240,3,79,126,428
