Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.0948961,34.0726,95.79,1,13,1.41538,25.893,0.176,7.038,0.873,17.803,17.463,22.443
0.562899,20.1102,96.715,1,13,0.7,24.195,0.144,5.448,0.781,17.819,15.521,26.92
0.437069,22.2382,103.613,1,13,2.11538,30.9,0.148,11.614,0.773,18.361,14.695,26.152
0.513809,19.7208,103.928,1,13,1.2,26.253,0.144,6.717,0.793,18.595,20.299,25.507
0,44.4091,86.158,1,13,1.3,25.749,0.13,6.071,0.87,18.676,9.346,21.857
0.495649,20.5199,108.8,1,13,3.36923,34.258,0.24,15.191,0.761,18.064,17.743,26.167
0.42402,27.8312,103.289,1,13,2,28.214,0.152,9.25,0.808,18.001,22.28,22.58
0.522241,18.4709,99.997,1,13,0.9,25.025,0.119,6.019,0.798,18.086,21.217,21.872
0.554669,20.2641,104.94,1,13,2.2,30.081,0.124,11.419,0.797,17.739,18.492,24.927
0.476097,22.8707,99.611,1,13,1.6,25.706,0.139,6.963,0.837,17.764,18.638,25.27
0.498815,21.7137,96.92,1,13,1.3,25.672,0.142,6.607,0.92,17.999,16.604,24.649
0.569003,18.0091,104.524,1,13,2.11538,30.948,0.15,11.416,0.766,18.614,17.312,25.617
0.41597,27.2704,99.347,1,13,0.7,24.685,0.142,5.302,0.715,18.522,17.094,27.377
0.810235,9.38209,106.833,1,13,3.23846,33.378,0.167,13.981,0.801,18.426,21.363,22.686
0.516902,22.4915,94.629,1,13,0.9,24.986,0.138,5.928,0.772,18.144,16.484,21.503
0.766215,10.0233,107.538,1,13,1.8,28.73,0.128,9.661,0.807,18.131,19.118,28.199
0.412815,23.2185,101.761,1,13,1.62308,28.573,0.179,9.4,0.808,18.183,15.345,25.828
0.4623,23.8855,106.803,1,13,1.00769,24.538,0.148,5.601,0.777,18.008,23.089,26.784
0.0175402,38.6046,100.454,1,13,1.40769,25.606,0.143,6.288,0.778,18.394,20.589,23.533
0.426748,24.2018,101.242,1,13,0.9,25.191,0.146,6.08,0.806,18.157,16.804,26.985
0.505831,19.4574,105.346,1,13,1.1,25.334,0.141,6.483,0.779,17.927,18.259,29.191
0.680243,14.5636,97.507,1,13,1.62308,27.157,0.214,8.08,0.777,18.083,16.552,21.889
0.383382,26.614,101.578,1,13,1.6,26.235,0.119,7.363,0.83,17.92,18.603,25.464
0.451439,23.6991,106.689,1,13,1.91538,29.651,0.145,10.719,0.768,18.017,18.322,27.425
0.751686,11.1169,99.094,1,13,1.93077,27.75,0.182,8.781,0.794,17.989,17.454,23.896
0.111054,42.5136,96.242,1,13,1,24.271,0.147,5.007,0.786,18.329,19.323,22.848
0.368714,24.5079,100.406,1,13,0.6,24.732,0.135,5.348,0.701,18.546,18.176,26.976
0.649578,15.535,100.651,1,13,1.31538,25.37,0.133,6.221,0.759,18.254,18.246,26.703
0.573955,18.4759,109.997,1,13,1.1,25.821,0.146,6.884,0.791,17.997,25.936,25.97
0.660163,13.67,103.835,1,13,1.00769,25.449,0.149,6.137,0.75,18.41,18.494,27.632
0.614955,18.1212,109.429,1,13,2.94615,32.371,0.2,13.177,0.741,18.249,18.526,27.745
0.489909,20.0599,104.695,1,13,1.83846,28.261,0.194,8.965,0.784,18.315,17.254,26.689
0.820156,7.713,94.627,1,13,0.8,24.592,0.14,5.579,0.754,18.115,19.522,20.602
0.758237,10.9225,99.189,1,13,0.9,25.022,0.117,5.817,0.8,18.285,17.777,24.816
0.706873,14.0803,99.686,1,13,1.7,26.933,0.12,7.778,0.798,18.235,19.438,23.339
0,42.802,96.518,1,13,1.2,25.323,0.144,6.078,0.781,18.318,18.646,23.686
0.489673,23.3412,102.909,1,13,0.9,25.118,0.228,5.747,0.7,18.441,18.393,26.854
0.443302,21.9146,100.525,1,13,1.3,25.735,0.138,6.155,0.776,18.663,15.769,28.113
0.475621,23.0797,100.18,1,13,0.807692,24.586,0.145,5.885,0.72,17.833,16.559,26.783
0.602385,15.8822,102.513,1,13,1.60769,27.723,0.158,8.78,0.815,17.968,17.832,26.159
0.637903,16.5731,100.898,1,13,2.23077,28.329,0.157,9.416,0.786,17.966,20.495,22.323
0.634236,16.2034,101.325,1,13,0.8,23.841,0.127,4.712,0.787,18.212,20.183,27.441
0.67427,17.6344,100.58,1,13,1.93846,27.841,0.158,8.643,0.791,18.247,20.414,23.232
0.588848,18.0447,109.593,1,13,0.5,22.923,0.139,3.763,0.721,18.298,28.022,27.55
0.58331,17.4747,103.528,1,13,1.60769,27.875,0.156,8.186,0.76,18.771,19.123,25.545
0,40.4755,239.541,1,13,1.4,25.909,0.133,6.256,0.945,18.572,160.06,24.934
0.447923,25.5851,103.084,1,13,1.4,25.228,0.224,6.105,0.748,18.148,18.474,28.486
0.562999,17.688,102.265,1,13,0.807692,24.89,0.142,5.844,0.797,18.104,18.186,28.152
0.50149,22.2424,104.408,1,13,2.03846,29.117,0.181,10.13,0.77,18.033,18.683,24.81
0.500351,22.0706,106.865,1,13,1.9,28.228,0.156,9.127,0.797,18.145,20.445,27.2
0.355288,31.1599,107.669,1,13,2.64615,32.098,0.172,12.956,0.81,18.158,23.322,22.689
0.591899,17.752,97.064,1,13,0.5,25.11,0.133,5.8,0.735,18.44,15.614,25.082
0.520783,21.1294,103.827,1,13,1.7,28.118,0.158,8.782,0.793,18.382,17.617,26.145
0.471082,21.5055,104.988,1,13,1.5,26.951,0.149,7.003,0.797,18.999,17.997,27.592
0.371688,28.6047,105.855,1,13,1.5,25.857,0.151,6.222,0.858,18.622,19.919,28.8
0.358424,31.9532,167.783,1,13,1.00769,25.391,0.151,5.486,0.838,18.912,89.071,22.516
0.630702,13.7314,100.645,1,13,0.6,22.816,0.126,3.372,0.773,18.542,18.577,27.964
0.551509,18.0499,99.228,1,13,0.507692,23.084,0.134,3.467,0.727,18.752,17.51,27.716
0.285919,30.6858,96.654,1,13,0.815385,25.191,0.125,5.464,0.74,18.859,13.487,27.017
0.363497,29.4968,95.56,1,13,0.9,25.248,0.132,5.942,0.719,18.453,16.593,23.521
0,45.6786,238.313,1,13,0.9,24.211,0.132,5.373,0.727,17.976,158.88,26.245
0.596121,17.144,106.791,1,13,0.5,22.888,0.214,3.624,0.699,18.349,26.23,27.038
0.575917,17.4621,105.665,1,13,1.62308,28.585,0.136,8.912,0.769,18.765,18.799,26.666
0.798683,9.49484,105.733,1,13,1.2,25.672,0.157,6.167,0.777,18.567,19.283,28.69
0.439427,22.7059,109.651,1,13,2.54615,32.153,0.173,12.845,0.793,18.339,18.663,27.832
0.581204,16.3315,105.696,1,13,1.70769,28.163,0.134,8.65,0.804,18.572,19.612,26.315
0,42.4286,237.762,1,13,1.4,26.155,0.138,6.527,0.898,18.59,161.953,21.258
0.531567,18.5279,112.578,1,13,2.4,32.919,0.238,11.975,0.832,19.87,20.962,26.529
0.270371,28.9663,102.794,1,13,0.8,24.878,0.149,5.75,0.827,18.149,18.712,27.676
0.484476,20.1924,103.317,1,13,1.00769,24.865,0.137,5.553,0.811,18.362,20.149,27.766
0.787878,9.91881,140.633,1,13,0.807692,25.71,0.144,6.297,0.762,18.505,56.843,26.691
0.590267,18.6511,105.86,1,13,2.03846,31.047,0.148,11.61,0.768,18.518,17.052,26.128
0.4898,20.1575,103.856,1,13,1.50769,28.026,0.166,8.555,0.749,18.553,16.747,26.901
0.580237,18.2857,100.138,1,13,1.40769,25.813,0.143,6.291,0.788,18.588,17.636,25.71
0.000878924,44.6177,249.649,1,13,1.7,29.371,0.137,9.965,0.795,18.472,162.369,26.22
0.468501,21.0585,105.834,1,13,0.5,25.132,0.131,5.883,0.758,18.357,20.403,28.32
