Iteration,Cost,Cost reduction,time (ms)
0,28.9104,0.296807,108.517
1,28.9104,0.296807,180.544
2,27.9713,0.31965,230.926
3,16.2254,0.605346,309.299
4,15.969,0.611583,394.976
5,15.969,0.611583,479.04
