Iteration,Cost,Cost reduction,time (ms)
0,162.315,0.0693382,142.721
1,135.746,0.221677,242.329
2,107.54,0.383402,355.656
3,43.6315,0.749831,472.273
4,35.084,0.79884,581.564
5,35.084,0.79884,687.754
