Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0125492,-0.195839,-0.333882,-1.6603,-0.0930591,-0.0904217,-0.383245,-0.00191141,0.0182989,-0.0118777,-0.151523,0.00447735,0.198847,-0.00216691,0,0,0,0,0,0,0,0.0125481,-0.195897,-0.333796,-1.65877,-0.0930746,1.47838,0.402176,1.87829e-05,-0.000897637,-0.000499138,-0.000670094,0.000702129,0.000200692,0.000716253,-0.0202602,-25.4848,1.88936,25.9076,0.386044,2.96715,-0.0703886,-1.60189,0.0999027,-0.526044,-0.0304583,-0.691202,-0.191999,-0.0759652,-0.165421,-0.287161,-0.33334,-0.163034,-0.332665,-0.0398415,
0.0125362,-0.195692,-0.333941,-1.66094,-0.0930436,-0.0895983,-0.383254,-0.00323738,0.0366539,-0.0148494,-0.160551,0.00387626,0.205865,-0.00205778,0,0,0,0,0,0,0,0.0125481,-0.195897,-0.333796,-1.65877,-0.0930746,1.47838,0.402176,1.87829e-05,-0.000897637,-0.000499138,-0.000670094,0.000702129,0.000200692,0.000716253,-0.0202602,-25.4848,1.88936,25.9076,0.386044,2.96715,-0.0703886,-1.29665,0.0728546,-0.694895,0.021213,-0.388642,-0.148831,-0.0349324,0.0351033,-0.25179,-0.43869,-0.15789,-0.336994,-0.0408578,
0.0125457,-0.195904,-0.333799,-1.65877,-0.0930695,-0.0924167,-0.383222,-0.000107725,-0.00036016,-0.000153623,0.000106231,0.000114931,-0.000312777,5.71474e-06,0,0,0,0,0,0,0,0.0125481,-0.195897,-0.333796,-1.65877,-0.0930746,1.47838,0.402176,1.87829e-05,-0.000897637,-0.000499138,-0.000670094,0.000702129,0.000200692,0.000716253,-0.0202602,-25.4848,1.88936,25.9076,0.386044,2.96715,-0.0703886,-1.44028,0.10234,-0.563387,-0.0239772,-0.557894,-0.16046,-0.0482383,-0.0857652,-0.254605,-0.362319,-0.157207,-0.327548,-0.041798,
0.0125454,-0.195905,-0.3338,-1.65877,-0.0930694,-0.0924178,-0.383222,-8.59993e-05,-0.000340905,-0.000131059,0.000110204,3.51168e-05,-0.000280826,4.88627e-06,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-1.44028,0.10234,-0.563387,-0.0239772,-0.557894,-0.16046,-0.0482383,-0.0857652,-0.254605,-0.362319,-0.157207,-0.327548,-0.041798,
0.0125451,-0.195907,-0.3338,-1.65877,-0.0930695,-0.0924188,-0.383222,-6.86238e-05,-0.000327715,-0.000113841,0.000109669,-2.30447e-05,-0.00025536,4.19463e-06,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-1.60136,0.236994,-0.988523,-0.0738967,-0.543261,-0.125859,-0.0168974,-0.0171559,-0.217063,-0.481462,-0.158972,-0.30823,-0.0431197,
0.0125449,-0.195908,-0.333801,-1.65876,-0.0930698,-0.0924198,-0.383222,-5.47694e-05,-0.000318349,-0.000100679,0.000107771,-6.53076e-05,-0.000237577,3.65387e-06,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-1.60136,0.236994,-0.988523,-0.0738967,-0.543261,-0.125859,-0.0168974,-0.0171559,-0.217063,-0.481462,-0.158972,-0.30823,-0.0431197,
0.0125447,-0.195909,-0.333801,-1.65876,-0.0930701,-0.0924207,-0.383222,-4.36978e-05,-0.000311714,-9.05827e-05,0.000105588,-9.59963e-05,-0.000226766,3.24442e-06,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-2.99831,0.54465,-1.3171,-0.265243,-1.51063,-0.235585,-0.120675,-0.518398,-0.311313,-0.426991,-0.161925,-0.305365,-0.0413861,
0.0125445,-0.195911,-0.333801,-1.65876,-0.0930706,-0.0924215,-0.383222,-3.48153e-05,-0.000307154,-8.28102e-05,0.000103483,-0.000118278,-0.000221736,2.93933e-06,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-1.95448,0.102095,-1.53949,0.0886317,-0.652231,-0.248087,-0.129293,-0.0105283,-0.368192,-0.60172,-0.174361,-0.265148,-0.0407388,
0.0124226,-0.195847,-0.333893,-1.65864,-0.0915154,-0.0933906,-0.383221,-0.0118253,0.00352574,-0.0106297,0.0101983,0.177044,-0.110771,0.000382994,0,0,0,0,0,0,0,0.0125444,-0.195904,-0.333792,-1.65878,-0.093074,1.47839,0.402172,-0.00247394,-0.00636486,-0.000939535,-0.00499399,0.00467812,-0.00119746,0.000128658,0.0313145,-25.338,1.78621,24.7372,0.343014,3.19237,-0.0429228,-1.95448,0.102095,-1.53949,0.0886317,-0.652231,-0.248087,-0.129293,-0.0105283,-0.368192,-0.60172,-0.174361,-0.265148,-0.0407388,
0.0124088,-0.195887,-0.333902,-1.65866,-0.0915125,-0.0934194,-0.383225,-0.0125014,0.00141503,-0.0114429,0.0103477,0.175918,-0.112635,0.000405583,0,0,0,0,0,0,0,0.0125606,-0.195904,-0.333787,-1.65917,-0.0930999,1.47909,0.402176,0.00130831,-0.00743802,-5.26222e-05,0.000823711,-0.000329378,0.00110203,0.000110423,-0.198788,-25.5126,1.7624,26.4313,0.575558,3.11913,-0.050247,-0.993433,-0.163721,-1.58106,0.307288,0.0916369,-0.19691,-0.082872,0.411897,-0.340265,-0.721802,-0.161736,-0.249367,-0.0409883,
