Iteration,Cost,Cost reduction,time (ms)
0,38.1262,0.142385,2146.97
1,36.9152,0.169627,4216.65
2,22.3893,0.496373,6309.46
3,22.3893,0.496373,8483.43
4,18.6076,0.58144,8647.04
5,12.2956,0.723421,10779.6
