Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.899863452616392,104.06714203811904,13.425678491592407,2,42.62295081967213
1,0.898773819638404,105.20572367121041,13.132744789123535,2,42.62295081967213
2,0.8989349813393449,105.04442440176342,14.3175790309906,2,42.62295081967213
3,0.8978240816597208,106.20536221437055,14.344512701034546,2,42.62295081967213
4,0.8968080771512833,107.26782432225092,14.195565700531006,2,42.62295081967213
5,0.8977301031984378,106.31574329344534,14.166152238845825,2,42.62295081967213
6,0.8977637682428476,106.2430347330785,11.238513946533203,2,42.62295081967213
7,0.8983990236772126,105.57674220942135,10.811073780059814,2,40.98360655737705
8,0.8992749284185545,104.66050479287847,11.171812057495117,2,42.62295081967213
9,0.9001501300053075,103.74513302876288,11.220730066299438,2,42.62295081967213
10,0.9015938394498135,102.30530809021407,13.899722576141357,2,40.98360655737705
11,0.9081090289956768,95.5377395119774,14.523002862930298,2,42.62295081967213
12,0.9149414727578675,88.43951307546268,13.294610261917114,2,42.62295081967213
13,0.9168676747799204,86.44201820044836,12.5402512550354,2,44.26229508196721
14,0.9204446444668194,82.72770943148636,12.429391622543335,2,42.62295081967213
15,0.9054160443231656,98.26815721076133,13.332492351531982,2,42.62295081967213
16,0.9065459595339591,97.08869314980888,13.443350315093994,2,42.62295081967213
17,0.9055511135715535,98.11666345110461,12.032066822052002,2,42.62295081967213
18,0.9066640063114342,96.95507899967646,12.089475393295288,2,42.62295081967213
19,0.9077997974117603,95.76986763427362,12.076745748519897,2,42.62295081967213
