-0.0282676,0.0686825,-0.0397382,-2.9981,0.0493575,1.50456,-0.246554,0.587244,0.00813246,0.726078,0.00975862,0.669164,0.119326,0.521669,0.136287,-0.0102087,0.0800908,0.000372986,0.0360042,0.0744378,0.0426631,-0.0819692,-1.05021e-18,-9.28687e-17,-2.36039e-06,-0.000124001,2.19386e-06,0.000114756,1.80103e-17,4.39155e-17,
-0.0282245,0.0687955,-0.0399648,-2.99801,0.0482986,1.50438,-0.244951,0.45846,-0.0102273,0.625647,0.00857163,0.668567,0.118281,0.521669,0.136287,0.010772,0.0282555,-0.0566527,0.0215733,-0.264734,-0.046372,0.400652,-7.05142e-18,-8.68675e-17,-2.3464e-06,-0.000123389,2.17071e-06,0.00011351,1.80103e-17,4.39155e-17,
-0.0281836,0.0687905,-0.0402023,-2.99792,0.0467204,1.50345,-0.243206,0.45846,-0.0102273,0.625647,0.00857113,0.668567,0.118281,0.521669,0.136287,0.0102155,-0.00123964,-0.0593697,0.0247703,-0.394555,-0.232359,0.436251,-1.05021e-18,-8.68675e-17,-2.41123e-06,-0.000125866,2.2907e-06,0.000119893,1.28292e-17,3.35534e-17,
-0.0281393,0.0687406,-0.0403932,-2.99786,0.0451828,1.50244,-0.241754,0.45846,-0.0102273,0.625647,0.00857063,0.668567,0.118282,0.521669,0.136287,0.0110853,-0.0124834,-0.0477299,0.0137426,-0.384389,-0.252299,0.363028,1.5003e-19,-8.83678e-17,-2.39028e-06,-0.000124986,2.2578e-06,0.000118127,1.01154e-17,3.18264e-17,
-0.0280907,0.0686828,-0.0405342,-2.99785,0.0438538,1.50162,-0.240594,0.45846,-0.0102273,0.625647,0.00857013,0.668567,0.118282,0.521669,0.136287,0.0121454,-0.0144405,-0.0352325,0.00160295,-0.33225,-0.20337,0.290105,-1.5003e-19,-9.01681e-17,-2.371e-06,-0.000124174,2.22712e-06,0.000116479,7.15477e-18,2.98527e-17,
-0.0280398,0.0686338,-0.0406335,-2.99789,0.0427733,1.5011,-0.23966,0.45846,-0.0102273,0.625647,0.00856963,0.668567,0.118283,0.521669,0.136287,0.0127142,-0.0122568,-0.0248269,-0.00786009,-0.27012,-0.130355,0.233347,-1.05021e-18,-9.13684e-17,-2.35341e-06,-0.000123429,2.19872e-06,0.000114955,4.93432e-18,2.73855e-17,
-0.0279931,0.0686044,-0.0407001,-2.99795,0.0418903,1.50099,-0.23891,0.45846,-0.0102273,0.625647,0.00856914,0.668567,0.118283,0.521669,0.136287,0.0116777,-0.00736205,-0.0166645,-0.0157055,-0.220759,-0.0285408,0.187639,-1.5003e-19,-9.34688e-17,-2.33752e-06,-0.000122749,2.17267e-06,0.000113557,8.88178e-18,1.87504e-17,
-0.0279696,0.0685982,-0.0406742,-2.99805,0.0416282,1.50137,-0.238932,0.45846,-0.0102273,0.625647,0.00856865,0.668567,0.118283,0.521669,0.136287,0.00589183,-0.00154881,0.00647915,-0.0252865,-0.0655264,0.0955533,-0.00549447,-1.5003e-19,-9.4369e-17,-2.32328e-06,-0.000122132,2.14896e-06,0.000112284,1.33227e-17,1.08555e-17,
-0.0279468,0.0685973,-0.0406498,-2.99814,0.041483,1.50193,-0.238982,0.45846,-0.0102273,0.625647,0.00856816,0.668567,0.118284,0.521669,0.136287,0.00569208,-0.000222154,0.00611053,-0.0230632,-0.0362955,0.138552,-0.0126077,-1.05021e-18,-9.55692e-17,-2.31066e-06,-0.000121574,2.12759e-06,0.000111136,1.70234e-17,4.68761e-18,
-0.0279296,0.0685948,-0.0406311,-2.99822,0.0413581,1.50256,-0.23903,0.45846,-0.0102273,0.625647,0.00856767,0.668567,0.118284,0.521669,0.136287,0.00430715,-0.000615104,0.00467441,-0.0196483,-0.0312145,0.158876,-0.011946,-1.35027e-18,-9.67694e-17,-2.37599e-06,-0.00012407,2.24794e-06,0.000117535,2.07242e-17,-1.4803e-18,
