Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
19.899,15.184,1.332,1.523,95.3333,0.941982,28.659,3.30944
13.793,9.251,1.439,1.474,90.0741,0.391444,310.641,64.7258
16.435,7.902,1.463,5.463,86.7407,1.86758,13.8492,36.0978
11.409,7.027,1.327,1.461,81.3333,0.722555,71.8686,4.76941
14.704,7.152,1.521,4.438,77.4074,0.59449,1.44815,4.85199
12.753,6.72,1.311,3.055,73.8519,1.03745,2.98719,1.17516
10.705,6.227,1.339,1.536,68.5185,0.750143,30.9719,1.83306
11.219,6.74,1.316,1.443,63.9259,0.515628,53.5753,16.6402
9.448,5.071,1.318,1.452,60.7407,0.864225,22.9414,3.03102
9.355,4.872,1.422,1.469,56.2963,0.960055,13.5272,1.23904
12.554,5.257,1.363,4.275,51.3333,1.35477,1.02664,2.06917
8.897,4.481,1.312,1.463,46.0741,0.721918,44.3416,0.2249
10.281,4.455,1.313,2.926,42.5185,1.89325,0.151071,0.146784
8.922,4.436,1.326,1.441,37.6296,0.729848,102.277,3.32784
8.123,3.759,1.322,1.439,33.8519,0.945138,7.56047,1.84348
10.009,2.696,1.498,4.26,28.7407,1.66357,0.43167,1.3345
7.461,2.877,1.468,1.449,23.7037,0.802493,8.07818,5.70992
6.357,2.032,1.352,1.451,19.7037,0.732954,6.63541,2.04782
12.635,2.091,1.371,7.586,16.2222,5.82062,0.17844,2.07168
6.088,1.444,1.375,1.628,10.8148,0.0855524,14.5445,14.8648
6.751,2.17,1.357,1.518,16.1481,1.96652,1.78072,0.737089
7.432,1.494,1.388,2.971,11.1111,0.267329,13.1868,19.5356
5.998,1.324,1.475,1.572,9.11111,0.876708,28.2091,1.82174
11.949,1.088,1.339,7.906,5.11111,0,0.0388816,1.08378
12.195,1.187,1.371,7.976,5.11111,0,0.144628,1.85075
12.031,1.116,1.346,7.934,5.11111,0,0.0786577,2.14615
5.884,1.067,1.391,1.657,5.11111,0.281386,15.1163,4.32139
12.124,0.963,1.377,8.091,3.33333,0,0.222356,2.77642
5.744,0.965,1.38,1.631,3.25926,0.117136,1.9472,1.93205
9.58,1.605,1.367,4.849,8.51852,0.409477,1.18848,2.06761
5.806,1.11,1.367,1.609,5.85185,0.092803,3.1324,2.21096
13.055,1.68,1.395,8.226,11.1852,1.05384,0.151911,1.79156
12.266,1.37,1.357,7.823,6.14815,0,0.0419688,1.67446
11.029,1.684,1.333,6.312,6.14815,0.307007,2.28845,6.57932
10.32,1.238,1.357,5.968,4.14815,0.394925,3.16903,8.73291
11.564,0.945,1.337,7.721,2.74074,0,0.494822,9.18904
5.51,0.897,1.357,1.57,2.74074,0.369185,33.5565,5.77799
11.77,1.109,1.36,7.697,2.66667,0,0.352778,3.22061
11.867,1.073,1.38,7.728,2.66667,0.927151,0.225048,3.05159
11.787,1.01,1.394,7.752,2.66667,0,0.383692,4.32218
8.256,1.641,1.717,3.196,2.66667,0.432654,4.65152,2.89889
12.109,1.078,1.383,8.026,2.66667,0,0.174813,2.2368
5.901,1.148,1.378,1.608,2.66667,0.361982,26.421,3.06222
5.739,0.988,1.366,1.643,2.66667,0.18092,3.13782,2.48423
8.9,1.249,1.419,4.501,8,1.44878,5.94872,18.1263
5.686,1.135,1.354,1.507,3.33333,0.249668,51.3344,41.417
11.536,0.956,1.358,7.641,2.66667,0,3.80874,57.8242
7.355,1.384,1.365,2.966,8,0.114885,60.1554,36.6934
12.185,1.694,1.345,7.599,13.3333,0,3.58976,29.1946
12.611,2.194,1.37,7.43,18.6667,0,4.52852,31.1491
7.173,2.625,1.418,1.491,23.6296,0.262669,54.8977,12.2552
6.873,2.383,1.379,1.504,21.4815,0.356984,60.663,5.89583
12.658,2.204,1.35,7.516,18.5926,0,0.326245,4.72146
12.828,2.245,1.375,7.591,18.4444,0,0.403111,4.80353
10.908,2.11,1.368,5.769,17.9259,0.170565,11.5609,38.4684
7.032,2.69,1.308,1.446,22.8148,0.250773,116.813,21.9498
8.308,2.431,1.319,3.024,20.8148,0.431183,22.2931,8.6119
11.244,2.215,1.347,6.041,17.8519,0.704419,0.547404,4.15405
12.303,1.887,1.386,7.453,14.4444,0,0.262974,5.79984
7.827,1.745,1.405,3.008,14.4444,0.139933,7.09736,4.90761
8.272,2.261,1.36,3.047,19.4815,0.334996,3.51537,3.17708
13.026,2.398,1.345,7.636,16.7407,0,0.266131,5.64609
7.023,2.338,1.399,1.535,16.5185,0.301997,21.8686,5.09766
6.57,2.141,1.313,1.521,14.4444,0.0573317,11.7538,6.75467
9.638,2.188,1.419,4.418,19.2593,1.67885,4.9175,5.58487
6.376,1.906,1.322,1.564,14.0741,0.146051,72.506,39.2071
6.856,2.295,1.401,1.463,18.5926,0.350311,43.7615,18.4456
6.294,1.878,1.33,1.52,15.4815,0.542838,99.0761,19.2822
6,1.636,1.369,1.387,12.4444,0.547843,32.1532,12.13
5.764,1.4,1.365,1.461,9.77778,0.640033,17.4398,5.56777
11.375,1.155,1.418,7.258,6.44444,10.9654,0.544826,3.19396
8.375,1.114,1.359,4.36,2.96296,1.58372,2.56252,2.55748
8.321,0.853,1.358,4.538,2.66667,0.701124,1.6625,3.63531
5.417,0.914,1.434,1.443,2.66667,1.00362,1.74077,1.22608
11.221,0.945,1.36,7.441,2.66667,0,0.100894,2.06037
5.224,0.82,1.401,1.421,2.66667,0.0401807,5.72258,3.90274
11.605,1.594,1.354,7.137,8,2.60639,1.23192,6.89564
5.357,0.858,1.369,1.595,3.33333,0.68378,4.45747,2.89778
7.09,1.009,1.367,3.082,2.66667,1.03529,4.40948,2.33352
11.41,1.178,1.386,7.266,2.66667,0,0.0750123,1.61656
5.605,1.148,1.364,1.499,2.66667,0.29052,21.1834,3.18049
6.987,1.075,1.361,2.939,2.66667,0.409485,6.5054,2.50955
8.374,0.905,1.352,4.515,2.66667,1.09011,0.771576,2.05056
11.379,0.758,1.393,7.636,2.66667,0,0.0536272,2.05248
11.207,0.716,1.377,7.495,2.66667,0,0.229203,2.82809
7.285,1.133,1.393,3.064,2.66667,0.0842662,6.26236,6.35142
5.67,1.193,1.406,1.434,7.7037,0.281517,5.9267,3.40296
11.196,1.046,1.362,7.261,5.7037,0,0.271338,4.21385
