Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
19.94,15.053,1.425,1.591,94,0.800353,69.3085,7.09642
15.435,10.746,1.311,1.589,89.3333,0.6986,3.99509,3.29832
13.315,8.696,1.388,1.59,85.4074,0.933675,74.6816,0.38507
13.597,8.998,1.366,1.528,80.1481,0.598259,90.9911,4.46872
16.904,7.922,1.349,5.901,76.2963,2.91424,0.77113,3.11319
18.442,7.775,1.571,7.325,71.037,3.63399,0.310982,4.51674
16.621,7.365,1.347,6.132,65.7037,3.38429,0.437216,1.99896
14.639,7.03,1.413,4.416,60.2222,0.621306,9.08843,20.2686
9.52,4.981,1.403,1.506,56.5185,0.673482,194.5,6.67153
12.891,5.128,1.513,4.56,52.6667,0.737555,1.54556,6.98596
9.945,5.186,1.517,1.517,48.8889,2.55445,1.04579,0.385505
12.436,4.811,1.343,4.599,44.1481,3.14878,0.213908,0.431952
13.1,4.167,1.519,5.672,38.8889,4.47091,0.104083,0.5751
9.514,3.422,1.485,2.978,33.4074,1.45218,0.215808,0.313174
11.995,3.198,1.353,5.815,28.1481,4.01817,0.694018,2.38004
8.671,2.626,1.383,3.019,23.4074,0.38588,1.53472,2.11133
10.019,2.468,1.39,4.512,20.4444,2.71829,1.94181,2.6765
6.377,1.787,1.422,1.563,15.3333,0.428049,43.5348,11.4749
6.683,2.067,1.378,1.56,12.5185,0.552731,28.4402,7.3643
6.187,1.64,1.355,1.542,9.62963,1.34329,19.9424,1.45567
5.532,1.042,1.337,1.533,4.74074,0.854614,2.56317,0.919273
5.57,0.919,1.406,1.552,2.74074,0.0671141,19.5886,16.5779
7.56,1.403,1.38,3.082,8,0.926506,2.94174,3.54129
11.728,0.889,1.39,7.865,3.40741,0,0.158178,2.86034
5.585,0.911,1.406,1.587,3.40741,0.155149,39.1146,11.3973
6.271,1.628,1.384,1.541,8.51852,0.0332148,17.8455,9.79914
6.404,1.767,1.374,1.6,13.3333,0.66123,6.05421,2.57208
12.369,1.419,1.399,7.82,9.85185,10.5338,0.663917,3.33903
10.608,1.161,1.41,6.281,5.11111,1.84126,0.453344,2.77877
5.685,0.973,1.393,1.658,2.66667,0.496822,13.3196,5.98999
11.974,0.926,1.415,7.957,2.66667,0,0.207253,5.44811
12.588,1.015,1.448,8.411,2.66667,0,0.237078,6.40418
7.614,1.113,1.413,3.261,2.66667,0.0839847,7.07719,7.19317
6.298,1.501,1.404,1.65,7.48148,0.349101,9.39047,4.41788
12.463,1.227,1.382,8.126,4.81481,0,0.22723,4.19385
12.543,1.282,1.396,8.138,4.81481,0,0.420615,4.83031
6.085,1.277,1.396,1.636,4.66667,0.217224,3.89068,4.19377
9.315,1.309,1.391,4.894,2.66667,0.678773,4.57301,4.53939
12.148,1.149,1.361,7.942,2.37037,0,0.609582,6.02942
5.981,1.132,1.384,1.734,2.96296,0.292341,27.4834,5.30412
12.531,1.217,1.382,8.109,2.66667,1.57078,0.347913,4.77905
12.146,1.181,1.377,7.888,2.66667,0,0.210944,6.0732
11.584,0.727,1.379,7.819,2.66667,3.38648,3.66005,12.5901
11.645,0.809,1.375,7.784,2.66667,0,1.29152,12.6695
5.818,1.174,1.38,1.567,4.66667,0.220101,119.8,25.7557
11.832,0.85,1.387,7.936,2.66667,0,2.79953,27.5898
6.184,1.444,1.377,1.613,8,0.145908,40.1304,18.4102
6.687,1.992,1.371,1.598,13.3333,0.405129,106.582,8.30207
6.01,1.323,1.455,1.574,10.3704,0.753391,10.6259,2.38796
7.154,1.057,1.371,3.078,6.37037,0.864133,0.687141,1.19129
