Iteration,Cost,Cost reduction,time (ms)
0,5.000733836846436,0.0,323.83227348327637
1,4.6581312977108205,0.06851045272820755,1337.6867771148682
2,3.971221082576738,0.20587233551284745,3039.649724960327
3,3.5591180788757786,0.28828084137342724,5546.017408370972
4,2.5650516109675072,0.4870649599329444,8131.490707397461
5,2.327860959528351,0.5344961288728882,10955.99365234375
6,2.2206844641393357,0.5559282824098983,13623.714685440063
7,2.018530848006821,0.5963530725962918,16163.315773010254
8,1.8922379383972199,0.621607947926598,18812.872171401978
9,1.8119073537943684,0.6376717072114773,21162.182569503784
10,1.7006144670609096,0.6599270182047219,23610.010862350464
11,1.6568155786106757,0.6686855104339051,25992.93851852417
12,1.6342946328096053,0.6731890386231345,28560.900449752808
13,1.605870927128265,0.6788729455473359,31279.59632873535
14,1.577524302946064,0.6845414384339874,34009.18745994568
15,1.5621056697379165,0.6876247125515857,36619.953632354736
16,1.558013784717017,0.6884429694623515,39382.64751434326
17,1.5568736139744115,0.6886709701478119,41942.62909889221
18,1.5488086004338637,0.6902837361544973,44317.40736961365
19,1.5459743000258481,0.6908505130517463,46960.70218086243
20,1.5227268786697765,0.6954993150305238,49637.92967796326
21,1.5078886064732957,0.6984665339789009,52489.10593986511
22,1.5012939250511836,0.6997852767149211,55482.09095001221
23,1.5010163858382048,0.6998407764119723,58307.005405426025
