Iteration,Cost,Cost reduction,time (ms)
0,7.45771943684648,0.0,316.47682189941406
1,7.370693834948559,0.011669197619308624,1075.0632286071777
2,6.167877169569328,0.17295398120025895,4789.08371925354
3,4.510523051125033,0.39518735059409504,18281.368494033813
4,4.353659988461576,0.4162210008931987,22698.55237007141
5,4.185422085508136,0.4387798949865088,26835.20531654358
6,3.9021325520543013,0.47676597583237457,30978.47294807434
7,3.729075387647286,0.499971081075673,35117.42925643921
8,3.6467410477198063,0.5110112308995842,39551.65338516235
9,3.4948150124805837,0.531382878898113,43597.198724746704
10,3.402667395387713,0.5437388836892821,48259.09376144409
11,3.1130076817615464,0.5825791372116982,58095.24703025818
12,2.870155375345918,0.6151430206444488,61623.7633228302
13,2.5030975939174462,0.664361522967685,65534.812927246094
14,2.2659424956526704,0.6961614720369755,70487.1256351471
15,2.175244037174858,0.7083231602374858,75179.28624153137
16,1.9379089014453097,0.7401472503952549,79470.37100791931
17,1.8590602517192059,0.7507200066371342,85390.80762863159
18,1.796975107317345,0.7590449570361952,90577.84366607666
19,1.7042253798857068,0.7714816983506229,96066.13945960999
20,1.6235883313386934,0.7822942596476608,101403.41186523438
21,1.5823214485497412,0.7878277049774842,106799.30281639099
22,1.5670978412776582,0.7898690270466503,112185.16826629639
23,1.5373938458716427,0.7938520134887597,118385.89978218079
24,1.5372876445005708,0.7938662539508703,125135.27202606201
