Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
199.474,0,0,7.62642,30.6937,3.91441,0.878746,1.58309,0
177.514,0,0,7.71392,29.664,3.97277,0.881852,1.59274,0
917.113,0,0,8.17413,41.4104,4.5147,0.881272,1.55839,0
204.182,0,0,7.53346,30.5968,3.84313,0.886994,1.56612,0
721.177,0,0,7.85534,37.5516,4.20808,0.895001,1.54243,0
318.883,0,0,7.83471,36.4064,4.17005,0.879025,1.55153,0
306.401,0,0,7.7437,34.224,4.0482,0.887477,1.56681,0
273.949,0,0,7.60805,29.2058,3.84972,0.887372,1.60659,0
767.536,0,0,8.00434,39.385,4.35383,0.886881,1.54195,0
212.492,0,0,7.67712,30.1804,3.95308,0.875528,1.581,0
445.804,0,0,7.87472,35.3243,4.17694,0.875177,1.57351,0
169.304,0,0,7.61008,28.7748,3.87017,0.879733,1.59238,0
530.791,0,0,7.81055,36.683,4.17207,0.874309,1.54317,0
191.697,0,0,7.78786,33.1906,4.08347,0.869911,1.57268,0
183.518,0,0,7.72754,32.4865,4.00317,0.883221,1.58183,0
653.404,0,0,7.80392,36.408,4.18288,0.872395,1.52985,0
258.591,0,0,7.67939,32.962,4.00109,0.871961,1.56475,0
190.127,0,0,7.72908,33.1542,4.03428,0.872642,1.56653,0
197.196,0,0,7.62569,30.1162,3.89925,0.879962,1.58452,0
787.348,0,0,7.75027,37.006,4.12059,0.889392,1.53424,0
668.044,0,0,7.87461,37.267,4.23065,0.875019,1.53881,0
181.103,0,0,7.81487,33.329,4.08394,0.888098,1.58558,0
188.831,0,0,7.81589,34.0281,4.09767,0.882362,1.58067,0
756.868,0,0,7.84815,38.084,4.22602,0.883634,1.52982,0
197.472,0,0,7.66737,30.5836,3.93847,0.88425,1.58169,0
452.733,0,0,7.89216,36.7974,4.2097,0.886982,1.56192,0
861.711,0,0,7.91386,37.711,4.25293,0.88813,1.55279,0
577.213,0,0,7.84684,36.4439,4.18348,0.880917,1.5538,0
181.504,0,0,7.69661,31.3711,3.97321,0.880185,1.58334,0
827.541,0,0,8.07008,39.5992,4.40361,0.886026,1.55556,0
181.107,0,0,7.56057,29.4824,3.86785,0.866782,1.57467,0
569.228,0,0,7.96131,38.7988,4.30184,0.882958,1.54409,0
184.037,0,0,7.61872,28.605,3.85567,0.88935,1.60736,0
199.753,0,0,7.78499,33.0652,4.06414,0.888924,1.5803,0
537.576,0,0,7.69362,33.7918,4.0237,0.890946,1.55795,0
542.235,0,0,7.68986,35.012,4.05268,0.874655,1.5397,0
191.273,0,0,7.55969,30.936,3.85994,0.885014,1.56998,0
185.564,0,0,7.78663,31.6643,4.03803,0.883281,1.5929,0
898.661,0,0,8.14587,40.8919,4.49004,0.873623,1.54364,0
548.45,0,0,7.70857,34.4605,4.05725,0.874187,1.55257,0
200.672,0,0,7.90868,33.7241,4.1734,0.87269,1.58514,0
609.288,0,0,7.77302,34.793,4.12071,0.876795,1.54813,0
599.463,0,0,7.86111,36.8868,4.20167,0.884577,1.54541,0
363.466,0,0,7.70561,34.029,4.02401,0.880291,1.56891,0
201.904,0,0,7.90693,34.3246,4.20673,0.873934,1.56892,0
792.111,0,0,7.88976,38.308,4.2417,0.894752,1.53336,0
177.966,0,0,7.71429,31.0671,4.00062,0.879005,1.577,0
180.56,0,0,7.63112,30.8468,3.93636,0.86823,1.57026,0
226.055,0,0,7.69212,31.1523,3.979,0.882665,1.58394,0
385.772,0,0,7.70448,33.349,3.99977,0.886438,1.58062,0
599.371,0,0,7.81269,38.2212,4.18797,0.88225,1.53322,0
193.343,0,0,7.84069,35.009,4.12951,0.885161,1.57637,0
215.098,0,0,7.78313,34.2124,4.07621,0.885039,1.57376,0
193.542,0,0,7.73914,31.7172,3.99419,0.885933,1.5936,0
223.391,0,0,7.60493,31.4,3.92125,0.871856,1.56313,0
185.112,0,0,7.56305,27.4725,3.82683,0.871275,1.59359,0
281.573,0,0,7.83006,34.3393,4.11945,0.878901,1.57586,0
200.649,0,0,7.85141,31.357,4.07837,0.89436,1.60428,0
187.816,0,0,7.65917,30.2345,3.9225,0.891218,1.5872,0
305.292,0,0,7.71557,33.7728,4.02922,0.894134,1.55783,0
202.82,0,0,7.72469,33.1533,4.03484,0.883225,1.55915,0
402.256,0,0,7.73461,33.955,4.044,0.895476,1.56073,0
320.318,0,0,7.78588,34.486,4.08887,0.886874,1.56588,0
195.558,0,0,7.67229,29.0561,3.91025,0.878493,1.61206,0
329.528,0,0,7.77266,34.2515,4.08313,0.886974,1.56439,0
912.851,0,0,8.18357,41.0911,4.5045,0.892446,1.55814,0
772.581,0,0,7.8178,36.966,4.18968,0.879624,1.53749,0
171.098,0,0,7.38695,26.934,3.70021,0.871284,1.56456,0
868.404,0,0,7.83024,37.612,4.20476,0.885105,1.53564,0
739.672,0,0,7.81061,38.5265,4.21056,0.879415,1.51628,0
327.246,0,0,7.68492,33.1627,3.98865,0.892835,1.57035,0
659.212,0,0,7.90685,38.265,4.28164,0.87204,1.52899,0
194.212,0,0,7.67649,30.3514,3.96682,0.869577,1.57535,0
211.624,0,0,7.81432,32.1313,4.07897,0.876295,1.59125,0
717.488,0,0,7.84031,37.6857,4.21077,0.87873,1.53561,0
418.069,0,0,7.70563,32.4504,4.0115,0.872787,1.56862,0
389.667,0,0,8.78575,41.5258,4.92026,0.875678,1.66149,0
331.032,0,0,8.21549,37.1944,4.45969,0.873366,1.59601,0
178.937,0,0,7.49288,28.7397,3.78477,0.881865,1.5816,0
281.532,0,0,7.66679,31.849,3.94737,0.881315,1.58284,0
657.618,0,0,7.76678,36.95,4.14255,0.877269,1.52515,0
398.594,0,0,7.8178,35.2943,4.14145,0.878474,1.55469,0
177.173,0,0,7.86729,32.0303,4.07889,0.889247,1.62326,0
222.966,0,0,7.80456,32.5763,4.07255,0.873467,1.58633,0
405.719,0,0,7.62394,30.7781,3.9273,0.881152,1.574,0
203.954,0,0,7.94838,36.2661,4.24288,0.877299,1.56782,0
205.244,0,0,7.77529,32.6088,4.05608,0.880692,1.57993,0
179.749,0,0,7.7813,30.7222,4.02032,0.879559,1.60006,0
291.135,0,0,7.86485,35.7711,4.17107,0.891256,1.56606,0
193.404,0,0,7.76654,32.198,4.06523,0.868963,1.56633,0
341.259,0,0,7.82608,35.7996,4.13811,0.889643,1.56553,0
187.024,0,0,7.63618,30.1082,3.91155,0.890631,1.57673,0
389.706,0,0,7.89356,37.117,4.21838,0.884369,1.55594,0
743.176,0,0,7.93277,38.822,4.29591,0.876349,1.53768,0
