Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,93.0628,392.724,1,9,34,9.73,0.139,7.199,0.095,2.295,378.491,1.676
0,39.6924,109.735,1,9,43,10.361,0.168,7.883,0.121,2.186,95.242,1.693
0,73.8384,76.732,1,9,35,8.404,0.166,5.928,0.115,2.193,64.393,1.607
0,40.7645,83.199,1,9,32.5,7.946,0.163,5.558,0.1,2.122,71.161,1.777
0.15844,117.599,66.138,1,9,35.5,9.641,0.2,7.089,0.154,2.196,52.04,1.681
0,128.404,124.86,1,9,28,6.738,0.133,4.32,0.075,2.208,114.277,1.54
0.00901594,70.6159,391.877,1,9,36,9.782,0.148,7.248,0.106,2.277,377.577,1.687
0.506755,51.4853,63.303,1,9,35.5,9.755,0.143,7.275,0.136,2.198,49.25,1.551
0.445586,48.5963,95.786,1,9,53.5,12.247,0.153,9.878,0.082,2.132,79.318,1.71
0.115909,133.475,66.011,1,9,24,7.435,0.124,4.81,0.115,2.385,54.447,1.56
0,70.5689,131.349,1,9,54,12.706,0.151,10.121,0.108,2.324,114.604,1.656
0.562994,49.9862,69.913,1,9,38.5,9.554,0.152,6.916,0.107,2.377,56.098,1.673
0,36.4715,387.815,1,9,37,9.169,0.144,6.666,0.103,2.253,374.76,1.625
0.366696,50.4098,144,1,9,38.5,8.824,0.154,6.366,0.117,2.184,130.696,1.717
0.200561,87.579,62.716,1,9,53,11.36,0.159,8.78,0.14,2.278,47.23,1.525
0,56.2311,87.427,1,9,55.5,13.871,0.153,11.224,0.138,2.353,69.552,1.644
0.355185,64.4513,83.344,1,9,41,9.938,0.148,7.476,0.089,2.223,69.115,1.656
0,30.7825,88.347,1,9,17,5.14,0.115,2.811,0.089,2.122,79.471,1.588
0,33.8819,117.75,1,9,17.5,5.742,0.129,3.208,0.081,2.322,107.201,2.217
0.368333,98.914,70.84,1,9,21.5,7.079,0.172,4.108,0.101,2.695,59.447,1.646
0,128.416,109.125,1,9,36,8.749,0.138,6.206,0.134,2.269,96.291,1.603
0,37.6829,108.749,1,9,56.5,13.941,0.197,11.193,0.152,2.397,90.537,1.591
0,33.2373,109.993,1,9,20.5,6.301,0.158,3.784,0.08,2.278,99.667,1.628
0.0377867,39.6194,113.767,1,9,20.5,6.579,0.155,4.053,0.088,2.281,102.737,1.728
0.202384,112.553,399.052,1,9,32,9.688,0.134,7.124,0.093,2.334,384.908,1.617
0.300116,45.2086,97.729,1,9,50,13.023,0.154,10.384,0.132,2.35,80.231,1.718
0,60.3494,151.742,1,9,37.5,9.103,0.14,6.636,0.109,2.216,138.695,1.673
0.44901,15.5906,112.53,1,9,26,7.91,0.14,5.42,0.093,2.254,100.414,1.663
0.667681,20.2713,78.771,1,9,43,10.074,0.141,7.684,0.138,2.11,64.377,1.725
0,115.418,108.842,1,9,37,9.254,0.133,6.766,0.107,2.246,95.6,1.628
0.161262,124.534,58.39,1,9,31.5,8.361,0.148,5.895,0.087,2.228,45.553,1.674
0.19824,122.754,385.428,1,9,38.5,9.416,0.139,6.885,0.121,2.268,371.809,1.484
0.0279445,139.469,62.339,1,9,35.5,8.964,0.138,6.518,0.126,2.18,49.082,1.631
0,48.8701,112.769,1,9,16.5,5.129,0.118,2.717,0.063,2.229,103.94,1.633
0.242287,131.806,57.095,1,9,20,6.385,0.131,3.96,0.122,2.171,46.271,1.694
0.726678,21.1381,80.288,1,9,23,6.893,0.124,4.05,0.078,2.639,69.041,1.6
0.413127,40.7122,80.292,1,9,43.5,10.866,0.142,8.31,0.1,2.311,65.039,1.528
0.516225,24.2058,72.984,1,9,39,8.522,0.132,6.294,0.078,2.015,60.398,1.584
0,47.5707,112.354,1,9,61.5,13.547,0.16,10.898,0.114,2.372,94.768,1.64
0,24.6288,120.121,1,9,40.5,10.476,0.148,7.616,0.099,2.61,105.498,1.697
0.655018,56.5223,66.086,1,9,33.5,7.796,0.164,5.31,0.094,2.226,52.927,2.18
0.173344,102.514,175.018,1,9,43.5,10.298,0.185,7.571,0.134,2.405,159.095,1.745
0.765675,28.6543,80.873,1,9,30.5,8.836,0.137,6.238,0.12,2.339,67.29,1.661
0.123954,41.9528,81.783,1,9,39.5,8.951,0.134,6.303,0.097,2.415,68.484,1.729
0,103.694,79.088,1,9,47,11.026,0.149,8.281,0.145,2.449,64.011,1.627
0,117.909,393.373,1,9,33.5,9.118,0.152,6.368,0.117,2.479,380.037,1.618
0.156015,111.441,96.546,1,9,30.5,8.16,0.162,5.57,0.179,2.247,83.954,1.666
0.464702,61.6009,59.064,1,9,36,9.445,0.145,6.949,0.095,2.254,44.966,1.765
0.666933,56.4223,100.138,1,9,57,10.793,0.15,8.441,0.099,2.101,84.979,1.756
0,32.4962,93.64,1,9,24.5,7.482,0.128,4.651,0.116,2.585,82.058,1.666
0,87.1773,91.021,1,9,46,10.963,0.155,8.511,0.115,2.179,75.707,1.768
0.486635,48.9153,85.574,1,9,27,7.032,0.149,4.6,0.105,2.176,74.093,1.723
0.132123,126.937,61.386,1,9,27.5,7.864,0.138,5.407,0.092,2.225,49.323,1.519
0,28.8775,107.285,1,9,23,6.769,0.121,4.251,0.101,2.294,96.643,1.573
0.73853,26.0413,72.224,1,9,39.5,10.351,0.148,7.796,0.103,2.301,57.389,1.716
0.247256,115.103,82.65,1,9,31,8.319,0.134,5.881,0.081,2.22,69.996,1.655
0.56259,42.7337,388.401,1,9,33.5,8.308,0.129,5.83,0.091,2.257,375.815,1.57
0,135.696,62.361,1,9,51,11.582,0.153,8.917,0.138,2.372,46.754,1.624
0.0831876,133.641,63.828,1,9,33,8.397,0.137,5.876,0.128,2.254,51.284,1.61
0.696063,49.8139,71.422,1,9,54.5,11.867,0.145,9.267,0.138,2.314,55.361,1.668
0,42.202,101.214,1,9,23.5,7.911,0.12,5.212,0.121,2.456,89.408,1.679
0,54.573,239.305,1,9,26,7.898,0.141,5.382,0.107,2.266,227.493,1.643
0,131.729,66.767,1,9,37.5,9.351,0.159,6.908,0.13,2.151,53.281,1.64
0.194185,117.601,387.497,1,9,37,9.05,0.158,6.543,0.129,2.218,374.186,1.581
0.619354,38.9791,85.028,1,9,43,10.384,0.147,7.903,0.115,2.217,70.304,1.722
0.635995,43.9814,73.024,1,9,44.5,10.961,0.139,8.566,0.104,2.15,57.544,1.802
0.0886527,133.591,90.082,1,9,44,9.21,0.136,6.92,0.112,2.04,76.578,1.698
0.0952066,52.5164,91.196,1,9,42,10.12,0.142,7.426,0.1,2.45,76.719,1.74
0,26.3849,75.628,1,9,21.5,6.532,0.132,4.037,0.094,2.267,64.987,1.718
0.269236,89.2367,126.238,1,9,21,6.232,0.137,3.88,0.073,2.14,115.741,1.635
0.0948727,101.485,345.995,1,9,49.5,11.699,0.147,9.139,0.11,2.301,329.961,1.621
0,45.3801,76.537,1,9,45,10.341,0.15,7.8,0.121,2.267,62.181,1.675
