Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.246507,28.3652,94.073,1,13,0.2,22.585,0.011,3.575,0.829,18.167,15.297,25.875
0.543785,20.9895,93.639,1,13,0.2,22.115,0.004,3.281,0.677,18.15,16.335,24.696
0.763927,9.3259,92.966,1,13,0.2,22.28,0.005,3.564,0.612,18.097,16.492,22.248
0.554281,18.0792,96.922,1,13,0.2,22.372,0.004,3.767,0.643,17.955,17.492,25.119
0.422425,25.6496,98.176,1,13,0.2,22.395,0.005,3.632,0.655,18.101,18.349,26.761
0.447428,22.4818,94.777,1,13,0.2,22.371,0.004,3.763,0.709,17.892,16.604,25.128
0.101954,43.3933,92.444,1,13,0.2,22.247,0.007,3.939,0.702,17.597,17.456,22.693
0.531021,18.1315,95.908,1,13,0.2,22.516,0.005,3.795,0.723,17.991,15.565,25.803
0.750597,11.3487,95.17,1,13,0.2,22.821,0.005,3.623,0.577,18.614,18.218,22.783
0.529147,20.5549,95.846,1,13,0.2,22.467,0.005,3.536,0.625,18.299,18.464,24.123
0.50888,21.2776,96.461,1,13,0.2,22.658,0.004,3.965,0.651,18.035,17.363,25.708
0.737443,10.9709,94.476,1,13,0.2,21.939,0.004,3.549,0.72,17.662,18.324,22.873
0.559289,20.5783,96.573,1,13,0.2,22.768,0.005,3.966,0.715,18.079,18.137,25.202
0,49.4406,91.179,1,13,0.2,22.309,0.004,3.713,0.676,17.914,19.308,21.608
0.520824,22.3089,97.432,1,13,0.2,22.394,0.004,3.732,0.572,18.083,17.466,25.588
0.799329,8.60355,96.563,1,13,0.2,23.237,0.005,3.857,0.661,18.712,18.382,22.97
0.753595,9.74335,93.27,1,13,0.2,22.391,0.004,3.711,0.665,18.008,15.42,23.019
0.546824,20.1308,97.379,1,13,0.2,22.262,0.004,3.669,0.679,17.907,17.571,25.28
0.560977,17.2509,95.198,1,13,0.2,22.357,0.004,3.608,0.658,18.084,18.678,23.877
0.440145,23.6363,97.408,1,13,0.2,22.541,0.004,3.777,0.689,18.068,16.403,26.311
0.488925,20.1231,96.984,1,13,0.2,22.886,0.004,3.85,0.64,18.389,16.149,25.628
0.472169,24.0405,99.121,1,13,0.2,22.511,0.004,3.632,0.675,18.196,17.501,26.55
0.00395775,42.9904,102.442,1,13,0.2,23.182,0.005,3.802,0.753,18.618,16.939,28.886
0.473115,22.7627,104.82,1,13,0.2,24.591,0.005,4.064,1.097,19.421,19.803,27.157
0.0983004,40.3686,95.969,1,13,0.2,22.751,0.004,3.418,0.68,18.645,21.79,21.061
0,47.8248,92.663,1,13,0.2,22.826,0.005,3.619,0.667,18.532,19.147,22.094
0.364954,24.6539,99.712,1,13,0.2,22.114,0.004,3.254,0.653,18.199,18.244,28.433
0.362997,28.2397,98.08,1,13,0.2,22.315,0.005,3.605,0.672,18.031,18.178,27.466
0.748349,10.9131,100.305,1,13,0.2,22.538,0.004,3.799,0.692,18.041,22.819,22.681
0.794725,8.25723,97.111,1,13,0.2,22.951,0.004,3.645,0.823,18.476,16.699,24.393
0,47.0626,90.66,1,13,0.2,22.742,0.004,3.683,0.659,18.392,17.21,21.195
0.531196,18.4362,99.618,1,13,0.2,23.026,0.004,3.607,0.572,18.84,18.261,25.6
0,42.8871,96.403,1,13,0.2,24.586,0.004,3.714,0.748,20.116,20.313,22.236
0.77621,10.1105,100.534,1,13,0.2,23.79,0.004,3.901,0.798,19.083,19.588,24.106
0.298228,33.7094,104.112,1,13,0.2,24.228,0.01,3.876,0.834,19.503,24.225,23.116
0.403491,25.5318,103.503,1,13,0.2,24.753,0.004,3.537,0.883,20.324,21.578,24.739
0.567049,19.8022,99.841,1,13,0.2,23.301,0.007,3.9,0.715,18.677,18.15,25.253
0.424535,22.6533,100.872,1,13,0.2,22.698,0.004,3.614,0.722,18.354,19.177,28.19
0.53701,20.3777,97.069,1,13,0.2,22.92,0.005,3.872,0.714,18.327,16.62,25.559
0.747828,10.0727,97.945,1,13,0.2,23.407,0.004,3.803,0.797,18.8,20.442,23.402
0.0950577,41.419,96.44,1,13,0.2,24.357,0.005,3.315,0.964,20.07,19.043,21.723
0,44.3,103.401,1,13,0.2,25.57,0.007,3.862,1.759,19.937,23.7,24.26
0,54.1381,96.184,1,13,0.2,22.605,0.005,3.493,0.706,18.399,23.286,21.53
0.715553,12.4838,96.692,1,13,0.2,22.529,0.004,3.652,0.645,18.225,19.163,23.451
0.757803,10.157,94.186,1,13,0.2,22.972,0.005,3.683,0.647,18.635,18.171,22.2
0.000101256,40.4714,238.623,1,13,0.2,22.341,0.004,3.256,0.644,18.433,160.495,25.156
0.0636503,43.3935,102.35,1,13,0.2,23.589,0.006,3.345,0.734,19.499,17.104,29.182
0.518521,19.4883,106.882,1,13,0.2,24.196,0.006,3.762,1.33,19.095,20.214,28.734
0.606657,17.5501,100.339,1,13,0.2,23.136,0.007,3.591,0.924,18.611,20.285,23.063
0.724928,12.1506,98.703,1,13,0.2,23.462,0.004,3.574,0.692,19.188,18.483,24.893
0,48.3315,94.7,1,13,0.2,23.321,0.005,3.834,0.846,18.634,19.85,22.365
0.0162186,42.7935,103.839,1,13,0.2,22.904,0.004,3.906,0.625,18.366,18.797,29.309
0.469419,23.3942,102.024,1,13,0.2,22.378,0.004,3.748,0.674,17.95,18.669,27.886
0.573984,17.3216,100.379,1,13,0.2,22.761,0.005,3.783,0.65,18.32,17.827,26.389
0.579554,19.1413,98.738,1,13,0.2,22.122,0.005,3.427,0.688,18,17.795,26.957
0.235596,38.0706,94.972,1,13,0.2,22.083,0.005,3.395,0.724,17.957,18.838,22.983
0.425262,21.3701,100.936,1,13,0.2,22.959,0.004,3.305,0.706,18.941,16.734,29.591
0.325339,27.1522,100.928,1,13,0.2,22.526,0.005,3.274,0.662,18.583,16.736,29.804
0.331379,28.7323,103.58,1,13,0.2,22.362,0.005,3.524,0.654,18.177,19.886,29.691
0.294917,32.6749,97.437,1,13,0.2,22.553,0.005,3.82,0.72,18.005,20.079,23.37
0.697329,13.8256,96.789,1,13,0.2,23.093,0.005,3.896,0.654,18.536,18.807,22.959
0.128193,37.0067,101.615,1,13,0.2,22.726,0.004,3.4,0.68,18.638,17.824,29.244
0.725537,11.3013,97.359,1,13,0.2,23.794,0.004,4.06,0.761,18.966,17.738,23.157
0.804907,9.20132,98.564,1,13,0.2,22.709,0.004,3.637,0.665,18.399,18.818,23.78
0.282245,29.0724,102.268,1,13,0.2,23.091,0.004,3.894,0.652,18.538,19.026,27.979
0.659128,13.2928,97.465,1,13,0.2,23.256,0.004,3.732,0.662,18.856,19.828,22.539
0.146989,36.1921,93.763,1,13,0.2,22.199,0.004,3.425,0.677,18.09,19.7,21.68
0.543847,18.0422,99.185,1,13,0.2,22.602,0.004,3.69,0.667,18.239,18.602,26.018
0.512332,19.3605,100.368,1,13,0.2,23.048,0.004,3.926,0.707,18.407,17.508,28.095
0.252803,29.2667,102.458,1,13,0.2,22.508,0.004,3.516,0.724,18.261,19.776,29.379
0.602421,18.5907,97.996,1,13,0.2,22.975,0.004,3.816,0.685,18.467,20.254,22.267
0.753427,11.224,98.732,1,13,0.2,23.345,0.004,3.957,0.641,18.74,18.079,24.04
0.471938,20.8632,102.632,1,13,0.2,23.153,0.004,3.854,0.703,18.589,18.15,28.061
0.57544,18.4947,101.651,1,13,0.2,23.345,0.004,3.791,0.818,18.729,19.085,27.001
0.387599,27.348,103.198,1,13,0.2,23.231,0.005,3.893,0.642,18.689,17.181,29.738
0.113491,35.1244,109.974,1,13,0.2,23.431,0.005,3.914,0.68,18.829,23.382,29.601
0.75275,9.54714,97.816,1,13,0.2,22.983,0.005,3.76,0.689,18.527,17.169,25.653
0.444352,22.152,94.632,1,13,0.2,22.867,0.005,3.759,0.673,18.428,15.455,24.324
0.669301,13.68,98.123,1,13,0.2,23.044,0.004,3.749,0.613,18.675,21.266,22.657
0,44.8482,94.239,1,13,0.2,22.513,0.004,3.389,0.606,18.511,20.484,22.726
0.304342,27.2739,100.847,1,13,0.2,22.851,0.004,3.71,0.626,18.509,21.606,25.691
0.807291,9.13409,96.904,1,13,0.2,22.722,0.005,3.601,0.704,18.409,18.595,23.268
0.699142,13.0188,94.851,1,13,0.2,22.602,0.004,3.421,0.713,18.461,17.619,23.552
0.560203,17.5985,107.166,1,13,0.2,22.971,0.005,3.62,0.659,18.685,23.986,27.544
0,48.8378,92.951,1,13,0.2,23.244,0.004,4.015,0.641,18.58,17.136,23.03
0.604045,17.9719,101.013,1,13,0.2,22.853,0.004,3.645,0.627,18.573,19.178,25.887
0.523739,21.6604,102.622,1,13,0.2,23.026,0.005,3.858,0.652,18.509,19.266,26.821
0.376414,24.4804,106.393,1,13,0.2,23.733,0.005,3.78,0.854,19.091,20.201,29.242
0.244941,34.8692,105.48,1,13,0.2,23.366,0.005,3.748,0.735,18.875,20.005,29.79
0.353957,27.4898,101.944,1,13,0.2,22.586,0.004,3.361,0.655,18.563,17.968,29.342
0.269612,30.2858,103.851,1,13,0.2,22.995,0.004,3.826,0.751,18.411,20.001,28.795
0.716388,12.9704,98.822,1,13,0.2,23.02,0.004,3.699,0.738,18.573,18.001,24.503
0.60773,17.7398,100.275,1,13,0.2,23.203,0.004,3.645,0.711,18.839,20.292,23.294
0.519434,18.7306,101.973,1,13,0.2,22.986,0.004,3.765,0.663,18.552,19.887,26.945
0.681402,12.3533,104.618,1,13,0.2,22.733,0.005,3.844,0.676,18.205,22.412,27.071
0.610539,17.8799,96.623,1,13,0.2,22.839,0.005,3.686,0.687,18.457,18.365,24.835
0.56643,17.5837,100.032,1,13,0.2,23.109,0.005,3.689,0.705,18.708,18.409,26.218
0.273171,30.3167,98.419,1,13,0.2,22.181,0.005,3.291,0.625,18.256,16.368,29.144
0,42.5462,56.917,1,13,0.2,22.264,0.005,3.233,0.626,18.389,7.992,0
0.567327,19.7528,100.877,1,13,0.2,22.556,0.006,3.504,0.557,18.487,19.158,26.732
