Iteration,Cost,Cost reduction,time (ms)
0,4282.21,0.00150689,130.225
1,4243.63,0.0105038,222.116
2,4193.49,0.0221946,318.139
3,3296.18,0.231424,421.429
4,1309.73,0.694607,525.037
5,789.67,0.815871,646.402
