Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0123859,-0.196428,-0.333024,-1.66063,-0.091466,-0.0873982,-0.382521,-0.0014831,0.0164882,-0.0113148,-0.150668,0.00424299,0.199748,-0.00218029,0,0,0,0,0,0,0,0.0123803,-0.196438,-0.332942,-1.65911,-0.0914897,1.4814,0.402904,-0.000572504,-0.0033452,0.000338317,0.00107019,0.00983646,-0.000231421,0.000139784,-0.0440639,-25.5602,1.83778,25.8798,0.392452,2.95983,-0.050247,-1.4481,0.0338102,-0.489209,0.0534553,-0.575545,-0.199222,-0.094665,-0.100999,-0.296646,-0.359912,-0.128446,-0.3543,-0.0366488,
0.0123744,-0.196288,-0.333082,-1.66127,-0.0914526,-0.0865706,-0.382529,-0.00286694,0.035081,-0.0143647,-0.159783,0.0033576,0.206877,-0.002067,0,0,0,0,0,0,0,0.0123803,-0.196438,-0.332942,-1.65911,-0.0914897,1.4814,0.402904,-0.000572504,-0.0033452,0.000338317,0.00107019,0.00983646,-0.000231421,0.000139784,-0.0440639,-25.5602,1.83778,25.8798,0.392452,2.95983,-0.050247,-1.4481,0.0338102,-0.489209,0.0534553,-0.575545,-0.199222,-0.094665,-0.100999,-0.296646,-0.359912,-0.128446,-0.3543,-0.0366488,
0.0123827,-0.196476,-0.332939,-1.6591,-0.0913963,-0.0893949,-0.382494,0.0002099,-0.00193158,0.000233503,0.000974036,0.00417838,0.000253592,4.53069e-06,0,0,0,0,0,0,0,0.0123803,-0.196438,-0.332942,-1.65911,-0.0914897,1.4814,0.402904,-0.000572504,-0.0033452,0.000338317,0.00107019,0.00983646,-0.000231421,0.000139784,-0.0440639,-25.5602,1.83778,25.8798,0.392452,2.95983,-0.050247,-1.57426,0.0668941,-0.35581,0.00417965,-0.725739,-0.207557,-0.101804,-0.208788,-0.298094,-0.290357,-0.13126,-0.350415,-0.0358493,
0.0123836,-0.196483,-0.332938,-1.65909,-0.0913825,-0.0893935,-0.382494,0.000216651,-0.00171106,0.000241452,0.000882934,0.00344197,0.000341765,2.12781e-06,0,0,0,0,0,0,0,0.0123839,-0.196424,-0.33294,-1.65911,-0.0915201,1.4814,0.402902,0.000100108,0.001347,0.000522972,-0.00114931,-0.000228497,-0.00187476,0.000353447,-0.0956386,-25.7109,1.81398,25.5823,0.624081,2.9937,-0.0566557,-1.57426,0.0668941,-0.35581,0.00417965,-0.725739,-0.207557,-0.101804,-0.208788,-0.298094,-0.290357,-0.13126,-0.350415,-0.0358493,
0.0123844,-0.196489,-0.332937,-1.65909,-0.0913711,-0.089392,-0.382494,0.000214169,-0.00152127,0.000236763,0.000798202,0.00285054,0.000397199,5.69962e-07,0,0,0,0,0,0,0,0.0123839,-0.196424,-0.33294,-1.65911,-0.0915201,1.4814,0.402902,0.000100108,0.001347,0.000522972,-0.00114931,-0.000228497,-0.00187476,0.000353447,-0.0956386,-25.7109,1.81398,25.5823,0.624081,2.9937,-0.0566557,-1.47922,0.123279,-0.727009,0.0127725,-0.535344,-0.16184,-0.0578743,-0.0502044,-0.257476,-0.420147,-0.126524,-0.329805,-0.0379973,
0.0123852,-0.196494,-0.332936,-1.65909,-0.0913616,-0.0893903,-0.382494,0.000205896,-0.00135777,0.000224286,0.000720875,0.00237085,0.000425326,-3.86806e-07,0,0,0,0,0,0,0,0.0123839,-0.196424,-0.33294,-1.65911,-0.0915201,1.4814,0.402902,0.000100108,0.001347,0.000522972,-0.00114931,-0.000228497,-0.00187476,0.000353447,-0.0956386,-25.7109,1.81398,25.5823,0.624081,2.9937,-0.0566557,-3.01697,0.531398,-1.14608,-0.239071,-1.58992,-0.249151,-0.141271,-0.591265,-0.322592,-0.372226,-0.121156,-0.317691,-0.0376342,
0.012386,-0.196499,-0.332936,-1.65908,-0.0913537,-0.0893885,-0.382494,0.000194214,-0.0012169,0.000207327,0.00065099,0.00197816,0.000431633,-9.23754e-07,0,0,0,0,0,0,0,0.0123839,-0.196424,-0.33294,-1.65911,-0.0915201,1.4814,0.402902,0.000100108,0.001347,0.000522972,-0.00114931,-0.000228497,-0.00187476,0.000353447,-0.0956386,-25.7109,1.81398,25.5823,0.624081,2.9937,-0.0566557,-3.01697,0.531398,-1.14608,-0.239071,-1.58992,-0.249151,-0.141271,-0.591265,-0.322592,-0.372226,-0.121156,-0.317691,-0.0376342,
0.0123867,-0.196503,-0.332935,-1.65908,-0.0913471,-0.0893868,-0.382494,0.000180742,-0.00109555,0.000188102,0.000588189,0.0016539,0.000421056,-1.17272e-06,0,0,0,0,0,0,0,0.0123839,-0.196424,-0.33294,-1.65911,-0.0915201,1.4814,0.402902,0.000100108,0.001347,0.000522972,-0.00114931,-0.000228497,-0.00187476,0.000353447,-0.0956386,-25.7109,1.81398,25.5823,0.624081,2.9937,-0.0566557,-1.78565,0.170339,-1.52774,0.0721897,-0.5521,-0.190283,-0.0804974,0.0339365,-0.305118,-0.604062,-0.127001,-0.25227,-0.037889,
0.0123874,-0.196507,-0.332934,-1.65908,-0.0913416,-0.0893853,-0.382494,0.00016656,-0.000991013,0.000168073,0.00053197,0.00138404,0.000397824,-1.22782e-06,0,0,0,0,0,0,0,0.0123912,-0.196434,-0.33293,-1.65946,-0.0915217,1.48237,0.4029,-0.00146527,-0.00543812,0.0016448,0.00120663,-0.00192275,0.00121907,-0.000757981,-0.198788,-25.6593,1.71083,26.4313,0.654293,3.15941,-0.00996382,-1.78565,0.170339,-1.52774,0.0721897,-0.5521,-0.190283,-0.0804974,0.0339365,-0.305118,-0.604062,-0.127001,-0.25227,-0.037889,
0.012388,-0.196511,-0.332934,-1.65908,-0.0913369,-0.0893838,-0.382494,0.000152372,-0.000900962,0.000148183,0.00048178,0.00115786,0.000365455,-1.15552e-06,0,0,0,0,0,0,0,0.0123912,-0.196434,-0.33293,-1.65946,-0.0915217,1.48237,0.4029,-0.00146527,-0.00543812,0.0016448,0.00120663,-0.00192275,0.00121907,-0.000757981,-0.198788,-25.6593,1.71083,26.4313,0.654293,3.15941,-0.00996382,-0.852066,-0.166497,-1.60318,0.340908,0.17786,-0.176044,-0.0700957,0.451227,-0.319425,-0.726113,-0.123231,-0.228579,-0.0381579,
