Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.111782,1892.61,4,19,50.1895,1420,146,270
0.0903848,2667.32,5,19,55.7908,2093,179,335
0.155335,2115.29,5,19,40.7329,1571,179,308
0.497033,3740.68,6,19,64.4842,3129,186,363
0.151913,1547.1,4,19,36.8825,1093,133,265
0.711332,5161.25,7,19,68.2504,4385,217,491
0.102825,2641.27,6,19,41.5189,2007,216,358
0.0559943,2124.27,5,19,41.6447,1618,155,295
0.280393,2174.15,4,19,48.3316,1772,124,222
0.351018,2593.63,5,19,41.32,2062,155,318
0.135706,1957.51,4,19,52.2193,1470,149,281
0.0225927,1808.79,4,19,46.7053,1363,124,261
0.206581,1955.8,4,19,52.1912,1502,147,250
0.250714,1715.13,4,19,34.3,1289,126,243
0.00475797,1366.53,4,19,50.2447,912,152,247
0.119555,2159.16,5,19,41.4316,1602,180,318
0.460531,3670.39,6,19,56.9561,3053,186,371
0.174731,1991.3,5,19,39.9408,1465,170,299
0.0221502,1063.39,5,19,30.4053,564,173,275
0.112974,1982.47,5,19,38.9697,1461,156,307
0.516363,2950.27,4,19,68.8158,2509,124,258
0.280241,1898.08,5,19,51.2368,1359,179,305
0.146267,1619.36,4,19,39.2789,1154,147,261
0.875307,2219.97,4,19,46.3697,1807,125,234
0.0278739,1962.07,4,19,54.4912,1518,124,261
0.562222,2524.24,5,19,40.8253,2009,155,302
0.201945,2465.06,5,19,51.4316,1956,155,297
0.0198381,1302.62,4,19,49.0737,874,140,235
0.189205,2324.12,6,19,33.8474,1685,207,374
0.203423,2281.16,5,19,46.2816,1767,155,300
0.0637134,1466.97,4,19,35.9912,1009,154,247
0.193453,2995.32,6,19,49.7032,2363,209,360
0.00247589,1178.45,4,19,35.0789,736,137,247
0.889824,2666.6,5,19,48.5368,2160,155,297
0,801.533,4,19,37.9053,381,134,231
0.0418459,1923.56,4,19,53.9421,1507,125,235
0.324436,3075.68,6,19,48.7937,2409,208,395
0.0750703,1434.77,4,19,33.3456,984,147,248
0.182383,3516.77,6,19,53.9816,2905,186,365
0.891286,3001.49,7,19,42.7904,2306,222,414
0.208899,2784.42,4,19,60.3066,2341,124,259
0.005519,1082.44,4,19,37.0184,673,125,232
0.356503,1935.54,4,19,51.0684,1459,149,271
0.333713,1935.44,4,19,37.6132,1513,124,240
0.279099,2126.27,4,19,64.9175,1692,128,251
0.214552,2227.71,5,19,43.4316,1665,171,332
0.443826,2639.77,4,19,58.2829,2221,125,236
0.200216,1983.6,4,19,39.2316,1550,124,251
0,1014.03,4,19,66.7474,601,125,231
0.0647766,2559.55,4,19,54.5868,2105,124,272
0.510903,2299.81,4,19,47.1329,1865,124,254
0.174803,2011.65,4,19,54.8439,1569,124,261
0.0742284,2366.25,5,19,51.5197,1852,156,299
0.125026,1654.7,4,19,31.0921,1228,124,246
0.196288,1701.15,4,19,44.1632,1236,148,262
0.477974,3821.57,6,19,71.1642,3176,186,396
0.0636498,2794.9,5,19,65.7671,2243,174,321
0.155165,1993.32,4,19,41.0211,1570,124,243
0.0258027,1110.04,4,19,33.0263,651,151,254
0.425037,2995.99,5,19,62.6553,2463,155,318
0.216252,1930.46,4,19,53.2544,1512,124,238
0.125904,2671.82,5,19,55.1105,2095,184,333
0.407635,3794.87,5,19,66.8084,3268,155,309
0.116478,1822.33,4,19,45.7474,1334,148,282
0,803.176,4,19,38.0789,369,146,234
0.00291084,1286.84,4,19,46.0368,874,124,232
0.204551,1797.08,4,19,51.7526,1376,124,241
0,894.356,4,19,50.8895,459,132,249
0.17357,2428.15,5,19,50.5013,1897,155,318
0.615228,3992.48,7,19,52.8842,3238,217,472
0.0314909,1672.8,4,19,63.8079,1189,158,267
0.0653153,1683.38,4,19,48.0947,1280,125,224
0.785974,2323.14,4,19,50.6197,1901,124,241
0.316258,4049.7,8,19,48.8316,3247,249,489
0.79572,4401.47,6,19,64.1851,3772,186,380
0,494.83,2,19,31.8842,297,82,67
0.319218,2834.8,4,19,61.8395,2387,124,264
0.116551,1306.34,4,19,48.2658,871,144,236
0.390479,5606.82,9,19,61.4599,4592,302,644
0.131919,2857.86,6,19,47.2568,2228,186,383
0.557536,3799.01,5,19,68.2105,3266,155,316
0.538194,3744.96,6,19,63.4653,3083,212,386
0.328439,2901.14,6,19,40.1079,2291,188,362
0.200567,2302.32,5,19,45.9132,1793,155,296
0.0196342,1064.14,4,19,33.7921,653,125,230
0.31849,2405.22,4,19,50.9711,1976,124,244
0.128793,2300.01,6,19,34.2884,1716,187,338
0.686691,2844.61,5,19,62.2645,2318,155,312
0.0527638,1690.16,4,19,42.6807,1247,124,261
0.067841,1583.46,4,19,60.1579,1112,150,266
0.551586,1823.54,4,19,47.1947,1361,148,257
0.229475,1913.04,4,19,47.2088,1432,147,277
0.45836,2151.81,4,19,44.0737,1719,124,250
0.13277,1377.65,4,19,46.6158,868,203,251
0.0494667,1909.93,4,19,50.4316,1467,124,261
0.737922,1996.61,4,19,53.014,1542,124,273
0.61722,2657.78,4,19,60.5158,2215,124,260
0.596032,2809.95,4,19,67.1671,2370,124,257
0,603.417,4,19,21.7368,223,125,205
0.13409,1929.87,4,19,50.7509,1442,148,281
