Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.825367,5.38663,2512,7,13,57.1429,1834,0,1721,0,111,138,480
0.795194,2.34356,3057.85,7,13,71.4286,2361,0,2212,0,145,147,489
0.765274,2.35644,2018.94,7,13,42.8571,1381,0,1294,0,87,135,444
0.653225,7.93836,1595.12,7,13,28.5714,960,0,902,0,58,130,445
0.586728,7.18641,1570.96,7,13,28.5714,940,0,881,0,58,128,447
0.746123,3.47392,2540.35,7,13,57.1429,1882,0,1766,0,114,139,460
0.746866,6.49821,2123.95,7,13,42.8571,1457,0,1369,0,86,131,471
0.722119,5.7065,2693.86,8,13,50,1936,0,1818,0,116,159,539
0.812437,6.35868,1582.73,7,13,28.5714,954,0,895,0,58,132,442
0.708805,6.36001,2537.03,7,13,57.1429,1885,0,1768,0,116,138,454
0.757846,8.50752,2624.36,7,13,57.1429,1916,0,1799,0,116,145,501
0.793777,6.18957,2114.76,7,13,42.8571,1450,0,1363,0,87,134,471
0.583073,10.7816,2101.43,7,13,42.8571,1444,0,1357,0,87,132,464
0.794996,4.98859,1608.82,7,13,28.5714,968,0,910,0,58,130,453
0.764408,7.87934,2095.11,7,13,42.8571,1441,0,1354,0,87,136,459
0.675426,6.59561,1572.01,7,13,28.5714,942,0,884,0,57,131,442
0.828735,5.53022,3127.97,7,13,71.4286,2444,0,2296,0,147,141,478
0.729362,8.56067,2633.01,7,13,57.1429,1939,0,1823,0,115,144,488
0.332878,3.46905,2014.47,7,13,42.8571,1372,0,1284,0,86,133,453
0.810052,5.80352,1596.34,7,13,28.5714,960,0,900,0,58,131,448
0.742787,9.89678,2069.08,7,13,42.8571,1418,0,1330,0,87,134,457
0.554612,7.44432,2577.39,7,13,57.1429,1901,0,1784,0,114,142,475
0.676684,5.56965,1577.7,7,13,28.5714,952,0,894,0,57,129,439
0.758744,5.99948,2567.9,7,13,57.1429,1885,0,1768,0,115,141,480
0.799011,7.74669,2132.7,7,13,42.8571,1456,0,1369,0,87,139,477
0.865053,3.44102,3074.1,7,13,71.4286,2376,0,2230,0,145,147,490
0.705649,5.24942,2112.07,7,13,42.8571,1454,0,1367,0,85,136,461
0.888523,2.32526,3121.89,7,13,71.4286,2407,0,2257,0,148,155,496
0.811845,6.78375,3698.24,8,13,75,2903,0,2727,0,174,167,560
0.720677,7.44283,2101.45,7,13,42.8571,1416,0,1328,0,85,141,487
0.706617,4.9532,1575.42,7,13,28.5714,944,0,885,0,58,131,441
0.823054,5.31442,1638.63,7,13,28.5714,986,0,928,0,58,133,459
0.608403,7.00085,2526.08,7,13,57.1429,1832,0,1715,0,115,146,490
0.606945,2.55376,2491.76,7,13,57.1429,1821,0,1704,0,113,139,474
0.795236,3.54383,2563.67,7,13,57.1429,1882,0,1765,0,115,142,481
0.385004,3.0942,2630.78,7,13,57.1429,1932,0,1816,0,116,143,492
0.875401,5.84525,3064.12,7,13,71.4286,2374,0,2229,0,144,148,476
0.785343,6.24335,3713.75,8,13,75,2937,0,2761,0,171,165,549
0.803498,6.25559,2709.13,8,13,50,1953,0,1836,0,115,156,538
0.737052,6.89164,2091.11,7,13,42.8571,1431,0,1337,0,91,145,456
0.769536,4.33462,3082.93,7,13,71.4286,2381,0,2235,0,144,145,492
