Iteration,Cost,Cost reduction,time (ms)
0,1039.1916144312097,0.0,4257.4450969696045
1,106.2430347330785,0.8977637682428476,11213.067054748535
2,69.30559613357713,0.9333081645664445,14125.479459762573
3,42.6660536647074,0.9589430350743735,16247.357606887817
4,18.50353318660477,0.982194300906929,17952.162981033325
5,9.102262526742873,0.991241016189565,18997.82633781433
6,8.520475830002834,0.9918008616392979,21140.78712463379
7,6.541003621861753,0.9937056809052083,21999.31836128235
8,6.48505408245345,0.993759520388352,22870.45645713806
9,6.356317103797348,0.9938834022373473,23980.475425720215
10,6.329523088577593,0.993909185754889,25108.518838882446
11,6.28511464907646,0.9939519193940797,26338.984727859497
12,6.224788162131176,0.9940099707544905,27212.599992752075
13,6.221756293559354,0.9940128882805076,28564.405918121338
14,6.221756293559354,0.9940128882805076,31685.43839454651
