Iteration,Cost,Cost reduction,time (ms)
0,7.41105,0.291499,879.348
1,5.91269,0.434743,1453.69
2,3.42714,0.672364,2038.84
3,3.42714,0.672364,2728.27
4,3.20872,0.693245,3032.51
5,2.52531,0.758579,3920.71
