Iteration,Cost,Cost reduction,time (ms)
0,1.84314,0.229609,449.965
1,1.6412,0.314019,871.079
2,1.6412,0.314019,1267.74
3,1.62,0.322877,1329.97
4,1.55811,0.348745,1718.87
5,1.55811,0.348745,2113.2
