Iteration,Cost,Cost reduction,time (ms)
0,1039.0710391131452,0.0,4173.38752746582
1,104.66050479287847,0.8992749284185545,10981.674194335938
2,55.410726604679965,0.9466728216658089,17874.261617660522
3,41.81410321565508,0.9597581862628529,22647.398710250854
4,23.021252530419098,0.9778443901679063,25635.60962677002
5,17.436907241763063,0.9832187534967334,28641.07584953308
6,10.20707185280966,0.9901767333814621,30331.290006637573
7,7.088459527611807,0.9931780799764549,32329.35619354248
8,6.523171212253688,0.9937221123804766,33553.49564552307
9,6.399472540418315,0.9938411597479607,34972.61548042297
10,6.150234796814395,0.9940810256803387,35972.28980064392
11,5.788779028855128,0.994428890026811,37019.53864097595
12,5.091116304587906,0.9951003193112444,38489.23993110657
13,4.869480515366997,0.9953136211750034,39750.04863739014
14,4.634421023913376,0.9955398419843663,40947.418451309204
15,4.6324711814651245,0.9955417185090454,42469.449520111084
16,4.632453358549589,0.9955417356617855,44444.72026824951
