Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.0210622,131.345,2107.39,7,13,1.63956,91.935,0.786,41.598,2.6,46.947,1698.27,253.865
0.977234,1.36016,1041.69,7,13,5.20293,303.763,1.706,149.277,7.493,145.27,401.922,264.386
0,52.8884,2040.71,7,13,0.899634,48.956,0.486,22.268,1.485,24.714,1686.85,244.998
0,125.157,2043.44,7,13,0.899634,48.348,0.982,22.075,1.241,24.048,1699.79,236.784
0,61.728,103.537,1,13,6.29744,51.833,1.442,24.859,1.177,24.352,12.912,0
0,65.1392,2059.93,7,13,0.899634,51.675,1.523,24.387,1.231,24.532,1697.88,249.826
0,152.195,2046.92,7,13,0.904762,49.088,2.03,21.703,1.184,24.168,1701.79,237.63
0,96.1903,2072.94,7,13,0.904762,51.011,2.46,22.889,1.268,24.391,1717.66,244.319
0.977967,2.87566,908.858,7,13,5.79853,331.496,4.05,172.177,7.652,147.602,215.429,287.001
0,102.991,2068.03,7,13,0.861538,49.985,0.557,22.972,1.604,24.849,1710.05,247.773
0,171.924,2040.33,7,13,0.861538,49.28,1.089,22.752,1.147,24.289,1685.87,245.628
0,142.121,2042.33,7,13,0.861538,49.459,1.642,22.28,1.204,24.331,1684.81,248.517
0.881144,17.4047,1070.36,7,13,3.08059,166.401,2.719,83.711,4.747,75.214,557.857,281.725
0,137.111,2065.81,7,13,0.962637,50.618,0.762,23.988,1.217,24.648,1719.26,237.293
0.397295,78.9115,1247.96,10,13,3.29231,264.963,2.211,133.024,6.354,123.358,500.395,397.987
0,83.5664,2090.43,7,13,0.813919,47.776,0.354,21.636,1.18,24.603,1723.4,258.215
0.720645,42.2266,2228.11,7,13,3.07692,168.084,1.283,89.955,3.57,73.269,1728.88,265.494
0,148.123,2078.61,7,13,0.813919,46.607,0.749,20.069,1.262,24.523,1723.27,248.819
0.968957,1.59345,708.443,7,13,3.32308,196.831,1.798,89.704,5.211,100.106,182.103,260.594
0,160.657,2087.5,7,13,0.823443,48.625,0.603,21.782,1.371,24.865,1733.6,245.509
0.96931,4.70084,883.574,7,13,6.30842,369.832,2.248,183.982,8.976,174.61,158.114,277.548
0,58.9497,2109.69,7,13,0.871062,50.879,0.461,23.864,1.199,25.352,1740.04,256.879
0.96356,3.69864,927.869,7,13,2.71795,159.314,1.442,80.5,3.725,73.638,433.388,270.217
0.960155,5.27828,375.998,3,13,6.93504,164.495,1.088,85.611,3.904,73.883,75.845,85.769
0,156.66,107.467,1,13,7.46667,53.879,0.4,27.617,1.201,24.659,13.144,0
0.875752,13.0845,1818.83,7,13,2.85421,156.776,0.88,77.168,3.847,74.873,1328.38,264.671
0.939577,6.7642,1228.65,10,13,3.28308,268.781,1.49,135.61,6.604,125.064,414.156,465.443
0.794365,18.7096,1544.95,7,13,2.62857,151.735,0.872,72.478,3.84,74.536,1070.94,252.765
0,166.981,2136.52,7,13,0.925275,49.621,0.541,22.985,1.186,24.906,1766.22,258.046
0,106.065,2177.91,7,13,0.925275,51.125,1.146,23.901,1.157,24.918,1785.63,277.088
0,90.7484,2155.86,7,13,0.925275,49.402,1.785,21.712,1.147,24.756,1794.91,250.401
0.895822,17.7408,756.954,7,13,3.48205,197.283,2.97,90.835,5.062,98.409,219.051,270.464
0.906837,6.89094,680.097,7,13,2.77216,153.523,1.151,74.37,3.704,74.29,182.877,273.533
0,56.311,2140.1,7,13,0.838095,46.603,0.83,19.912,1.229,24.628,1782.28,249.169
0.465019,39.6481,1002.94,7,13,1.66813,98.737,1.482,44.968,2.426,49.856,561.923,275.116
0.0105113,84.2149,2217,7,13,2.38095,143.07,1.201,63.859,4.05,73.952,1743,262.862
0.872198,23.5,875.895,7,13,5.58242,300.631,1.64,167.886,6.46,124.628,206.703,294.56
