Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.251723,-0.228823,0.318292,-1.87088,0.110889,0.12506,0.462144,0.00602413,0.0241756,0.018169,-0.156311,-0.0704238,0.226602,-0.00130845,0,0,0,0,0,0,0,0.251708,-0.228967,0.318159,-1.86933,0.111362,1.69358,1.24756,0.00056786,-0.0028811,0.000856889,-0.00105187,-0.0137502,-0.00173226,-0.000238448,0.0828892,-24.7627,-2.61351,27.3279,0.923458,3.22533,0.11821,-0.311844,0.551688,0.129204,-0.553451,-0.111607,0.204176,0.205081,0.084604,0.279546,-0.167808,-0.0793386,-0.228096,0.111171,
0.251756,-0.228655,0.318384,-1.87155,0.110523,0.125995,0.462139,0.00825334,0.0421901,0.0229146,-0.167076,-0.091407,0.233634,-0.00136048,0,0,0,0,0,0,0,0.251708,-0.228967,0.318159,-1.86933,0.111362,1.69358,1.24756,0.00056786,-0.0028811,0.000856889,-0.00105187,-0.0137502,-0.00173226,-0.000238448,0.0828892,-24.7627,-2.61351,27.3279,0.923458,3.22533,0.11821,0.19342,0.630352,-0.147001,-0.695516,0.334164,0.0920485,0.0980037,0.382648,0.175738,-0.314833,-0.0980632,-0.235873,0.111238,
0.251709,-0.228992,0.318164,-1.86933,0.111241,0.122761,0.46216,-5.703e-05,-0.00116206,5.89664e-05,0.000131763,-0.00501247,-0.00125929,-2.36392e-05,0,0,0,0,0,0,0,0.251708,-0.228967,0.318159,-1.86933,0.111362,1.69358,1.24756,0.00056786,-0.0028811,0.000856889,-0.00105187,-0.0137502,-0.00173226,-0.000238448,0.0828892,-24.7627,-2.61351,27.3279,0.923458,3.22533,0.11821,0.0132169,0.497586,0.130932,-0.524079,0.0986169,0.0904521,0.0960421,0.180897,0.156512,-0.175401,-0.0972675,-0.215253,0.110768,
0.251709,-0.228996,0.318164,-1.86933,0.111225,0.122757,0.46216,-0.000103508,-0.000985424,-1.17931e-05,0.000147544,-0.00394097,-0.00101216,-1.61223e-05,0,0,0,0,0,0,0,0.251708,-0.228967,0.318159,-1.86933,0.111362,1.69358,1.24756,0.00056786,-0.0028811,0.000856889,-0.00105187,-0.0137502,-0.00173226,-0.000238448,0.0828892,-24.7627,-2.61351,27.3279,0.923458,3.22533,0.11821,0.0132169,0.497586,0.130932,-0.524079,0.0986169,0.0904521,0.0960421,0.180897,0.156512,-0.175401,-0.0972675,-0.215253,0.110768,
0.251708,-0.228999,0.318164,-1.86933,0.111213,0.122754,0.46216,-0.000130068,-0.00084577,-5.35376e-05,0.000150401,-0.00312492,-0.000808379,-1.05973e-05,0,0,0,0,0,0,0,0.251713,-0.228973,0.318158,-1.86937,0.111391,1.69366,1.24756,0.00196576,-0.00836658,0.00124695,-0.0129682,-0.00149159,0.0173197,-0.000295405,0.0551182,-24.612,-2.51036,26.0068,0.6488,3.21892,0.110886,-0.315242,0.441612,-0.31567,-0.589727,0.0191377,0.160034,0.164805,0.230859,0.241832,-0.33561,-0.0933135,-0.222471,0.110446,
0.251708,-0.229002,0.318163,-1.86933,0.111203,0.122752,0.46216,-0.000142944,-0.00073454,-7.53613e-05,0.000147008,-0.00250076,-0.000645917,-6.6346e-06,0,0,0,0,0,0,0,0.251713,-0.228973,0.318158,-1.86937,0.111391,1.69366,1.24756,0.00196576,-0.00836658,0.00124695,-0.0129682,-0.00149159,0.0173197,-0.000295405,0.0551182,-24.612,-2.51036,26.0068,0.6488,3.21892,0.110886,-0.315242,0.441612,-0.31567,-0.589727,0.0191377,0.160034,0.164805,0.230859,0.241832,-0.33561,-0.0933135,-0.222471,0.110446,
0.251707,-0.229005,0.318163,-1.86933,0.111194,0.12275,0.46216,-0.000146649,-0.000645754,-8.37976e-05,0.000140518,-0.00202081,-0.000519686,-3.83158e-06,0,0,0,0,0,0,0,0.251713,-0.228973,0.318158,-1.86937,0.111391,1.69366,1.24756,0.00196576,-0.00836658,0.00124695,-0.0129682,-0.00149159,0.0173197,-0.000295405,0.0551182,-24.612,-2.51036,26.0068,0.6488,3.21892,0.110886,-1.07536,-0.0973725,-0.373826,-0.231542,-0.519395,0.153344,0.144685,-0.0909823,0.223753,-0.303071,-0.10791,-0.21242,0.112646,
0.251707,-0.229007,0.318163,-1.86933,0.111188,0.122748,0.46216,-0.000144383,-0.000574897,-8.34622e-05,0.000132573,-0.00164953,-0.000423982,-1.86694e-06,0,0,0,0,0,0,0,0.251713,-0.228973,0.318158,-1.86937,0.111391,1.69366,1.24756,0.00196576,-0.00836658,0.00124695,-0.0129682,-0.00149159,0.0173197,-0.000295405,0.0551182,-24.612,-2.51036,26.0068,0.6488,3.21892,0.110886,-1.07536,-0.0973725,-0.373826,-0.231542,-0.519395,0.153344,0.144685,-0.0909823,0.223753,-0.303071,-0.10791,-0.21242,0.112646,
0.251706,-0.229009,0.318162,-1.86933,0.111182,0.122746,0.46216,-0.000138387,-0.000518422,-7.75769e-05,0.000124093,-0.00136048,-0.000353383,-5.0021e-07,0,0,0,0,0,0,0,0.251713,-0.228973,0.318158,-1.86937,0.111391,1.69366,1.24756,0.00196576,-0.00836658,0.00124695,-0.0129682,-0.00149159,0.0173197,-0.000295405,0.0551182,-24.612,-2.51036,26.0068,0.6488,3.21892,0.110886,-0.448943,0.620971,-0.734552,-0.802981,0.0407263,0.262584,0.247616,0.331736,0.388648,-0.466436,-0.0894253,-0.199563,0.111743,
0.252175,-0.229161,0.318573,-1.86884,0.0949422,0.115011,0.462146,0.00277222,-0.00538594,0.00319729,0.00228309,-0.395623,-0.194313,-0.000672776,0,0,0,0,0,0,0,0.251713,-0.228966,0.318165,-1.86974,0.111368,1.69433,1.24756,-0.000211349,0.00926409,0.000590714,0.00143746,0.000721739,0.00312443,-0.000481433,0.0313145,-25.5126,-2.66112,27.7008,0.850216,3.28484,0.11821,0.549848,0.644992,-0.488134,-0.768302,0.607788,-0.00975882,-0.00557174,0.549555,0.0842111,-0.38361,-0.12794,-0.148652,0.111684,
