Iteration,Cost,Cost reduction,time (ms)
0,35.7059,0.236996,2142.55
1,32.6258,0.302816,4325.77
2,28.0291,0.401042,6624.1
3,15.7412,0.663625,8881.13
4,11.0259,0.764387,11256.9
5,11.0259,0.764387,13633.3
