Iteration,Cost,Cost reduction,time (ms)
0,13.9742,0.469861,18.488
1,6.13792,0.767146,34.265
2,3.72605,0.858645,49.725
3,3.16572,0.879902,64.979
4,2.90265,0.889882,80.032
5,2.60899,0.901023,96.75
