Iteration,Cost,Cost reduction,time (ms)
0,107.784,0.143714,151.109
1,44.3591,0.647591,265.06
2,42.085,0.665656,410.238
3,15.4349,0.877378,564.72
4,9.19777,0.926929,731.229
5,9.19777,0.926929,906.003
