Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.967239,4.39551,766.524,7,13,1.42051,231.03,0.907,49.331,9.853,170.92,165.93,321.53
0.925878,4.42847,757.366,7,13,0.800733,217.045,0.847,36.179,8.134,171.865,165.179,330.85
0.954921,2.38413,786.344,7,13,1.10842,227.992,0.853,46.27,8.874,171.972,168.263,344.616
0.97412,3.23909,1011.04,9,13,1.32764,299.026,1.084,63.606,11.741,222.568,215.581,450.121
0.340601,40.7034,477.446,5,13,0.682051,94.486,0.47,16.812,3.628,73.566,119.164,222.194
0.891031,7.09818,667.627,6,13,0.7,182.707,0.729,27.794,6.932,147.233,142.809,296.25
0.843277,23.8525,679.466,5,13,7.04103,247.4,0.78,147.26,5.314,94.036,121.691,268.795
0.92275,7.43069,570.862,5,13,3.95897,181.008,0.713,77.295,5.136,97.854,119.617,228.663
0.947819,6.81057,815.743,7,13,2.48059,265.351,0.95,84.217,8.747,171.414,168.062,335.109
0.432433,58.4541,454.621,5,13,0.630769,65.616,0.32,13.161,2.467,49.662,120.994,226.087
0.735084,45.5454,1796.16,8,13,16.0141,1019.5,2.253,815.638,11.039,190.545,192.278,535.636
0.600403,56.7913,597.725,5,13,4.6,170.198,0.669,92.377,3.875,73.269,121.3,264.848
0.867328,19.4278,781.143,7,13,1.84762,241.028,0.966,57.507,8.99,173.54,169.924,325.267
0.962777,5.10372,891.378,8,13,1.42692,268.554,0.99,58.088,10.488,198.962,195.646,379.085
0.973071,3.52578,837.88,7,13,2.25275,263.3,0.927,79.811,10.112,172.428,175.33,351.446
0.916447,6.98219,788.929,7,13,1.59194,243.102,0.884,58.371,11.16,172.664,171.117,327.234
0.80603,29.32,561.477,5,13,3.89128,178.866,0.653,78.249,5.669,94.283,122.042,217.885
0.93957,8.95107,980.101,9,13,1.7151,281.059,1.031,71.489,10.907,197.607,220.84,430.128
0.889094,5.69278,778.351,7,13,1.3619,228.537,0.895,44.848,8.631,174.14,172.46,330.141
0.967497,5.22186,679.598,6,13,1.48889,204.561,0.75,47.138,8.379,148.278,148.267,281.808
0.952318,7.30347,1166.6,9,13,3.54473,397.835,1.374,162.621,12.437,221.378,228.453,487.963
0.747336,14.8945,737.851,6,13,3.26496,237.603,0.81,105.417,7.643,123.718,147.924,306.892
0.900054,10.1444,579.799,5,13,1.94051,175.872,0.682,44.654,6.138,124.38,122.128,238.797
0.892167,14.2846,752.887,5,13,8.98359,320.894,1.015,192.639,6.833,120.392,123.067,264.788
0.969217,4.8224,1157.91,7,13,10.7128,511.949,1.469,330.658,9.59,170.213,179.665,417.021
0.838483,17.0093,803.781,7,13,2.48059,235.476,0.871,76.834,9.237,148.518,177.389,341.774
0.956326,4.88925,1078.6,10,13,1.0159,296.849,1.091,58.68,10.723,226.335,252.003,480.75
0.874505,11.4181,1030.59,9,13,1.01026,301.055,1.123,62.961,12.299,224.645,227.351,449.882
0.839412,26.8151,796.242,7,13,1.04542,229.812,0.89,43.885,8.603,176.412,173.766,344.189
0.96695,3.50539,610.677,5,13,2.09744,184.953,0.718,53.322,6.733,124.164,124.729,254.06
0.911068,8.07043,685.309,6,13,1.22393,197.326,0.766,39.323,7.793,149.428,150.713,291.141
0.960152,6.78588,567.01,5,13,1.06667,158.862,0.636,27.803,6.044,124.365,125.184,238.084
0.963007,2.73624,778.449,7,13,0.657143,220.846,0.852,35.068,8.63,176.273,179.6,327.585
0.977037,1.29309,698.95,6,13,0.777778,189.412,0.813,31.346,6.723,150.514,152.116,310.812
0.873172,9.3994,590.787,5,13,1.08,161.344,0.719,28.998,6.047,125.566,125.927,254.537
0.984613,1.30959,811.205,7,13,1.3619,239.36,0.954,53.281,9.839,175.266,179.404,342.081
0.965456,6.3518,1211.85,10,13,1.77179,366.098,1.441,100.515,12.477,251.637,256.723,532.51
0.942149,7.52082,1024.03,9,13,1.47692,308.372,1.194,70.898,11.078,225.178,235.15,428.605
0.874421,20.1663,708.026,6,13,1.7359,215.196,0.859,54.64,7.461,152.216,153.11,291.869
0.9516,5.91734,562.273,5,13,1.08,162.012,0.658,29.575,6.27,125.492,126.706,227.4
0.823342,20.0414,897.472,8,13,1.30833,272.693,1.022,59.07,10.276,202.3,204.139,372.003
0.897133,11.4045,626.525,5,13,1.28205,172.323,0.753,38.409,6.49,126.655,128.556,277.33
0.888973,10.0372,584.132,5,13,1.14872,139.349,0.633,31.862,5.282,101.56,130.249,266.984
0.427153,59.8817,778.4,5,13,10.2277,321.135,0.963,218.416,5.594,96.15,141.457,270.772
0.835531,8.6368,651.996,5,13,3.96821,228.574,0.867,95.909,6.76,125.024,128.581,246.759
0.90904,14.4551,1028.55,9,13,1.08889,299.757,1.214,57.989,11.095,229.432,233.197,444.448
0.848121,21.8671,1048.25,9,13,1.80912,305.412,1.221,89.457,11.169,203.541,237.989,451.851
0.614797,46.6105,829.088,5,13,11.4021,374.706,1.214,242.648,7.059,123.774,131.249,277.184
0.952036,5.58642,768.326,6,13,4.06239,271.515,1.061,108.152,8.659,153.624,157.908,288.358
0.873916,9.07201,601.424,5,13,0.864615,161.227,0.782,26.904,5.902,127.625,130.18,264.486
0.989045,1.37385,1260.1,10,13,1.57282,362.522,1.487,91.622,13.277,256.107,266.443,576.718
0.910919,13.6195,927.088,8,13,1.48718,279.037,1.118,61.968,10.639,205.288,213.617,383.611
0.961417,6.60906,837.781,7,13,2.26447,269.959,1.036,81.462,9.278,178.164,186.128,332.502
0.950396,3.11164,1022.99,9,13,1.43647,307.752,1.231,65.926,10.963,229.606,237.434,425.253
0.894861,17.333,806.4,7,13,1.47766,242.993,0.967,53.978,8.833,179.198,185.377,328.845
0.939178,6.95472,660.831,6,13,0.611111,157.682,0.697,23.235,5.868,127.865,158.199,298.242
0.943421,8.99339,1026.19,8,13,3.04551,341.251,1.305,120.816,10.518,208.587,223.439,409.344
0.851377,18.5851,737.661,6,13,1.1735,178.441,0.771,40.044,6.704,130.9,172.915,334.912
0.976714,4.2017,1056.82,8,13,3.07308,348.118,1.253,119.734,10.374,216.732,238.189,415.963
0.791014,23.1294,835.547,5,13,8.79282,328.212,1.083,210.372,5.994,110.753,151.087,307.82
0.449611,34.7002,873.524,5,13,12.2277,380.254,1.309,264.014,6.184,108.736,158.865,287.169
0.829224,16.0314,723.519,5,13,4.69128,246.454,1,105.67,6.354,133.412,151.205,277.818
0.923782,5.43985,891.716,7,13,1.8359,263.012,1.1,65.89,9.391,186.609,206.683,372.117
0.952407,7.80985,1128.66,8,13,3.47051,380.747,1.464,149.696,10.701,218.865,239.208,454.244
0.980908,2.59644,993.952,7,13,3.04176,316.395,1.241,116.262,9.507,189.367,210.512,417.516
0.912059,10.6952,799.934,6,13,2.85214,249.263,0.984,80.588,8.446,159.227,176.042,324.088
0.788616,27.3155,762.857,6,13,1.86667,225.081,0.946,55.621,7.404,161.095,174.952,313.714
0.929957,3.79126,1091.68,9,13,1.24501,316.91,1.309,67.359,11.002,237.214,264.052,457.458
0.743615,44.4176,743.594,6,13,1.30855,211.058,0.91,44.875,7.63,157.627,172.829,312.186
0.925322,7.88439,892.083,7,13,1.57289,263.436,1.145,66.728,9.495,186.047,202.735,374.097
0.870631,22.1454,1043.49,8,13,1.92756,301.302,1.225,76.85,10.198,213.006,235.418,456.248
0.975812,2.25291,1298.54,10,13,2.27179,403.074,1.625,119.233,13.651,268.53,298.205,540.099
0.876412,8.1512,605.043,5,13,1.36,168.246,0.731,31.373,6.282,129.845,143.427,247.532
0.855288,8.66925,606.053,5,13,0.68,163.548,0.699,27.08,5.849,129.906,141.285,252.84
0.911814,5.66382,736.325,6,13,1.30342,215.352,0.872,49.045,8.547,156.872,173.771,296.156
0.961532,2.49597,1207.62,10,13,0.910256,338.161,1.468,60.483,12.644,263.531,296.5,515.008
0.543965,81.4592,603.813,5,13,0.733333,140.412,0.628,31.564,5.361,102.837,140.856,275.325
0.945769,3.20107,840.862,7,13,0.933333,232.422,1.066,39.293,8.399,183.643,200.69,358.203
0.979438,2.5073,1298.05,10,13,2.13949,395.314,1.574,113,14.009,266.699,297.472,547.426
0.973297,4.7684,746.311,6,13,1.80085,219.538,0.923,53.725,7.438,157.434,173.45,306.09
0.793467,12.3604,611.403,5,13,1.08205,169.706,0.726,32.254,6.553,130.159,141.759,251.887
0.970853,3.94509,1017.9,8,13,1.9641,307.621,1.221,84.16,10.374,211.839,233.684,426.222
0.864499,7.18776,711.725,6,13,1.65983,191.339,0.825,53.259,6.703,130.537,172.406,302.46
0.858784,13.099,660.056,5,13,3.65949,220.823,0.942,83.134,6.462,130.272,144.992,247.979
0.939657,10.7037,1381.54,6,13,16.4026,706.541,1.909,525.518,9.089,170.005,189.55,435.716
0.979827,3.26463,1212.56,9,13,4.38234,418.212,1.703,161.732,12.599,242.153,273.127,469.479
0.935101,11.2094,828.801,6,13,4.04359,281.975,1.116,110.752,9.18,160.911,175.752,323.57
0.925705,10.412,743.707,6,13,1.36667,211.324,0.904,46.28,7.551,156.573,171.165,312.089
0.844923,12.4792,760.789,6,13,2.04103,204.826,0.86,65.047,7.32,131.584,174.84,332.804
0.953191,3.67497,872.989,7,13,1.33114,248.891,1.04,54.647,8.956,184.227,202.391,373.656
0.956858,4.01752,975.411,8,13,1.59551,292.413,1.199,70.497,9.739,210.951,232.25,399.314
0.704759,35.5992,821.736,5,13,9.39897,331.108,1.124,213.611,6.179,110.185,149.176,296.534
0.878124,6.41088,899.394,7,13,2.86667,282.529,1.213,90.213,8.885,182.198,205.138,361.516
0.874792,14.3341,611.551,5,13,0.693333,160.883,0.72,24.435,6.189,129.524,141.296,264.147
0.888223,14.7707,777.749,6,13,2.03333,240.332,0.949,72.547,8.026,158.792,173.26,316.934
0.920127,13.876,939.921,7,13,3.11282,305.229,1.24,106.53,9.21,188.228,206.087,379.635
0.663492,22.127,537.05,5,13,0.52,94.914,0.461,14.586,3.6,76.258,139.536,259.277
0.880904,13.5223,671.012,6,13,0.991453,166.382,0.728,30.035,6.675,128.928,169.583,289.758
0.956239,4.55721,664.756,5,13,2.27077,199.34,0.813,60.01,6.4,132.099,142.772,273.143
0.971877,2.02824,1220.69,10,13,1.41333,355.62,1.552,77.663,13.451,262.924,292.562,516.315
