Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.282558,96.2597,143.454,1,13,0.466667,29.981,0.181,3.903,1.558,24.336,23.55,49.427
0.221915,46.4873,140.403,1,13,0.6,28.997,0.185,3.462,1.279,24.068,23.618,49.495
0,52.8884,143.328,1,13,0.6,29.496,0.214,4.063,1.26,23.957,23.66,51.565
0.390213,76.3192,138.131,1,13,0.6,29.743,0.269,3.756,1.446,24.27,23.687,46.323
0.285012,44.1347,144.045,1,13,0.466667,29.52,0.211,4.109,1.203,23.994,23.661,50.199
0.43168,37.0199,140.272,1,13,0.6,29.494,0.206,3.858,1.272,24.154,23.784,47.326
0.134252,131.762,133.856,1,13,0.466667,30.161,0.188,3.821,1.742,24.406,23.58,40.988
0.196397,77.2988,140.26,1,13,0.466667,28.578,0.193,3.089,1.236,24.056,23.852,48.334
0.38079,80.8177,142.437,1,13,0.6,29.262,0.216,3.95,1.283,23.81,23.28,48.377
0.215954,80.7494,141.249,1,13,0.466667,29.307,0.185,3.721,1.264,24.134,23.418,49.295
0.81956,31.022,144.406,1,13,0.6,30.305,0.21,4.81,1.267,24.015,23.902,49.165
0.307835,98.3715,195.554,1,13,16.9538,84.583,0.377,59.097,1.475,23.631,23.805,47.359
0.180827,119.955,140.429,1,13,0.466667,28.784,0.208,3.207,1.284,24.081,23.766,49.236
0.327655,92.1858,139.612,1,13,0.6,29.298,0.223,3.692,1.341,24.038,24.563,47.327
0.180632,107.279,140.091,1,13,0.466667,29.407,0.215,3.984,1.189,24.016,23.808,45.385
0.411065,49.2152,142.324,1,13,0.6,29.332,0.211,3.776,1.395,23.947,23.777,48.356
0.250239,113.332,141.879,1,13,0.466667,29.079,0.195,3.731,1.234,23.916,23.692,49.155
0.373832,92.7497,140.32,1,13,0.6,28.942,0.232,3.626,1.343,23.739,23.94,47.854
0.153454,43.4531,137.399,1,13,0.466667,29.256,0.197,3.736,1.528,23.792,23.878,43.014
0.228037,124.022,141.485,1,13,0.466667,28.841,0.187,3.363,1.24,24.048,23.901,49.336
0.218957,119.633,145.683,1,13,0.6,29.787,0.192,4.488,1.304,23.8,23.949,50.388
0.215642,46.2376,139.619,1,13,0.866667,31.405,0.212,5.898,1.293,23.999,23.903,43.151
0.386817,62.2374,141.077,1,13,0.6,29.251,0.181,3.714,1.293,24.06,23.928,49.083
