Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
83.6,0,0,5.58438,100,3.74418,0.455534,0.834649,0
96.2285,0,0,5.59405,100,3.75391,0.457305,0.833063,0
45.5942,0,0,5.74844,100,3.96802,0.43817,0.779098,0
1764.57,0,0,5.51142,100,3.63165,0.465015,0.868561,0
1692,0,0,5.44373,100,3.55927,0.471466,0.869806,0
13.783,0,0,5.65228,100,3.85546,0.443071,0.798313,0
44.9257,0,0,5.66048,100,3.86827,0.447105,0.786961,0
1714.69,0,0,5.43405,100,3.56213,0.45979,0.870173,0
56.4265,0,0,5.64383,100,3.86766,0.44036,0.782316,0
74.7712,0,0,5.66172,100,3.87859,0.446696,0.778437,0
73.0588,0,0,5.64949,100,3.82691,0.450448,0.81252,0
42.4893,0,0,5.63138,100,3.85322,0.442437,0.784197,0
43.7579,0,0,5.66318,100,3.86693,0.444202,0.793865,0
1738.39,0,0,5.45559,100,3.5781,0.461157,0.869917,0
147.015,0,0,5.61074,100,3.73458,0.461612,0.862809,0
1819.32,0,0,5.41534,100,3.53026,0.467674,0.879723,0
1794.86,0,0,5.48636,100,3.6366,0.456737,0.843576,0
1711.99,0,0,5.46574,100,3.60624,0.462111,0.850185,0
11.3907,0,0,5.66688,100,3.89444,0.442488,0.776782,0
147.779,0,0,5.51702,100,3.67796,0.464141,0.831432,0
23.1737,0,0,5.71571,100,3.92825,0.441598,0.789127,0
508.287,0,0,5.58376,100,3.76902,0.442572,0.81432,0
111.027,0,0,5.58692,100,3.75556,0.45416,0.82753,0
53.0794,0,0,5.64901,100,3.85463,0.442504,0.796085,0
62.0998,0,0,5.6596,100,3.85021,0.44343,0.811099,0
1681.37,0,0,5.46034,100,3.58247,0.463364,0.875071,0
35.1617,0,0,5.68539,100,3.8881,0.445899,0.790664,0
34.9266,0,0,5.62319,100,3.83453,0.441593,0.797531,0
7.65705,0,0,5.7716,100,4.00007,0.437153,0.771102,0
41.133,0,0,5.64249,100,3.8421,0.442634,0.804298,0
99.141,0,0,5.59526,100,3.76937,0.457464,0.821264,0
74.1138,0,0,5.60417,100,3.79108,0.455121,0.807231,0
10.8972,0,0,5.7321,100,4.00385,0.425139,0.74241,0
1712.26,0,0,5.43846,100,3.55337,0.465776,0.876775,0
34.6317,0,0,5.67337,100,3.89978,0.439123,0.771938,0
1321.11,0,0,5.42037,100,3.52459,0.468031,0.890132,0
27.7886,0,0,5.75032,100,4.01355,0.423133,0.74631,0
1464.59,0,0,5.42892,100,3.51917,0.471833,0.897532,0
1622.29,0,0,5.40173,100,3.50326,0.467286,0.890371,0
64.3226,0,0,5.66981,100,3.88206,0.440906,0.792031,0
115.578,0,0,5.56402,100,3.75862,0.451917,0.803025,0
42.7856,0,0,5.67443,100,3.91064,0.439449,0.766155,0
1001.95,0,0,5.46446,100,3.59696,0.463034,0.85747,0
1746.79,0,0,5.4586,100,3.52905,0.476501,0.914237,0
30.8313,0,0,5.73381,100,3.96149,0.43881,0.770854,0
1756.15,0,0,5.50532,100,3.66591,0.451306,0.836996,0
1680.59,0,0,5.42149,100,3.50533,0.468873,0.91145,0
1743.43,0,0,5.4639,100,3.5647,0.470969,0.885054,0
99.9155,0,0,5.54666,100,3.69495,0.461225,0.847224,0
1699.06,0,0,5.4055,100,3.51395,0.467349,0.88552,0
70.9715,0,0,5.63366,100,3.7853,0.457745,0.837183,0
1556.61,0,0,5.60398,100,3.77437,0.445068,0.826618,0
1820.86,0,0,5.49604,100,3.62479,0.461968,0.863323,0
32.9123,0,0,5.6723,100,3.89615,0.442432,0.775764,0
65.525,0,0,5.68114,100,3.88382,0.446692,0.788604,0
32.598,0,0,5.68779,100,3.92286,0.441522,0.76662,0
1725.08,0,0,5.41204,100,3.52781,0.470099,0.874893,0
1622.11,0,0,5.45533,100,3.56777,0.467831,0.874107,0
66.3927,0,0,5.57796,100,3.7786,0.446117,0.804211,0
1840.58,0,0,5.51089,100,3.63593,0.464112,0.863561,0
24.6812,0,0,5.7127,100,3.92854,0.443236,0.779554,0
1519.55,0,0,5.40556,100,3.44318,0.486904,0.938518,0
1515.57,0,0,5.40497,100,3.53599,0.460519,0.867443,0
1382.07,0,0,5.38165,100,3.45969,0.473155,0.911704,0
1777.28,0,0,5.50116,100,3.61037,0.465608,0.877602,0
26.7362,0,0,5.64716,100,3.84712,0.442754,0.803075,0
94.9714,0,0,5.65235,100,3.808,0.456554,0.836108,0
32.0154,0,0,5.68137,100,3.91801,0.433837,0.77171,0
1672.41,0,0,5.39016,100,3.53093,0.462137,0.854659,0
49.6717,0,0,5.62975,100,3.83545,0.445505,0.791334,0
34.1419,0,0,5.65388,100,3.85624,0.445864,0.791343,0
1733.17,0,0,5.51997,100,3.66036,0.456975,0.84865,0
1662.53,0,0,5.48559,100,3.59166,0.466969,0.878996,0
987.274,0,0,5.80173,100,3.99108,0.433736,0.790725,0
1647.63,0,0,5.43808,100,3.54959,0.47152,0.876241,0
1681.42,0,0,5.39685,100,3.49429,0.477269,0.888598,0
42.5411,0,0,5.64717,100,3.85267,0.446219,0.795865,0
1609.88,0,0,5.41076,100,3.51304,0.471716,0.886859,0
23.1723,0,0,5.69843,100,3.89431,0.443546,0.799878,0
98.9424,0,0,5.58854,100,3.77712,0.447946,0.814155,0
76.9217,0,0,5.62324,100,3.81267,0.444437,0.811001,0
54.4006,0,0,5.66093,100,3.88323,0.445366,0.77763,0
1647.67,0,0,5.42568,100,3.56919,0.455321,0.85603,0
1333.82,0,0,5.41541,100,3.51116,0.467933,0.894404,0
56.9905,0,0,5.62062,100,3.83356,0.439988,0.790113,0
36.3799,0,0,5.71006,100,3.92063,0.438226,0.792666,0
1612.05,0,0,5.42882,100,3.54563,0.471019,0.868508,0
49.4968,0,0,5.53496,100,3.74969,0.44345,0.796057,0
1537.18,0,0,5.4478,100,3.5344,0.473985,0.900773,0
46.4323,0,0,5.63231,100,3.81532,0.447166,0.812195,0
127.92,0,0,5.59921,100,3.74699,0.452939,0.847225,0
1765.25,0,0,5.47729,100,3.61845,0.460151,0.848244,0
39.2645,0,0,5.66096,100,3.85981,0.443391,0.798039,0
1682.84,0,0,5.47854,100,3.56581,0.470382,0.892881,0
1584.11,0,0,5.45788,100,3.54758,0.471494,0.898463,0
41.3715,0,0,5.66544,100,3.91243,0.436032,0.760458,0
53.4567,0,0,5.62335,100,3.83805,0.445096,0.781123,0
14.5368,0,0,5.76293,100,3.99861,0.439093,0.764879,0
12.2731,0,0,5.6426,100,3.87536,0.436911,0.778355,0
19.7435,0,0,5.64341,100,3.85122,0.447412,0.792953,0
