Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.885651,40.2732,96.688,9,2,0.222222,6.639,0.009,2.381,0.071,4.169,67.531,12.004
0.600275,10.059,112.202,8,2,0.15,3.734,0.005,1.117,0.039,2.567,91.914,10.955
0.736729,5.70022,73.587,7,2,0.171429,3.841,0.006,1.209,0.036,2.585,55.615,9.185
0.519228,6.01736,59.03,7,2,0.114286,2.486,0.002,0.812,0.024,1.643,42.643,9.238
0.699772,1.19846,109.265,10,2,0.24,7.73,0.01,2.588,0.081,5.036,81.049,13.249
0.996932,0.674941,76.406,7,2,0.228571,4.722,0.005,1.433,0.055,3.219,57.298,9.245
0.847628,235.69,63.224,7,2,0.228571,4.781,0.005,1.521,0.047,3.201,43.533,9.505
0.918914,4.49453,52.102,7,2,0.114286,2.455,0.003,0.766,0.024,1.657,35.697,9.246
0.922953,86.2534,111.274,7,2,0.228571,5.101,0.006,1.819,0.045,3.221,91.548,9.209
0.604146,313.329,90.752,7,2,0.285714,7.134,0.008,2.864,0.067,4.186,68.588,9.433
0.699969,424.085,68.366,7,2,0.171429,3.78,0.005,1.286,0.037,2.447,50.385,9.186
0.787912,3.22617,68.244,7,2,0.171429,3.707,0.003,1.274,0.034,2.39,50.349,9.259
0.0371091,0.301486,41.293,7,2,0.114286,2.514,0.003,0.8,0.024,1.683,24.834,9.235
0.527175,1.0868,74.589,7,2,0.228571,5.127,0.006,1.758,0.049,3.307,55.091,9.198
0.497392,652.529,80.609,7,2,0.171429,4.036,0.005,1.55,0.041,2.436,62.445,9.204
0.531212,669.554,104.017,7,2,0.171429,4.044,0.003,1.489,0.036,2.509,85.881,9.167
0.64082,1.87671,61.701,7,2,0.171429,3.58,0.006,1.114,0.035,2.42,43.947,9.212
0.744252,4.13496,108.337,7,2,0.228571,5.09,0.008,1.692,0.063,3.319,88.697,9.264
0.357714,335.211,69.472,7,2,0.171429,3.343,0.005,0.952,0.036,2.343,52.073,9.181
0.658737,255.053,79.178,7,2,0.171429,3.916,0.005,1.392,0.04,2.472,61.098,9.228
0.731251,387.266,92.053,9,2,0.311111,9.217,0.012,3.38,0.081,5.732,64.037,11.858
