Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
158.643,13.799,50,5.09497,1.49202,5.56366,0.380567
94.8399,13.8507,50,5.15461,1.49668,5.53672,0.414639
235.786,13.6561,50,5.0073,1.488,5.532,0.372682
133.098,13.7486,50,5.07381,1.50203,5.52803,0.366324
196.806,13.9976,50,5.14334,1.48525,5.72219,0.354524
101.745,13.697,50,5.07575,1.4935,5.48479,0.460699
224.146,13.7905,50,5.07475,1.49544,5.56885,0.350623
198.075,13.939,50,5.08245,1.47767,5.75507,0.388693
137.422,13.8539,50,5.18661,1.50274,5.49056,0.399245
122.969,13.9862,50,5.10076,1.47685,5.78645,0.428481
254.961,14.0433,50,5.14016,1.47384,5.80379,0.336905
200.253,13.926,50,5.08462,1.48066,5.73803,0.368785
146.324,13.7792,50,5.09854,1.48217,5.5584,0.393749
338.346,14.0319,50,5.00566,1.46847,5.96188,0.299822
432.99,14.1033,50,5.1871,1.46097,5.86087,0.284247
597.797,14.0707,50,5.02761,1.46182,6.00842,0.257952
334.308,13.7833,50,4.99301,1.47035,5.73179,0.277697
101.896,13.7146,50,5.1054,1.50235,5.43984,0.413038
107.658,13.729,50,5.0757,1.49815,5.50385,0.360298
103.74,13.7284,50,5.10572,1.49817,5.47161,0.441992
233.27,13.7719,50,5.12242,1.4944,5.50592,0.346251
430.867,13.8632,50,5.00166,1.46622,5.80688,0.268937
193.697,13.9362,50,5.09149,1.46529,5.77535,0.324018
139.964,13.8995,50,5.13328,1.48213,5.64797,0.358902
210.849,13.7001,50,5.10133,1.48545,5.48082,0.364543
791.473,14.2422,50,5.1095,1.46781,6.07271,0.173025
292.608,13.9492,50,5.0992,1.46589,5.7698,0.360543
210.264,13.9287,50,5.07521,1.46741,5.77174,0.380835
149.844,13.7732,50,5.09026,1.47806,5.57566,0.337537
317.756,14.5038,50,5.22578,1.47713,6.17909,0.299472
288.08,13.7077,50,5.11226,1.49534,5.44754,0.386861
121.077,13.7299,50,5.15653,1.49911,5.40361,0.346777
150.772,13.7093,50,5.07075,1.48948,5.5082,0.358249
140.942,13.7811,50,5.14191,1.48925,5.48666,0.353552
119.608,13.7833,50,5.05788,1.47736,5.62733,0.387608
486.316,14.1285,50,5.05638,1.44696,6.05538,0.270469
624.869,13.7876,50,4.98664,1.4592,5.76451,0.312376
116.812,13.8952,50,5.10445,1.47966,5.68112,0.35596
120.461,13.8526,50,5.11958,1.47701,5.62494,0.361674
193.214,13.7317,50,5.06799,1.48915,5.54334,0.378637
67.2199,13.6924,50,5.08748,1.49534,5.45757,0.471424
163.821,13.7244,50,5.09293,1.49532,5.48028,0.380362
257.21,13.9677,50,5.05247,1.46852,5.85286,0.365224
275.219,13.9312,50,5.0647,1.47265,5.78406,0.310751
183.196,13.9453,50,5.08541,1.46631,5.78469,0.406714
311.968,13.9558,50,5.07742,1.47754,5.79579,0.373455
113.119,13.6848,50,5.09527,1.49937,5.43197,0.377847
201.5,13.9393,50,5.1255,1.47352,5.72148,0.328386
267.076,13.9729,50,5.04928,1.47114,5.82984,0.309896
122.034,13.6901,50,5.08643,1.50696,5.42717,0.392422
157.316,14.0367,50,5.17858,1.48469,5.70746,0.311507
85.1836,13.5889,50,5.12889,1.51272,5.25296,0.383547
205.111,13.7321,50,5.08029,1.48413,5.53264,0.354817
151.964,13.8473,50,5.10159,1.49214,5.60894,0.429937
201.676,13.6725,50,5.09811,1.50812,5.39179,0.394904
185.644,13.7604,50,5.04945,1.48503,5.5987,0.33362
304.641,13.9745,50,5.02863,1.47192,5.86526,0.398149
153.673,13.6644,50,5.1489,1.50441,5.32915,0.406175
73.4057,13.2975,50,5.0511,1.5229,5.03177,0.45183
115.243,13.7683,50,5.14115,1.49753,5.46488,0.40195
114.227,13.4172,50,5.10067,1.52204,5.10473,0.48971
270.503,13.8065,50,5.03851,1.48192,5.67029,0.331361
116.443,13.4074,50,5.08799,1.51255,5.12398,0.490927
383.815,13.9026,50,5.1197,1.48859,5.66216,0.333646
153.777,13.9417,50,5.19784,1.4977,5.57031,0.410057
73.719,13.7508,50,5.11678,1.50763,5.44889,0.473915
