Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.0879123,10.5954,91.6424,6.39467,1.19383,1.88333,0.738125
0.23683,10.7003,92.5868,6.49357,1.20393,1.86558,0.728709
0.0474852,10.4667,93.0407,6.37982,1.2058,1.76163,0.838413
17.7347,11.5021,82.6357,5.979,1.13951,3.2898,0.202944
0.42817,11.0309,92.093,6.45066,1.19202,2.25964,0.706995
0.106415,10.7636,92.7964,6.47965,1.19982,1.95579,0.80607
0.0447373,10.5401,93.0722,6.53018,1.20744,1.66793,0.837288
7.52283,11.5427,92.271,6.45923,1.17319,2.78674,0.408715
1.52914,10.5671,93.5836,6.50805,1.20652,1.71872,0.758519
0.0558953,10.5668,93.307,6.55351,1.2077,1.66696,0.859076
0.276251,10.868,92.1131,6.4064,1.18893,2.15744,0.629831
0.118981,10.6898,93.2619,6.4568,1.19674,1.91288,0.720366
7.58675,10.8088,86.7696,6.13938,1.17469,2.38831,0.515596
0.0411953,10.4269,93.1183,6.39273,1.20535,1.71259,0.834665
0.124839,10.8487,92.5256,6.44078,1.19237,2.08861,0.738104
0.357465,10.6913,90.7599,6.3557,1.19346,2.01782,0.700793
0.126232,10.422,91.8553,6.38746,1.20607,1.70198,0.759743
0.108588,10.8256,93.1849,6.53641,1.20088,1.95047,0.721711
0.0713089,10.5537,92.9997,6.46021,1.2046,1.76345,0.717348
0.135818,10.7586,92.926,6.46233,1.20085,1.96751,0.741333
0.173428,10.7274,92.3951,6.44085,1.19468,1.96533,0.698873
0.0594631,10.5128,93.6614,6.51582,1.21265,1.64349,0.818696
0.121408,10.5329,90.5756,6.21779,1.19349,2.02072,0.706084
0.111424,10.5071,92.9282,6.39946,1.19954,1.79208,0.752017
0.23089,10.8902,92.7402,6.5705,1.20168,1.97399,0.903023
0.122257,10.7099,93.0011,6.48681,1.1981,1.89469,0.712375
0.0957342,10.4045,93.1041,6.42757,1.20434,1.64779,0.851456
0.151239,10.5947,93.0384,6.44414,1.20237,1.82324,0.78234
0.361389,10.8921,90.8728,6.3224,1.18502,2.2691,0.666918
0.370249,10.7066,92.4809,6.43642,1.19494,1.95499,0.750657
0.0677289,10.7228,93.6008,6.66648,1.21325,1.68349,0.84377
0.123979,10.5073,92.1382,6.41549,1.20224,1.76125,0.803964
0.172627,10.5586,92.7686,6.44358,1.20327,1.79176,0.806181
0.394157,10.8069,92.5065,6.46269,1.19685,2.0216,0.716132
0.134723,10.6034,90.2181,6.31234,1.19073,1.98089,0.7029
0.166486,10.7275,92.8959,6.48639,1.19685,1.9116,0.739003
0.16608,10.5596,91.6125,6.30269,1.19103,1.95456,0.697704
0.173162,10.8211,91.85,6.31463,1.18603,2.21144,0.763343
