Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
9.156,5.963,1.117,1.044,92.2222,1.09227,21.4741,7.97518
9.64,6.44,1.096,1.022,92.5556,1.29169,3.91917,0.687884
9.195,5.981,1.147,1.01,90.5556,0.758909,0.49117,0.224445
12.901,5.988,1.136,4.716,93.8889,3.75229,0.0103649,0.183075
9.289,6.107,1.173,0.958,94.5556,0.92276,0.242036,0.162609
8.941,5.783,1.168,0.97,95.2222,1.0174,3.10529,0.208552
11.706,5.838,1.899,2.898,94.6667,1.44452,0.0730681,0.11137
8.591,5.446,1.15,0.966,92,0.934994,1.2453,0.102545
8.794,5.627,1.143,0.97,94.8889,0.674269,0.10738,0.0468926
9.078,5.798,1.176,1.02,94.8889,0.9711,16.3545,0.710998
8.952,5.692,1.205,1.016,92.6667,0.251865,4.70713,4.3211
9.401,6.008,1.192,1.1,93.6667,1.31287,3.93588,2.13526
9.918,6.509,1.216,1.027,93.3333,0.829228,2.26735,0.585847
9.919,6.566,1.18,1.066,95.2222,1.21148,1.56272,0.104222
9.998,6.565,1.217,1.075,92.4444,0.983314,3.89286,0.217392
11.099,6.66,1.223,2.05,92.4444,0.361225,3.36155,3.18335
10.29,6.796,1.234,1.115,93.4444,1.38424,8.96903,0.563035
10.137,6.498,1.208,1.097,95.7778,1.29751,13.1356,0.488918
9.367,5.956,1.218,1.076,92.6667,0.842987,1.28821,0.248153
9.173,5.77,1.207,1.069,93.5556,1.10576,10.1075,0.32066
9.799,6.281,1.229,1.106,94.2222,1.13631,3.39593,0.31919
10.105,6.703,1.213,1.074,94.2222,0.997843,1.60952,0.458778
9.67,6.216,1.209,1.117,94.4444,0.949874,1.26373,0.357434
9.506,6.162,1.196,1.033,92.5556,1.05425,7.0321,0.314642
9.147,5.835,1.203,1.031,93.5556,0.301114,0.238915,0.24431
9.381,5.967,1.216,1.101,92.3333,0.953324,13.0481,0.404867
9.935,6.481,1.215,1.088,93.6667,0.87479,11.171,1.78061
10.798,6.514,1.276,1.756,94.3333,1.13826,2.72954,0.471707
10.215,6.649,1.264,1.122,93.8889,1.09424,24.2968,0.758143
10.131,6.645,1.232,1.127,94.2222,1.07379,6.84744,0.234007
10.076,6.548,1.221,1.166,94.3333,1.04692,4.07047,0.380777
10.425,6.891,1.243,1.11,93.7778,0.358345,0.515574,0.564787
10.075,6.604,1.25,1.093,93.2222,0.858359,1.52507,0.437893
10.432,6.967,1.233,1.074,94.4444,1.00022,12.2031,0.654199
10.289,6.707,1.264,1.107,94.4444,0.958522,5.63676,2.17626
10.389,6.835,1.225,1.155,95.1111,0.9252,8.52335,1.33283
10.409,6.887,1.232,1.093,94.4444,1.46718,1.59375,0.574875
9.956,6.436,1.238,1.146,93.5556,1.26912,1.12246,0.184551
9.866,6.307,1.219,1.17,93.7778,1.05714,1.97698,0.0824993
9.666,6.143,1.221,1.162,92.5556,0.991933,1.73701,0.152358
10.25,6.7,1.246,1.096,93.8889,0.493761,0.123762,0.0936581
10.33,6.757,1.217,1.184,95.5556,1.12615,8.13115,0.357598
10.092,6.632,1.214,1.098,93.7778,0.517807,0.795454,0.508643
12.005,6.521,1.214,3.148,94.1111,0.505777,0.221551,0.470504
9.236,5.851,1.181,1.101,90.6667,0.885896,14.8285,1.18637
9.872,6.462,1.207,1.068,93.8889,0.98688,17.3598,0.814741
9.991,6.495,1.195,1.132,94.6667,0.59141,1.07305,0.306013
11.217,7.046,1.827,1.15,93.5556,0.938175,5.38482,0.367793
10.582,6.995,1.248,1.169,93.5556,1.06178,12.0608,0.621496
10.864,7.148,1.235,1.277,95,1.09791,11.1797,2.28701
10.777,7.079,1.21,1.28,93.6667,0.405255,3.21978,2.01236
10.856,6.973,1.411,1.19,90.7778,0.0691943,2.35153,2.37416
10.133,6.381,1.256,1.3,92.1111,0.538741,9.34615,4.37848
10.646,7.027,1.221,1.157,94.4444,0.722451,5.21557,2.83018
10.421,6.719,1.343,1.137,92.2222,0.123014,3.38347,3.32987
10.29,6.707,1.222,1.167,93.3333,0.438282,3.2933,2.10706
10.419,6.819,1.229,1.199,93.5556,0.734505,7.16252,0.873613
10.654,6.982,1.219,1.201,92.8889,0.8063,5.57461,1.41233
13.161,6.961,1.217,3.755,93.8889,1.01136,1.38697,2.03862
10.422,6.797,1.162,1.216,94.8889,0.663636,35.9403,9.57482
10.424,6.879,1.168,1.171,92.7778,0.395764,9.42452,9.28467
11.224,6.658,1.177,2.2,93.6667,1.00618,3.17617,3.58462
9.722,6.253,1.185,1.127,94,0.988653,39.2572,2.57724
9.808,6.362,1.224,1.091,95,1.20611,12.6123,3.42718
11.057,6.58,1.172,2.162,93.4444,0.649055,7.33346,6.67065
10.023,6.56,1.17,1.141,93,0.323242,17.085,11.6385
10.794,6.334,1.17,2.126,90.3333,0.296387,7.48954,9.52665
9.877,6.489,1.183,1.075,92.4444,0.838041,21.5301,5.41173
9.858,6.405,1.204,1.109,91.6667,0.235073,18.6297,15.4012
12.024,6.426,1.237,3.211,92.8889,1.25783,5.32725,11.3236
9.944,6.352,1.188,1.29,92.2222,0.602943,21.0254,10.3906
9.811,5.987,1.435,1.275,90.5556,0.418552,15.4969,8.79135
12.06,6.552,1.223,3.132,90.7778,0.75226,9.00452,14.9823
10.429,6.949,1.185,1.169,92.6667,0.465252,18.0863,10.7018
10.032,6.51,1.229,1.133,90.6667,0.636186,19.5259,7.42133
11.128,7.539,1.25,1.094,93.3333,0.431334,57.7867,30.1377
9.964,6.466,1.27,1.14,93.2222,0.561755,25.4304,16.5602
11.625,5.931,1.193,3.373,93.4444,1.03499,7.11829,13.1458
9.756,6.387,1.182,1.043,93.8889,0.944584,53.28,7.61866
9.387,6.048,1.196,1.068,93,0.610914,19.7106,6.5138
13.82,6.33,1.182,5.246,91.1111,0,0.430793,6.64804
9.641,6.287,1.174,1.066,89.6667,0.504288,7.51825,3.00203
13.398,6.098,1.174,5.097,91.7778,0,0.261096,3.05983
13.105,5.783,1.154,5.106,89,0,0.195796,3.17038
9.946,5.654,1.151,2.059,86.1111,0.171857,1.07598,3.13352
9.306,6.009,1.135,1.082,86.6667,0.382066,3.26778,2.27729
11.402,6.143,1.152,2.961,88.8889,0.0395126,1.05382,2.2348
9.444,6.141,1.161,1.047,90.1111,0.413591,17.1465,10.6606
13.873,6.388,1.196,5.284,92.5556,0,0.674429,10.7282
10.385,6.023,1.149,2.122,91.5556,0.236974,7.12968,9.14495
9.675,6.328,1.161,1.039,87.4444,0.724953,36.9092,9.47199
9.634,6.279,1.174,1.076,92.6667,0.88964,53.4171,9.85354
9.838,6.412,1.195,1.067,89,1.07444,13.2242,4.38982
15.95,6.343,1.183,7.366,88.7778,0,0.289215,4.15455
9.383,6.048,1.181,1.048,85.8889,0.487856,2.38393,3.13877
9.656,6.263,1.172,1.089,90.2222,0.502805,10.211,4.91414
9.559,6.26,1.172,1.044,91.1111,0.221102,4.21704,3.97138
10.288,5.942,1.177,2.081,90.1111,0.266523,2.62372,3.37776
9.008,5.767,1.186,1.009,90.6667,1.30493,13.2905,4.76715
10.072,5.862,1.174,1.96,90.8889,0.237781,4.41733,7.51652
8.861,5.615,1.167,1.036,92.3333,0.691488,4.39359,2.43649
11.125,5.897,1.197,2.975,91.2222,0.270837,0.662097,2.19666
13.257,6.063,1.205,4.998,92.7778,0,0.102062,2.30317
9.168,6.006,1.14,0.981,93.1111,0.588194,1.45263,1.90022
11.175,6.023,1.142,2.986,93.5556,0.229927,0.428368,1.75027
13.119,6.108,1.159,4.846,92.2222,0,0.0829792,1.58906
12.84,5.885,1.161,4.82,91.8889,0,0.0339621,1.42697
10.833,5.817,1.145,2.84,91.1111,0.267117,0.0909633,1.29899
8.875,5.716,1.154,1.017,93,0.631279,2.21275,1.47121
12.258,6.072,1.162,3.952,93.3333,0.182534,0.226254,1.3834
12.958,5.975,1.15,4.816,91.6667,0,0.0730046,1.35992
8.999,5.76,1.186,1.017,89.8889,0.0645367,0.876559,1.35668
10.185,5.943,1.171,2.01,93.8889,0.481769,0.841088,0.972646
9.356,6.106,1.157,1.005,91.4444,1.75906,1.42389,2.13716
9.225,5.992,1.157,1.012,91.7778,1.16668,1.50289,0.709861
9.31,6.061,1.189,1.016,92.5556,0.141985,0.372874,0.612081
8.957,5.683,1.176,1.032,91.3333,1.24898,21.8936,2.00043
8.879,5.631,1.207,1.019,92.8889,1.14212,8.66766,0.639497
9.663,6.369,1.189,1.04,95.1111,0.870518,2.56203,0.535028
9.261,5.952,1.174,1.046,95,0.743247,0.234556,0.29836
11.734,6.505,1.17,2.969,95.3333,0.814513,0.0479944,0.222627
10.425,6.175,1.189,1.991,94.2222,0.147166,0.0649732,0.158546
11.132,5.98,1.173,2.938,93.4444,0.176279,0.0253886,0.119853
12.076,5.99,1.168,3.889,94.2222,0.228739,0.0128455,0.0882292
9.193,6.03,1.148,0.976,93.5556,0.315226,0.0832316,0.0936904
9.347,6.106,1.18,0.995,96.5556,1.14086,0.845721,0.135275
9.942,5.793,1.196,1.952,96.1111,0.0762018,8.4993,11.5271
9.238,5.861,1.192,1.093,94.1111,1.21617,14.7239,1.06571
10.992,6.625,1.202,2.016,94,0.0138353,0.848826,1.19625
9.762,6.43,1.172,1.081,95.5556,0.750541,9.24533,5.76053
9.918,6.573,1.184,1.046,93.5556,0.385228,4.6618,4.24143
9.734,6.354,1.178,1.085,93.7778,1.30254,10.7579,1.10131
9.639,6.333,1.182,1.029,95.1111,0.645344,2.61818,1.63467
9.524,6.223,1.17,1.064,96.7778,0.781785,3.05348,0.826324
10.17,6.674,1.269,1.101,95.3333,0.0298056,1.42802,1.33064
10.257,6.888,1.211,1.057,96.6667,1.26277,4.45704,0.59085
9.679,6.317,1.215,1.094,96.8889,0.996451,23.4226,2.20867
10,6.658,1.204,1.025,95.2222,0.972213,18.1619,4.80939
9.891,6.414,1.233,1.157,94.7778,1.27835,2.29997,2.14968
9.708,6.205,1.206,1.172,90.5556,1.02994,3.0166,0.609644
12.416,6.881,1.225,3.121,95,1.30731,0.172776,0.420603
12.776,6.488,1.191,3.99,95.4444,2.88479,0.156286,0.673203
13.695,6.514,1.176,4.929,95.6667,0,0.0491514,0.817865
10.323,6.912,1.183,1.096,95.6667,0.474335,1.13958,0.584344
9.909,6.591,1.172,1.035,94.2222,0.687739,3.53293,0.741791
9.731,6.344,1.2,1.084,93.3333,0.821191,5.08739,1.23484
9.61,6.171,1.224,1.128,93.6667,0.662696,6.4095,2.39211
10.413,6.883,1.189,1.145,94,1.31983,10.3581,1.40805
10.646,7.073,1.231,1.137,93,1.27139,4.06878,0.698677
10.665,6.968,1.25,1.084,93.4444,1.11282,37.6622,1.41179
11.196,6.664,1.222,2.199,93.7778,0.703089,1.35538,1.67993
10.12,6.673,1.244,1.109,93.4444,1.09915,14.9515,1.02529
10.571,7.099,1.257,1.102,94.7778,0.936217,2.90578,0.482431
10.56,7.027,1.253,1.112,93.7778,0.9894,9.87763,3.52313
10.111,6.653,1.252,1.086,95,1.03585,14.7059,1.48843
9.708,6.193,1.223,1.156,93.4444,0.579426,1.22561,0.838663
10.454,6.903,1.224,1.153,96,0.920996,21.1448,2.62324
10.24,6.718,1.217,1.131,93.8889,0.958495,8.77581,0.974076
10.415,6.821,1.212,1.171,95,0.668028,14.2814,4.36589
10.458,6.789,1.235,1.204,94,0.915974,7.4404,1.59536
10.63,7.089,1.212,1.124,94.1111,0.493623,6.47011,4.76132
9.921,6.393,1.274,1.103,92.7778,0.700826,24.5533,10.5303
9.73,6.241,1.209,1.141,90.7778,0.967943,14.8296,2.86646
11.148,7.14,1.703,1.124,94,1.05646,34.7161,1.5349
10.497,6.871,1.273,1.174,93.6667,1.05939,13.5825,1.46796
10.77,7.206,1.219,1.152,95.8889,0.987631,3.3508,1.03598
10.387,6.836,1.251,1.133,93.5556,0.291421,1.0409,0.792358
12.447,6.786,1.28,3.25,95.8889,0.148378,0.299915,0.743919
10.255,6.808,1.233,1.108,95.4444,0.874338,16.7643,1.64324
9.827,6.318,1.238,1.144,92,0.212493,3.62567,3.64411
10.561,6.997,1.237,1.102,93.7778,1.22675,4.65927,1.1512
10.322,6.779,1.217,1.172,93,1.56568,3.96074,1.66347
10.622,7.058,1.236,1.134,95.1111,0.339697,1.44925,1.23301
10.818,7.033,1.382,1.202,93.2222,0.504932,1.82171,1.10056
17.23,8.207,1.58,6.268,93.8889,0,0.107885,1.70707
9.615,6.184,1.117,0.996,91.8889,0.629909,1.69375,0.703459
12.965,5.942,1.19,4.823,93.5556,1.05403,0.0337801,0.656856
9.325,6.126,1.141,1.027,93.7778,0.962829,0.943657,0.585947
9.442,6.117,1.148,1.117,94.6667,0.972386,3.5741,0.364593
12.466,6.214,1.151,4.039,91.7778,2.27683,0.322984,0.976661
9.485,6.248,1.149,1.009,93.6667,0.745706,3.16653,1.18041
9.404,6.136,1.15,1.032,92.1111,0.904004,0.909634,0.476676
9.541,6.321,1.159,1.009,94.2222,1.26934,7.10298,0.613814
9.392,6.06,1.206,1.061,92.2222,0.230816,0.373287,0.551141
13.472,6.117,1.178,5.118,93.2222,0,0.0255933,0.535802
13.176,6.058,1.212,4.932,91.1111,0,0.0250612,0.513485
13.263,6.112,1.197,4.933,89.3333,0,0.0145472,0.503328
13.156,5.841,1.153,5.203,89.3333,0,0.0057371,0.506393
13.533,6.105,1.171,5.237,88.8889,2.32556,0.00229344,0.535178
12.59,5.758,1.138,4.686,87.4444,10.2581,0.012181,0.494766
10.974,5.881,1.139,2.901,89.3333,0.11897,0.112565,0.483792
12.837,5.805,1.118,4.93,89.8889,0,0.0348955,0.544033
12.684,5.668,1.12,4.82,89,2.26141,0.0305833,0.506432
10.011,5.704,1.123,2.152,90.1111,0.344474,0.476746,0.462583
10.228,6.057,1.145,1.954,88.2222,0.471836,0.429464,0.332676
11.441,6.254,1.127,2.989,92.8889,1.90745,0.121864,0.120199
9.211,6.067,1.116,1.009,93.7778,0.818183,1.47002,0.408607
