Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
36.747,0,21.25,22.02,2.796,6.073,0,0,0
40.973,0,21.25,25.417,3.019,6.031,0,0,0
43.158,0,21.25,24.868,2.972,8.869,0,0,0
43.454,0,21.25,23.938,3.2,7.18,0,0,0
53.654,0,21.25,29.186,3.59,10.836,0,0,0
42.702,0,21.25,23.594,3.615,6.595,0,0,0
47.521,0,21.25,24.329,3.792,9.708,0,0,0
47.784,0,21.25,25.75,3.581,9.251,0,0,0
46.666,0,21.25,25.662,3.522,8.776,0,0,0
45.964,0,21.25,24.768,3.534,8.899,0,0,0
45.138,0,21.25,25.008,3.698,7.597,0,0,0
43.956,0,21.25,24.705,3.557,6.874,0,0,0
50.019,0,21.25,27.297,3.648,9.369,0,0,0
45.274,0,21.25,25.431,3.577,7.18,0,0,0
49.312,0,21.25,26.89,3.593,9.388,0,0,0
47.9,0,21.25,24.806,3.915,9.104,0,0,0
45.749,0,21.25,25.662,3.583,8.2,0,0,0
46.682,0,21.25,24.641,3.816,9.084,0,0,0
48.859,0,21.25,28.721,3.555,8.177,0,0,0
46.606,0,21.25,26.297,3.781,7.774,0,0,0
45.914,0,21.25,25.836,3.563,8.194,0,0,0
46.186,0,21.25,25.788,3.634,7.697,0,0,0
47.217,0,21.25,25.906,3.626,8.716,0,0,0
43.243,0,21.25,23.511,3.684,7.955,0,0,0
44.063,0,21.25,21.72,3.615,10.498,0,0,0
47.199,0,21.25,26.595,3.607,8.47,0,0,0
49.811,0,21.25,28.074,3.712,8.96,0,0,0
43.403,0,21.25,23.515,3.659,8.095,0,0,0
46.987,0,21.25,25.056,3.78,8.482,0,0,0
42.233,0,21.25,21.398,3.856,9.351,0,0,0
43.085,0,21.25,23.4,3.657,8.12,0,0,0
43.285,0,21.25,23.65,3.834,7.469,0,0,0
45.317,0,21.25,25.094,4.272,7.889,0,0,0
42.083,0,21.25,22.659,3.679,7.897,0,0,0
47.085,0,21.25,27.135,3.747,8.092,0,0,0
44.658,0,21.25,25.225,3.67,7.929,0,0,0
43.962,0,21.25,24.619,3.644,8.072,0,0,0
42.328,0,21.25,23.156,3.683,7.745,0,0,0
44.638,0,21.25,23.824,4.397,8.747,0,0,0
45.879,0,21.25,26.188,3.578,8.194,0,0,0
44.435,0,21.25,24.148,3.749,8.623,0,0,0
44.886,0,21.25,24.332,3.685,8.108,0,0,0
46.616,0,21.25,26.573,3.872,8.336,0,0,0
44.84,0,21.25,25.36,3.758,7.578,0,0,0
42.785,0,21.25,22.926,3.692,7.979,0,0,0
43.147,0,21.25,23.092,3.718,8.129,0,0,0
47.811,0,21.25,27.489,3.84,8.602,0,0,0
42.631,0,21.25,23.079,3.775,8.234,0,0,0
46.068,0,21.25,25.046,3.715,8.527,0,0,0
43.384,0,21.25,22.713,3.858,8.313,0,0,0
45.057,0,21.25,24.504,3.752,8.32,0,0,0
45.691,0,21.25,25.169,3.791,8.253,0,0,0
45.778,0,21.25,25.387,3.748,8.092,0,0,0
44.552,0,21.25,23.667,3.753,8.68,0,0,0
48.663,0,21.25,26.557,3.81,9.122,0,0,0
44.794,0,21.25,24.767,3.603,9.026,0,0,0
45.913,0,21.25,27.084,3.646,7.764,0,0,0
42.763,0,21.25,23.227,3.741,7.785,0,0,0
41.897,0,21.25,22.269,3.664,7.588,0,0,0
43.535,0,21.25,24.583,3.731,7.475,0,0,0
42.964,0,21.25,23.11,3.98,7.697,0,0,0
43.587,0,21.25,25.322,3.617,7.381,0,0,0
43.196,0,21.25,23.2,3.861,8.465,0,0,0
45.474,0,21.25,26.237,3.537,7.764,0,0,0
41.941,0,21.25,22.227,3.703,8.186,0,0,0
44.156,0,21.25,23.302,3.732,8.071,0,0,0
41.778,0,21.25,21.869,3.653,8.242,0,0,0
41.581,0,21.25,21.188,3.701,8.035,0,0,0
