MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
6.52439e-05,5.59359e-06,0.015112,0.011795,0.000263727,0.00911531,0.25
6.69273e-05,1.1857e-05,0.004441,0.0117951,0.00026387,0.00509819,0.25
6.85089e-05,1.46094e-05,0.00416405,0.011796,0.00026361,0.00267581,0.25
510.796,0.000129174,0.00614717,50387.4,0.0012554,0.00656625,0.25
0.0727023,0.000137106,0.0276746,49.5216,0.00159208,0.00499751,0.25
1709.62,0.000764174,0.0102704,2.01878e+06,0.00521264,0.0560776,0.25
12234.6,0.00127312,0.015094,6.79012e+06,0.00897717,0.0840522,0.25
35203.7,0.00223545,0.0104499,4.70791e+07,0.0159245,0,0.25
47000.2,0.000824854,0.00804485,4.4491e+07,0.00550778,0.0594802,0.25
6.52439e-05,5.59359e-06,0.015112,0.011795,0.000263727,0.0102637,0.25
6.69273e-05,1.1857e-05,0.00444107,0.0117951,0.00026387,0.00574719,0.25
6.8509e-05,1.46094e-05,0.00416406,0.011796,0.00026361,0.00301842,0.25
510.795,0.000129174,0.00614734,50387.1,0.0012554,0.00708218,0.25
0.0726576,0.000137119,0.0276765,49.5223,0.00159208,0.00541822,0.25
34016,0.000657176,0.00873931,6.35863e+07,0.00409935,0.0247573,0.25
10838.4,0.000931931,0.0125056,6.43225e+06,0.00487458,0.00911439,0.25
10838.4,0.000931931,0.0125056,6.43225e+06,0.00487458,0.00911439,0.25
10838.4,0.000931931,0.0125056,6.43225e+06,0.00487458,0.00911439,0.25
6.52439e-05,5.59359e-06,0.015112,0.011795,0.000263727,0.0126767,0.25
6.69273e-05,1.1857e-05,0.00444104,0.0117951,0.00026387,0.00711577,0.25
6.85089e-05,1.46094e-05,0.00416406,0.011796,0.00026361,0.00374235,0.25
510.795,0.000129174,0.00614736,50387.1,0.0012554,0.00806818,0.25
0.0726723,0.000137112,0.0276753,49.5198,0.00159208,0.00618152,0.25
3489.31,0.000687091,0.00939987,4.96838e+06,0.00459221,0.132828,0.25
22757,0.000743342,0.00881754,2.21276e+07,0.00514523,0.0139396,0.25
1664.15,0.000524988,0.00618555,2.91411e+06,0.00327904,0.180201,0.25
172921,0.000536277,0.00622971,2.93819e+08,0.0031412,0.0872718,0.25
6.52439e-05,5.59359e-06,0.015112,0.011795,0.000263727,0.00987728,0.25
6.69273e-05,1.1857e-05,0.00444109,0.0117951,0.00026387,0.00552863,0.25
6.85089e-05,1.46094e-05,0.00416441,0.011796,0.00026361,0.00290299,0.25
510.795,0.000129174,0.00614728,50386.8,0.0012554,0.00692659,0.25
0.072645,0.000137123,0.0276774,49.5192,0.00159208,0.00531234,0.25
