Iteration,Cost,Cost reduction,time (ms)
0,5.27035943684643,0.0,38.55752944946289
1,4.928531599199692,0.06485854366154464,217.3929214477539
2,4.249255586314736,0.19374463217686744,780.3590297698975
3,3.924093604557151,0.2554409900162009,1223.7060070037842
4,3.757014198862617,0.2871426998704547,1911.8666648864746
5,3.4766141715478085,0.3403459074836699,2314.732313156128
6,3.4038655459630363,0.3541492593150778,2737.905502319336
7,3.0212777333907024,0.42674161609013284,3123.060941696167
8,2.881528907335369,0.45325761138986775,3524.1339206695557
9,2.5754336405860814,0.5113362434864372,3917.146682739258
10,2.046780476794635,0.611643095443345,4402.983665466309
11,2.0333835382891245,0.6141850356404118,4856.796026229858
12,2.0297660296354,0.6148714231054553,5570.87254524231
13,2.029019754485037,0.6150130216357463,6037.513971328735
