Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.734089,19.5588,4307.29,6,55,0.787576,1404,1,344,66,985,2308,530
0.423901,39.6812,3703.98,6,55,0.237273,853,0,138,46,663,2302,483
0.256125,51.1911,3765.76,6,55,0.222424,857,0,138,45,666,2321,521
0.399134,43.8994,4032.19,6,55,0.561212,1170,0,267,55,840,2304,493
0.239951,58.8793,3684.71,6,55,0.218788,690,0,144,33,507,2304,619
0.305555,55.4241,4007.83,6,55,0.266364,1103,1,183,56,854,2290,539
0.562752,30.8143,4179.08,6,55,0.562727,1375,0,267,66,1031,2286,450
0.432676,41.1296,3856.87,6,55,0.224545,888,0,140,45,695,2347,552
0.729013,20.527,3969.85,6,55,0.339091,936,0,183,45,700,2350,615
0.723084,19.9864,4242.75,6,55,0.671515,1225,0,290,57,872,2446,503
0.339191,46.5999,4020.53,6,55,0.442424,1180,1,236,56,880,2298,474
0.376019,44.5595,3991.3,6,55,0.323636,1129,0,189,55,877,2289,503
0.576476,31.3582,4259.34,6,55,0.333636,1353,0,216,69,1057,2288,543
0.265569,51.4207,3484.49,6,55,0.129697,660,1,92,35,528,2289,467
0.396627,40.8068,4276.46,6,55,0.246667,1330,0,189,70,1061,2335,538
0.340178,48.8137,3743.58,6,55,0.175758,882,0,130,44,701,2340,456
0.308699,46.4783,3942.76,6,55,0.234545,1103,0,162,57,877,2312,457
0.473877,36.6056,4012.89,6,55,0.334242,1142,0,204,55,875,2280,520
0.350222,47.0002,3617.34,6,55,0.133939,686,0,107,34,541,2354,510
0.431232,39.6352,3865.12,6,55,0.192727,917,0,142,46,723,2342,536
0.223997,55.2294,3336.62,6,55,0.0963636,447,0,71,22,350,2380,448
0.632263,25.622,4241.92,6,55,0.363939,1201,1,230,57,907,2324,635
0.776199,15.2201,4202.35,6,55,0.41697,1217,0,233,55,920,2336,579
0.587318,27.5566,3908.59,6,55,0.230909,925,0,156,44,719,2378,539
0.347826,42.9398,3552.66,6,55,0.0857576,433,0,60,23,347,2546,510
0.453761,38.7222,4410.89,6,55,0.352727,1425,0,269,67,1081,2331,580
0.622836,26.5076,4440.17,6,55,0.412121,1414,0,249,67,1086,2373,582
0.379245,45.7615,3824.55,6,55,0.192727,902,0,132,45,716,2310,546
0.38402,40.4053,3404.58,6,55,0.0921212,448,0,74,23,347,2406,489
0.430162,42.3726,4284.54,6,55,0.320909,1398,0,228,69,1090,2297,513
0.437526,40.9972,4058.04,6,55,0.289697,1179,0,212,55,903,2306,505
0.238837,57.3691,3660.85,6,55,0.157273,676,0,103,33,534,2392,516
0.788,16.6158,4372.09,6,55,0.274242,1394,0,234,68,1082,2317,586
0.63789,22.312,4097.17,6,55,0.291818,1169,1,202,57,903,2353,508
0.102104,64.3431,3448.81,6,55,0.0921212,459,1,90,22,343,2358,563
0.413495,40.717,4132.89,6,55,0.24303,1197,0,240,57,892,2381,484
0.292574,51.7597,3634.04,6,55,0.133939,659,0,89,34,531,2413,496
0.439108,41.1094,4182.68,6,55,0.27697,1170,0,209,56,898,2427,516
0.427614,41.403,4229.51,6,55,0.317273,1207,0,244,55,900,2396,553
0.281336,53.3197,3404.76,6,55,0.126061,446,0,73,22,348,2379,514
0.63301,27.3602,4267.61,6,55,0.41,1432,0,265,67,1090,2286,477
0.711433,19.0571,4564.7,6,55,0.868182,1627,1,444,68,1105,2304,561
0.459953,36.7328,3891.67,6,55,0.400606,974,1,208,45,715,2339,511
0.359418,47.1718,3603.81,6,55,0.138182,678,0,114,34,524,2352,509
0.591487,30.4059,4111.92,6,55,0.41697,1226,0,249,61,907,2308,505
0.266594,55.801,4196.26,6,55,0.389394,1201,1,236,58,901,2353,567
0.728682,17.3899,4340.74,6,55,0.469394,1435,0,272,68,1083,2299,537
0.486427,35.4524,4089.29,6,55,0.317273,1186,0,217,57,905,2314,519
0.508201,34.7974,3542.43,6,55,0.138182,663,0,92,34,533,2356,459
0.367576,45.6231,4151.1,6,55,0.355455,1192,0,225,55,902,2320,569
0.694103,24.2916,4130.95,6,55,0.363939,1205,0,225,57,915,2309,545
0.405872,42.4381,3809.91,6,55,0.218182,909,0,138,46,719,2335,500
0.413561,40.1525,4262.55,6,55,0.26,1152,0,190,56,899,2483,554
0.617928,26.9505,4334.43,6,55,0.518182,1465,1,302,68,1084,2261,527
0.468876,39.5722,4084.15,6,55,0.315152,1163,0,189,57,908,2324,528
0.333057,47.0034,3828.36,6,55,0.360303,946,0,168,49,722,2321,493
0.571722,30.6868,4322.05,6,55,0.501212,1431,0,259,67,1094,2295,527
0.486161,38.3528,4054.66,6,55,0.336364,1163,0,192,58,904,2290,532
0.539737,30.9523,4089.31,6,55,0.287576,1149,0,183,57,900,2324,549
0.473311,42.5993,4163.35,6,55,0.306667,1180,0,212,56,903,2347,562
0.70261,19.9483,4450.67,6,55,0.651818,1545,0,380,66,1088,2290,546
0.565829,30.0843,3658.04,6,55,0.422424,758,0,180,33,539,2355,482
0.459637,38.1727,3894.95,6,55,0.273333,961,0,198,44,711,2336,525
0.348834,47.3859,4146.84,6,55,0.336364,1195,1,229,55,903,2288,586
0.567805,31.2145,4258.98,6,55,0.306061,1376,0,211,67,1086,2294,517
0.397618,43.5905,3816.87,6,55,0.254242,914,0,145,47,716,2376,460
0.171943,57.3512,3602.54,6,55,0.15303,675,0,101,34,534,2407,456
0.212904,52.9319,3405.49,6,55,0.0963636,447,0,63,22,357,2358,533
0.299643,50.7801,3406.6,6,55,0.100606,437,0,61,23,350,2397,506
0.388924,42.8955,4075.65,6,55,0.378788,1197,0,225,56,906,2317,492
0.515423,35.8355,4119.81,6,55,0.380909,1190,1,217,58,907,2321,536
0.439691,44.5331,3896.18,6,55,0.241515,924,0,150,47,719,2354,544
0.393821,46.7029,4003.12,6,55,0.235152,923,0,150,44,722,2402,606
0.554546,35.1645,4209.97,6,55,0.427576,1215,0,241,55,910,2308,608
0.411461,43.6358,3831.12,6,55,0.288182,942,0,167,44,722,2344,480
0.36838,47.8384,4403.78,6,55,0.469394,1426,0,255,68,1096,2290,614
0.70241,21.4914,4475.46,6,55,0.505455,1487,0,316,68,1091,2292,624
0.30936,50.1558,3658.69,6,55,0.176364,708,1,140,33,529,2355,526
0,72.2335,3066.5,6,55,0.0630303,218,0,35,11,170,2368,417
0.306804,53.8499,3813.39,6,55,0.252121,928,1,155,45,720,2330,485
0.380051,43.9812,3919.84,6,55,0.224545,930,0,165,45,713,2381,537
0,74.7274,3276.93,6,55,0.050303,215,0,30,11,172,2530,471
0.650221,24.854,4428.35,6,55,0.573333,1501,1,321,67,1104,2294,560
0.772307,16.1474,4220.68,6,55,0.548485,1276,1,295,56,916,2328,545
0.634287,24.172,4281.09,6,55,0.39303,1416,0,254,69,1084,2294,500
0.188867,52.7224,3360.18,6,55,0.113333,444,0,69,23,350,2393,460
0.475344,36.8799,4238.49,6,55,0.34,1368,0,202,70,1087,2291,509
0.56102,31.3499,4057.84,6,55,0.262121,1159,0,189,55,906,2317,514
0.401426,48.2871,4332.23,6,55,0.303939,1405,0,239,67,1086,2319,531
0.572749,29.5338,3772.88,6,55,0.165152,883,0,121,46,708,2334,488
0.624289,28.4957,4292.85,6,55,0.384545,1402,0,249,68,1075,2277,541
0.543505,31.9771,3911.2,6,55,0.218182,911,0,141,47,719,2360,572
0.454818,37.3347,3893.18,6,55,0.334848,984,0,206,44,727,2331,509
0.425129,40.2292,4215.79,6,55,0.359091,1399,0,233,67,1090,2290,455
0.35484,44.4953,3872.82,6,55,0.235152,920,0,147,46,720,2361,522
0.530788,32.5138,4446.84,6,55,0.327273,1401,0,232,67,1091,2447,523
0.667104,23.4347,4280.85,6,55,0.936667,1383,0,387,57,930,2323,504
0.26779,48.8975,3620.22,6,55,0.254848,714,0,133,33,542,2348,491
0.665497,23.0648,4272.37,6,55,0.359697,1185,0,211,56,909,2345,672
0.129848,60.5369,3823.24,6,55,0.192727,902,1,138,44,712,2344,504
