Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
77.833,45.108,9.363,11.791,10.6667,0.661528,1.62531,10.3663
75.36,42.133,9.426,11.663,10.6667,0.518813,1.40093,9.58597
72.887,40.558,9.115,11.644,10.6667,0.42243,0.97413,8.89422
71.647,37.136,9.401,12.745,10.6667,0.172677,0.792583,8.33871
73.178,38.095,9.102,13.328,10.6667,1.00073,0.429155,7.55398
74.689,39.002,9.415,12.947,10.6667,0.514464,0.931689,6.8574
75.437,38.912,9.489,13.856,10.6667,0.471734,0.426673,6.55162
77.61,40.424,9.141,13.877,10.6667,0.431357,0.286875,6.09523
81.539,44.276,9.199,13.861,10.6667,0.724685,0.279005,5.70626
80.775,44.355,9.428,13.132,10.6667,0.95251,0.240711,5.34831
78.739,42.864,9.054,13.533,10.6667,0.177748,0.132015,5.1601
77.731,42.419,9.142,12.511,10.6667,1.05653,0.116732,4.91162
77.911,42.844,9.535,12.901,10.6667,0.384634,0.151069,4.70935
79.411,43.694,9.203,13.208,10.6667,0.254715,0.157049,4.53206
79.297,43.57,9.182,13.234,10.6667,0.331022,0.155099,4.34954
78.388,42.493,9.14,13.645,10.6667,0.608933,0.0942837,4.17907
81.476,44.632,9.422,13.883,10.6667,0.472453,0.0877873,4.06445
81.098,44.471,8.956,14.159,10.6667,0.64736,0.074464,3.92978
81.72,43.805,9.128,14.553,10.6667,0.532118,0.0921431,3.78035
83.969,46.507,9.323,14.043,10.6667,0.781733,0.0774078,3.6348
82.283,45.003,9.032,14.1,10.6667,0.544792,0.116869,3.50236
88.18,49.383,9.293,15.212,10.6667,1.15727,0.0703292,3.36453
82.16,44.088,9.142,14.861,10.6667,0.856669,0.0723692,3.24737
83.236,45.561,9.244,14.484,10.6667,0.403479,0.0804308,3.15309
87.35,48.957,8.933,15.063,10.6667,0.856603,0.0545778,3.05389
82.293,44.197,9.414,14.097,10.6667,0.290425,0.121326,2.97541
83.535,44.886,9.317,14.78,10.6667,0.482108,0.131923,2.88677
82.799,43.71,9.04,15.072,10.6667,0.260222,0.137235,2.82781
87.67,46.023,9.388,16.719,10.6667,0.403183,0.0996681,2.78824
90.639,47.595,9.964,16.953,10.6667,0.161184,0.120533,2.78248
91.78,48.378,10.884,16.583,10.6667,1.05655,0.114516,2.71011
91.835,47.083,10.983,17.534,10.6667,0.0275308,0.119028,2.77035
98.492,54.845,10.686,16.983,10.6667,0.321995,0.177868,2.77481
92.13,45.047,11.276,17.193,10.6667,1.03405,0.214851,2.65456
86.037,42.829,11.465,16.198,10.6667,0.845293,0.14082,2.6298
90.073,47.74,10.995,16.094,10.6667,1.07469,0.100359,2.5957
85.805,43.749,11.011,16.618,10.6667,0.728614,0.151838,2.55653
86.389,44.453,11.011,15.802,10.6667,1.39212,0.097476,2.50588
86.562,44.385,10.943,16.425,10.6667,1.46118,0.106585,2.4323
146.294,45.398,11.184,74.397,10.6667,0,0.00520142,2.40348
81.066,42.967,9.816,14.605,10.6667,0.158808,0.0197528,2.3269
81.248,43.092,10.507,14.603,10.6667,0.266228,0.0347127,2.27266
88.418,48.398,10.462,15.728,10.6667,0.538629,0.121296,2.1709
88.218,46.105,11.116,16.275,10.6667,0.636663,0.100354,2.09459
122.589,45.771,11.132,49.78,10.6667,0.121948,0.0468905,2.06819
106.536,48.89,10.127,32.431,10.6667,0.167502,0.0688005,2.01924
88.288,45.47,10.324,17.419,10.6667,0.541506,0.0805965,2.01176
145.288,50.894,10.679,67.324,10.6667,0.439685,0.0138418,2.00128
91.242,48.059,9.813,17.43,10.6667,0.469646,0.0642197,1.9813
160.801,48.548,10.95,85.002,10.6667,0,0.00577172,1.98067
88.932,47.778,9.689,15.621,10.6667,0.460849,0.0129371,1.97472
90.723,49.26,10.26,15.957,10.6667,0.632159,0.0701332,1.92301
92.397,48.645,10.717,18.409,10.6667,0.240954,0.182767,1.86764
94.878,49.516,10.913,17.672,10.6667,0.615337,0.159369,1.76559
