Iteration,Cost,Cost reduction,time (ms)
0,6.74099,0.785022,6.32
1,3.0385,0.903099,11.936
2,2.64592,0.915619,17.327
3,2.64592,0.915619,22.416
4,2.64592,0.915619,25.017
5,2.64592,0.915619,27.747
6,2.38585,0.923913,30.193
7,2.15621,0.931236,35.831
8,2.09116,0.933311,40.916
9,2.01919,0.935606,46.832
