Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.409399,0.809413,1868.68,10,31,0.401613,539,0,130,26,369,487,776
0.292985,1.33777,1151.69,7,31,0.192166,199,0,47,9,140,349,546
0.376806,2.93348,1361,7,31,0.658525,438,0,129,20,281,345,520
0.723678,2.63737,1814.58,9,31,0.749821,605,0,194,25,375,437,706
0.298498,1.01497,1300.14,7,31,0.329954,332,0,74,17,235,344,564
0.605821,5.24485,1431.69,8,31,0.294355,337,0,78,16,234,393,641
0.465758,1.77705,1584.35,8,31,0.471371,495,0,127,24,331,387,640
0.472778,1.19711,1438.78,7,31,0.794009,467,0,155,20,283,341,569
0.205034,3.89632,1458.5,7,31,0.674194,502,0,140,21,328,345,548
0.218675,2.68524,1507.24,7,31,0.9,542,0,181,22,330,340,559
0.152002,2.03617,1251.34,7,31,0.378802,285,0,78,12,190,346,557
0.575109,1.35723,1623.39,8,31,0.643548,523,0,159,22,333,394,639
0.0408432,1.1968,1305.81,7,31,0.529954,370,0,108,17,237,347,526
0.386413,1.71423,1295.43,7,31,0.507373,365,0,104,17,238,350,520
0.674319,1.21947,1370.32,7,31,0.658986,395,0,133,16,238,342,567
0.135272,2.33165,1165.14,7,31,0.217972,212,0,55,10,143,350,544
0.542972,1.81382,1435.95,7,31,0.545622,436,0,122,19,284,342,596
0.459749,1.9883,1366.29,7,31,0.749309,397,0,138,15,238,347,563
0.137849,13.1764,1095.13,7,31,0.247465,152,0,47,6,95,351,534
0.210452,2.73755,1104.14,7,31,0.170046,142,0,36,7,96,358,548
0.6679,2.83132,1519.38,7,31,0.83871,543,0,176,23,335,340,570
0.702148,2.11802,1965.43,9,31,1.05305,727,0,253,30,431,443,725
0.385427,0.856734,2066.28,10,31,0.557097,659,0,186,28,432,489,845
0.765251,2.38734,2040.69,10,31,0.873548,652,0,225,26,388,492,827
0.435014,0.889722,1484.99,7,31,0.552074,447,0,130,18,288,342,631
0.667559,1.53611,1658.49,8,31,0.781855,559,0,186,24,336,396,638
0.193139,2.69172,1854.99,9,31,0.822581,625,0,201,25,386,450,708
0.305627,3.17392,1065.06,7,31,0.334562,170,0,64,7,96,354,481
0.247637,2.41629,1147.07,7,31,0.292166,225,0,68,9,143,351,514
0.475762,0.992761,1604.29,8,31,0.655242,469,0,153,20,289,396,667
0.130214,1.14039,1283.49,7,31,0.381567,349,0,84,16,241,346,528
0.423754,1.08892,1831.57,9,31,0.551613,580,0,153,25,389,448,733
0.347126,2.01428,1407.56,7,31,0.623041,445,0,127,19,290,349,552
0.749587,3.03019,1565.9,7,31,1.01613,573,0,205,22,337,372,556
0.65633,1.76896,1744.3,8,31,0.662903,597,0,171,26,389,401,676
0.271255,1.58125,1259.49,7,31,0.307834,290,0,78,12,194,351,553
0.131172,3.29657,1060.24,7,31,0.118433,138,0,33,6,96,352,508
0.533172,0.729867,1495.38,7,31,0.683871,516,0,142,22,340,339,576
0.698344,1.16277,1436.16,7,31,0.719816,466,0,149,19,288,342,566
0.189125,13.6375,1181.76,7,31,0.369585,234,0,76,11,145,358,530
0,6.6893,987.081,7,31,0.0963134,77,0,24,3,48,361,487
0.447651,1.61285,1310.24,7,31,0.669124,333,0,122,13,192,355,559
0.0719108,5.26256,1220.14,7,31,0.253456,220,0,61,10,144,355,580
0.550654,1.11145,1458.49,7,31,0.603226,509,0,135,26,339,338,547
0.65773,1.07988,1628.72,8,31,0.412097,480,0,107,22,342,392,685
0.381988,1.14765,1272.21,7,31,0.327189,287,0,75,13,195,347,571
0.00713679,9.516,1186.27,7,31,0.334101,229,0,71,9,145,350,543
0.256512,2.1003,1218.95,7,31,0.282028,280,0,66,14,195,349,528
0.386425,3.41929,1712.06,8,31,1.20565,547,0,231,18,289,403,689
0.432735,1.21957,1374.86,7,31,0.513364,430,0,111,18,292,341,540
0.691319,0.899554,1322.99,7,31,0.275115,343,0,76,17,244,344,567
0.304308,0.978787,1645.61,8,31,0.595565,522,0,151,22,339,387,662
0.317545,2.27331,1312.1,7,31,0.697696,397,0,132,16,242,337,513
0.147155,1.98762,1069.25,7,31,0.163594,144,0,38,7,96,351,515
0.317138,2.13209,1465.39,7,31,0.648848,460,0,133,19,298,350,589
