Iteration,Cost,Cost reduction,time (ms)
0,1039.498260726371,0.0,6180.386304855347
1,199.04715892881939,0.808516121239365,11086.002826690674
2,169.48346574932407,0.8369564701042462,18283.0011844635
3,86.99247267663199,0.9163130175746093,24056.026935577393
4,65.69621556944436,0.9368000716773324,28508.645057678223
5,22.638754124851157,0.9782214603139097,32214.88666534424
6,12.382909613543788,0.9880876091077911,34174.91960525513
7,7.77843532677835,0.9925171252125587,36756.202697753906
8,7.290704926021693,0.9929863231123377,38042.94395446777
9,7.230928047755342,0.9930438286229526,39402.294635772705
10,6.864204664486624,0.9933966174607256,40088.549852371216
11,6.679877446823312,0.9935739407181349,41202.6207447052
12,6.608555785344971,0.9936425523398884,42773.81372451782
13,6.4945229678402825,0.9937522522035755,43938.43173980713
14,6.405295601201897,0.9938380891597394,45440.65809249878
15,6.393354797004239,0.9938495762440845,46432.122230529785
16,6.38107045796894,0.9938613938098271,47679.14843559265
17,6.374490930913321,0.9938677233317745,48794.49510574341
18,6.310652394965418,0.993929136167524,49961.59625053406
19,6.305267832253027,0.9939343161307003,51601.34410858154
20,6.305267832253027,0.9939343161307003,55368.680000305176
