Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
50.1286,8.95776,6,1.33563,1.37721,4.63757,0.758495
8.48855,8.12895,6,1.38205,1.38069,3.69956,0.936782
27.1634,8.07706,6,1.37401,1.36945,3.69964,1.00255
27.7526,8.69501,6,1.34379,1.37301,4.38589,0.786502
59.4461,8.76034,6,1.32701,1.36327,4.48618,0.724886
17.3561,8.12869,6,1.40609,1.37733,3.67246,0.950018
25.3912,8.20777,6,1.3699,1.38745,3.818,0.899473
34.7021,8.92363,6,1.35594,1.37281,4.58782,0.698842
6.74932,7.406,6,1.4032,1.3669,2.96961,0.998894
48.0518,8.47516,6,1.35569,1.37875,4.12707,0.85672
8.81996,8.5733,6,1.36446,1.37705,4.20873,0.851847
3.01764,7.59775,6,1.40138,1.36669,3.17396,1.12179
8.10547,7.75084,6,1.38971,1.3666,3.34305,0.969494
57.8136,8.70768,6,1.37148,1.36925,4.34835,0.848308
55.1963,9.16798,6,1.35231,1.36785,4.84851,0.595458
103.86,8.63256,6,1.36409,1.37072,4.29164,0.767837
41.7122,8.70725,6,1.34587,1.37394,4.39467,0.790513
114.914,9.34682,6,1.34309,1.37147,5.05027,0.644393
11.7094,8.08858,6,1.33285,1.36794,3.80388,0.945618
5.64381,8.3131,6,1.38688,1.37312,3.90912,0.959293
33.6028,8.85805,6,1.35482,1.38169,4.51492,0.820078
13.5681,8.5931,6,1.35547,1.36124,4.27864,0.91649
15.4728,8.42221,6,1.37207,1.3581,4.08152,0.856079
37.5584,8.23937,6,1.34104,1.35399,3.96549,0.891629
76.2705,9.08403,6,1.33575,1.36435,4.80696,0.673371
13.7428,8.08317,6,1.34882,1.35429,3.79066,0.963222
54.6156,8.96724,6,1.35248,1.36176,4.67019,0.730638
38.4643,8.46252,6,1.33819,1.36654,4.14347,0.922797
37.9059,8.77307,6,1.35933,1.37586,4.42718,0.82792
61.3839,8.1706,6,1.39132,1.36691,3.76869,0.921508
11.1768,8.49067,6,1.36401,1.36848,4.15658,0.898381
52.5664,8.73224,6,1.34104,1.3538,4.46217,0.806658
6.70977,8.09145,6,1.36296,1.36374,3.75338,1.0585
161.878,9.16439,6,1.35575,1.37151,4.84329,0.55936
21.6049,8.28295,6,1.34689,1.35955,3.98348,0.875402
29.1022,8.01839,6,1.36397,1.35424,3.69374,0.881607
32.8198,8.93726,6,1.3493,1.37153,4.61222,0.791982
34.6742,8.65555,6,1.36737,1.36118,4.32843,0.809093
14.882,8.76548,6,1.34534,1.36256,4.46602,0.811969
49.5298,8.70719,6,1.3468,1.36716,4.42241,0.712101
8.38388,8.16997,6,1.39693,1.38128,3.72396,0.896801
49.5667,8.46828,6,1.35299,1.36537,4.1568,0.788729
42.7225,8.84486,6,1.34755,1.36273,4.55872,0.751578
4.45343,7.43718,6,1.38462,1.35993,3.05852,1.02118
39.6833,8.38886,6,1.36158,1.36649,4.06438,0.823169
83.8712,9.01953,6,1.34641,1.3572,4.74532,0.708305
52.0252,8.74268,6,1.35883,1.35213,4.44366,0.82408
12.8833,8.34348,6,1.34282,1.37787,4.00242,0.908393
32.913,8.3981,6,1.36604,1.35575,4.0639,0.821712
20.7052,8.58723,6,1.36215,1.36388,4.26043,0.836307
58.5188,8.7068,6,1.35135,1.35795,4.4091,0.814337
20.7845,8.01205,6,1.36437,1.37077,3.6608,0.961566
115.518,8.35141,6,1.34586,1.37444,4.02904,0.790381
46.9006,8.33679,6,1.36409,1.36224,4.0155,0.792433
91.0544,8.66672,6,1.34576,1.36,4.36623,0.787688
34.4601,8.09057,6,1.36548,1.36936,3.75516,0.85233
50.4255,8.2139,6,1.37836,1.37203,3.82763,0.857567
27.6332,8.56785,6,1.38081,1.37223,4.19612,0.822661
23.4503,8.46092,6,1.33446,1.36682,4.18258,0.788741
2.57218,7.63306,6,1.37798,1.36683,3.25234,1.08424
20.3593,8.65964,6,1.3593,1.35506,4.35544,0.79278
32.6965,8.48115,6,1.34169,1.37232,4.18817,0.833834
95.7356,8.97337,6,1.32131,1.35983,4.72526,0.70812
87.3473,8.87305,6,1.33684,1.36552,4.59174,0.761502
3.9711,7.40648,6,1.36814,1.36282,3.05513,1.04381
3.77747,7.80528,6,1.40171,1.36057,3.39039,0.985472
11.92,7.94613,6,1.35871,1.36144,3.6165,0.926277
133.28,9.07093,6,1.33821,1.35988,4.79317,0.622513
193.388,9.09344,6,1.33323,1.37269,4.80547,0.650856
146.921,9.50652,6,1.38,1.36421,5.1706,0.58497
113.016,9.04944,6,1.35216,1.35441,4.77065,0.747881
59.179,8.70651,6,1.35411,1.36877,4.37632,0.824472
54.4399,8.56666,6,1.36958,1.36501,4.2158,0.844494
50.6733,8.66525,6,1.37272,1.36793,4.31955,0.802109
62.9928,8.8322,6,1.35148,1.35582,4.54701,0.751387
7.26905,7.73528,6,1.38628,1.39004,3.30332,0.979745
66.6904,8.39967,6,1.34576,1.36556,4.0845,0.812385
3.37046,7.68459,6,1.36122,1.36756,3.34588,1.02308
49.1669,8.36502,6,1.36372,1.35583,4.04837,0.794776
32.3792,8.83253,6,1.33341,1.36426,4.56879,0.668996
21.1791,8.78221,6,1.35752,1.36305,4.48631,0.850961
32.0404,8.1818,6,1.36268,1.36899,3.83682,0.880422
22.0055,7.94956,6,1.36409,1.3677,3.6009,0.898343
9.11417,7.9602,6,1.40502,1.35387,3.54614,0.960791
94.2892,8.44235,6,1.35214,1.36952,4.0992,0.900727
26.2456,8.60609,6,1.35777,1.37261,4.27368,0.808361
21.7454,8.36344,6,1.36012,1.36283,4.04246,0.969074
41.7476,8.62729,6,1.35522,1.35191,4.33256,0.893679
76.2072,8.23694,6,1.3759,1.36088,3.87157,0.910468
3.76063,7.61812,6,1.37003,1.36493,3.2453,1.0275
9.74881,8.61026,6,1.34512,1.36106,4.32048,0.922222
101.569,8.84316,6,1.36146,1.3652,4.52876,0.712593
16.1482,8.2011,6,1.3676,1.358,3.85763,0.944591
36.917,8.51414,6,1.35134,1.35325,4.22627,0.971477
86.3361,8.97667,6,1.34148,1.37449,4.68178,0.699916
30.1085,8.38953,6,1.36826,1.3567,4.05678,0.798311
102.916,8.73192,6,1.33101,1.35254,4.4755,0.76195
67.5444,8.75491,6,1.35193,1.35569,4.45869,0.818629
62.3404,8.44123,6,1.36528,1.35487,4.12337,0.792911
48.0835,8.23569,6,1.36418,1.36918,3.88393,0.811577
