Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.995345,1.6395,14.536,1,2,0.4,1.561,0.012,0.486,0.014,1.046,0.438,5.862
0.885238,2.88797,10.898,1,2,0.4,2.456,0.031,0.772,0.032,1.618,0.694,3.174
0.70905,6.29952,10.049,1,2,0.4,2.298,0.02,0.698,0.024,1.553,0.739,3.462
0,12.516,8.651,1,2,0.4,1.851,0.018,0.628,0.022,1.181,0.565,2.519
0.873561,0.504724,7.027,1,2,0.4,1.498,0.014,0.453,0.017,1.011,0.429,2.053
0.98884,2.45542,6.444,1,2,0.4,1.587,0.009,0.457,0.012,1.107,0.428,2.057
0.93063,107.301,7.313,1,2,0.4,1.668,0.009,0.659,0.012,0.986,0.441,2.557
0.934866,3.6103,6.554,1,2,0.4,1.794,0.009,0.314,0.013,1.455,0.429,2.132
0.806466,216.66,6.666,1,2,0.4,1.357,0.011,0.324,0.013,1.007,0.418,2.286
0.548756,357.172,6.177,1,2,0.4,1.47,0.009,0.493,0.013,0.953,0.441,2.031
0.732462,378.156,6.645,1,2,0.4,1.521,0.009,0.33,0.013,1.166,0.431,2.323
0.0374499,14.6419,6.204,1,2,0.4,1.399,0.009,0.389,0.013,0.985,0.422,2.224
0.902278,0.0305973,6.459,1,2,0.4,1.543,0.009,0.365,0.012,1.156,0.433,2.139
0.87542,0.28635,7.048,1,2,0.4,1.713,0.01,0.358,0.014,1.33,0.433,2.511
0.619243,494.331,6.474,1,2,0.4,1.724,0.01,0.354,0.015,1.343,0.392,2.134
0.736418,376.465,6.409,1,2,0.4,1.387,0.01,0.413,0.016,0.946,0.436,2.294
0.880614,0.623792,6.644,1,2,0.4,1.588,0.01,0.531,0.013,1.033,0.394,2.264
0.709694,4.6937,6.23,1,2,0.4,1.366,0.009,0.305,0.013,1.037,0.42,2.185
0,521.902,6.14,1,2,0.4,1.718,0.009,0.598,0.013,1.095,0.423,1.863
0.686869,234.028,7.241,1,2,0.4,1.547,0.01,0.406,0.013,1.117,0.614,2.531
0.832547,241.299,6.347,1,2,0.4,1.563,0.01,0.36,0.014,1.177,0.43,1.982
0.978546,6.30455,6.182,1,2,0.4,1.54,0.009,0.497,0.013,1.018,0.42,1.985
0,42.6554,6.06,1,2,0.4,1.526,0.009,0.472,0.013,1.03,0.438,2.134
0.900612,38.3865,6.469,1,2,0.4,1.223,0.009,0.309,0.013,0.889,0.414,2.183
0.902669,18.2456,6.838,1,2,0.4,1.497,0.009,0.508,0.028,0.951,0.435,2.541
0.99355,1.19446,6.962,1,2,0.4,1.563,0.009,0.565,0.013,0.974,0.432,2.539
0.853787,161.519,6.103,1,2,0.4,1.246,0.01,0.312,0.013,0.909,0.433,2.207
0.992746,2.4377,6.112,1,2,0.4,1.442,0.009,0.452,0.012,0.966,0.421,2.005
0.772566,341.18,6.603,1,2,0.4,1.377,0.009,0.353,0.013,0.999,0.424,2.653
0.763815,359.923,6.513,1,2,0.4,1.306,0.011,0.298,0.013,0.982,0.432,2.243
0.838462,0.11248,6.391,1,2,0.4,1.409,0.01,0.401,0.014,0.983,0.427,2.188
0.78888,0.169993,6.675,1,2,0.4,1.562,0.01,0.479,0.012,1.059,0.399,2.208
