Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.229203,1.78848,1664.28,7,13,57.1429,1330,0,1259,0,68,66,228
0.285705,1.01883,2398.62,7,13,85.7143,2049,0,1943,0,102,63,243
0.450034,1.2839,2469.29,7,13,85.7143,2120,0,2015,0,102,67,241
0.437457,1.23336,2451.24,7,13,85.7143,2105,0,1999,0,102,67,238
0.476667,0.991741,2765.73,8,13,87.5,2368,0,2243,0,121,79,274
0.28879,1.88594,2532.76,8,13,75,2135,0,2027,0,102,79,274
0.137729,3.21175,1264.94,7,13,42.8571,929,0,876,0,51,71,225
0.312122,1.68286,2568,8,13,75,2163,0,2055,0,107,86,274
0.217633,1.14723,2511.74,7,13,85.7143,2148,0,2036,0,108,76,244
0.405447,1.53781,2208.25,7,13,71.4286,1846,0,1751,0,90,75,246
0.32205,0.971998,2680.7,8,13,75,2252,0,2131,0,118,93,290
0.464077,0.97716,2634.37,7,13,71.4286,2200,0,2084,0,115,96,292
0.344252,1.02242,3018.3,7,13,85.7143,2577,0,2438,0,138,98,296
0.130349,4.05461,1502.11,7,13,42.8571,1096,0,1025,0,69,96,273
0.226314,1.87494,3550.13,8,13,87.5,3059,0,2897,0,161,112,330
0.444599,1.44286,2676.61,7,13,71.4286,2238,0,2122,0,115,96,295
0.535218,0.932052,3535.04,8,13,87.5,3045,0,2882,0,160,114,330
0.208511,1.83629,2568.09,7,13,71.4286,2142,0,2026,0,115,97,286
0.0822326,4.69589,1933.36,7,13,57.1429,1533,0,1440,0,92,94,265
0.259392,1.83769,2562.7,7,13,71.4286,2133,0,2015,0,115,96,290
0.329065,1.13984,3010.66,7,13,85.7143,2572,0,2434,0,133,99,292
0.226198,1.11837,2128.05,7,13,57.1429,1701,0,1610,0,90,94,290
0.362961,1.48364,2522.98,7,13,71.4286,2100,0,1985,0,112,96,285
0.396907,1.06338,3406.21,8,13,87.5,2920,0,2761,0,155,111,325
0,731.155,606.908,7,13,14.2857,252,0,230,0,22,87,233
0,848.318,565.86,7,13,14.2857,226,0,205,0,20,83,225
0.438979,1.59913,2992.6,7,13,85.7143,2562,0,2424,0,132,97,289
0.370017,1.68809,1708.49,7,13,42.8571,1288,0,1220,0,66,92,288
0.318508,1.01961,2986.69,7,13,85.7143,2548,0,2414,0,132,97,296
0.396359,0.872174,2967.28,7,13,85.7143,2534,0,2399,0,132,98,291
0.0101629,3.68976,1876.08,7,13,57.1429,1472,0,1382,0,88,96,268
0.463179,1.03783,2982.33,7,13,85.7143,2556,0,2420,0,132,98,285
0.802671,6.61206,1452.98,7,13,42.8571,1067,0,1001,0,66,92,257
0.286191,1.0971,3426.36,7,13,100,2976,0,2817,0,154,101,306
0.145882,3.62586,1864.89,7,13,57.1429,1466,0,1378,0,88,95,264
0.243803,3.85656,1930.34,7,13,57.1429,1531,0,1442,0,88,94,267
0.365949,1.48109,3022.55,7,13,85.7143,2602,0,2466,0,132,97,281
0.282138,1.1911,2968.8,7,13,85.7143,2545,0,2409,0,132,97,283
0.304775,1.72273,3023.76,7,13,85.7143,2600,0,2466,0,132,97,282
0.475006,1.50337,2438.76,7,13,71.4286,2029,0,1915,0,111,97,272
0.0895321,5.38312,1524.38,7,13,42.8571,1131,0,1064,0,66,93,263
0.209115,2.9294,1821.12,7,13,57.1429,1426,0,1336,0,88,96,261
0.381519,3.42122,1460.13,7,13,42.8571,1070,0,1002,0,66,93,262
0.399918,1.32359,3035.22,7,13,85.7143,2604,0,2470,0,132,97,290
0.328988,0.945419,2955.78,7,13,85.7143,2528,0,2394,0,132,96,285
0.390655,2.04267,3012.16,7,13,85.7143,2586,0,2451,0,132,97,287
0.38454,1.28182,2541.92,7,13,71.4286,2113,0,2000,0,110,95,291
0.0167839,3.33744,1117.26,7,13,28.5714,732,0,687,0,44,90,261
0.434742,0.947736,3492.17,8,13,87.5,3003,0,2846,0,154,110,333
0.363637,1.82044,2475.28,8,13,62.5,2004,0,1894,0,110,109,319
0.641225,19.5672,1744.03,7,13,57.1429,1354,0,1263,0,88,96,259
0.324603,1.5933,2011.75,7,13,57.1429,1603,0,1513,0,88,96,274
0.261144,1.79561,3010.75,7,13,85.7143,2590,0,2455,0,132,97,280
0.357986,1.46967,3476.1,7,13,100,3052,0,2894,0,154,98,283
0.460779,1.58517,2586,7,13,71.4286,2158,0,2048,0,110,95,289
0.173974,3.35548,1855.2,7,13,57.1429,1460,0,1372,0,88,97,261
0.376806,2.04457,3001.73,7,13,85.7143,2575,0,2441,0,132,97,286
0.573608,1.34524,3042.64,8,13,75,2561,0,2426,0,132,110,326
0.369509,2.00375,2580.22,7,13,71.4286,2152,0,2041,0,110,95,288
0.0567756,3.46479,1862.33,7,13,57.1429,1465,0,1375,0,88,95,264
0.348938,0.96095,2972.96,7,13,85.7143,2542,0,2407,0,132,97,289
0.424443,1.70882,2518.08,7,13,71.4286,2096,0,1985,0,110,96,283
0.265954,1.00993,3510.38,8,13,87.5,3018,0,2856,0,156,111,336
0.206004,2.09095,3040.38,7,13,85.7143,2608,0,2476,0,132,98,289
0.341227,1.07766,2560.57,7,13,71.4286,2136,0,2024,0,110,95,288
0.488563,0.730878,3462.79,8,13,87.5,2979,0,2821,0,154,111,327
0.357233,15.0456,1794.96,7,13,57.1429,1406,0,1316,0,88,96,256
0.514821,0.740043,3611.76,8,13,87.5,3109,0,2946,0,160,111,345
0.377072,1.49034,3478.72,8,13,87.5,2999,0,2843,0,154,111,321
0.422149,0.981997,3507.95,8,13,87.5,3014,0,2855,0,155,111,337
0.308692,1.12498,3058.93,7,13,85.7143,2627,0,2487,0,138,96,290
0.407401,1.22978,3066.24,8,13,75,2588,0,2452,0,132,108,324
0.359174,1.38932,3007.6,7,13,85.7143,2585,0,2448,0,132,97,284
0.259171,1.06794,2985.21,7,13,85.7143,2553,0,2418,0,132,97,290
0.280563,1.41576,2497.98,7,13,71.4286,2080,0,1969,0,110,93,282
0.268366,1.30767,1644.69,7,13,42.8571,1246,0,1179,0,66,89,270
0.487502,1.50171,1583.89,7,13,42.8571,1188,0,1120,0,66,90,268
0.185129,3.42433,1864.59,8,13,50,1427,0,1339,0,88,103,296
0.46318,0.92872,4051.8,10,13,80,3447,0,3269,0,176,138,415
0.349739,3.67877,1111.73,7,13,28.5714,730,0,686,0,44,89,257
0.0459399,4.73456,1482.88,7,13,42.8571,1088,0,1021,0,66,95,264
0.228562,1.96199,2587.22,7,13,71.4286,2155,0,2043,0,110,98,290
0.264065,1.02432,2534.26,7,13,71.4286,2105,0,1995,0,110,97,288
0.375699,1.34855,2149.81,7,13,57.1429,1739,0,1645,0,90,94,276
0.0850016,3.53587,1433.74,7,13,42.8571,1040,0,972,0,66,93,263
0.275558,1.15542,2540.31,7,13,71.4286,2116,0,2005,0,110,95,287
0.547351,1.04032,3009.61,7,13,85.7143,2579,0,2444,0,132,96,288
