Iteration,Cost,Cost reduction,time (ms)
0,5.134207436846433,0.0,39.071083068847656
1,4.791992248455117,0.06665394661215973,220.67713737487793
2,4.127683156166837,0.19604277642857182,979.1290760040283
3,3.7948859846870873,0.2608623567773086,2162.590980529785
4,3.7090626304064926,0.2775783456297789,3447.7169513702393
5,3.5881037001102998,0.30113776191438635,3828.3236026763916
6,2.6702788863930147,0.479904363187715,4211.564064025879
7,2.428401453264301,0.5270153216178017,5810.30535697937
8,2.162329825453286,0.5788386324372109,6431.9610595703125
9,1.9232692683827124,0.625400942201892,6940.757274627686
10,1.9196700814365895,0.626101963146292,7439.8016929626465
11,1.8371586056347562,0.6421728907075115,8060.027360916138
12,1.770937623038275,0.6550708858530203,8638.864994049072
13,1.746165921745472,0.6598957203766559,9192.285776138306
14,1.738802981734047,0.6613298151423999,9846.2975025177
15,1.724871188527214,0.6640433387734961,10293.999433517456
16,1.7219674202422708,0.664608911614224,11163.637399673462
17,1.7219646088456764,0.6646094591956431,13057.468175888062
