Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.0415027,2.224,355.778,6,13,0.467949,70,0,15,1,51,57,192
0.372012,0.895728,458.033,6,13,1.01667,147,0,35,0,104,57,212
0.0962909,2.10971,369.725,6,13,0.566667,76,0,19,1,53,59,199
0.524174,1.04323,426.995,6,13,0.938462,126,0,31,0,85,56,205
0.384408,1.16658,459.392,6,13,1.32179,153,0,40,0,104,57,209
0.218069,2.07347,370.852,6,13,0.485897,74,0,18,1,51,56,204
0.346722,2.4333,376.763,6,13,0.707692,97,0,24,1,69,56,186
0.130401,2.12743,338.72,6,13,0.398718,50,0,12,0,35,58,197
0.221243,1.14194,394.9,6,13,0.537179,96,0,21,0,69,55,204
0.520411,1.24046,429.723,6,13,0.992308,124,0,29,1,88,56,208
0.215329,1.12501,439.988,6,13,1.40513,138,0,43,1,88,59,204
0.264004,1.34196,431.375,6,13,0.902564,126,0,31,0,87,57,207
0.34616,1.01945,429.872,6,13,1.00128,126,0,31,1,87,55,209
0.323741,3.15295,313.658,6,13,0.434615,49,0,12,1,34,58,174
0.542634,1.10837,474.604,6,13,2.16538,173,0,61,0,106,58,202
0.156779,2.19058,400.588,6,13,0.752564,100,0,25,0,68,57,204
0.439757,1.12348,429.618,6,13,1.05513,128,0,33,0,89,57,203
0.154347,1.96195,425.369,6,13,1.05513,128,0,33,0,89,58,201
0.628937,1.8986,323.905,6,13,0.317949,45,0,8,0,35,58,186
0.0723335,2.30184,362.296,6,13,0.503846,74,0,17,0,53,55,194
0.352292,1.10038,437.751,6,13,1.15385,133,0,36,0,89,59,207
0.240491,1.09771,430.03,6,13,0.920513,127,0,31,0,90,55,205
0.146922,1.98679,345.185,6,13,0.416667,54,0,16,1,35,57,198
0.282616,1.26489,431.512,6,13,0.803846,124,0,29,1,88,57,207
0.00140754,730.126,287.039,6,13,0.255128,45,0,7,1,35,57,155
0.00913766,840.566,283.174,6,13,0.0935897,43,0,5,0,35,57,153
0.382572,1.75992,435.899,6,13,1.00128,129,0,34,0,88,56,209
0.207695,2.12304,379.97,6,13,0.557692,79,0,21,0,53,55,207
0.393514,0.907394,427.149,6,13,0.875641,124,0,28,0,87,54,206
0.475939,0.757193,434.233,6,13,1.03718,129,0,35,0,89,57,206
0.254223,2.77999,354.155,6,13,0.925641,79,0,21,0,53,56,184
0.362296,1.23287,434.106,6,13,0.929487,129,0,34,0,89,55,205
0.0116628,33.1171,306.203,6,13,0.273077,46,0,8,0,34,56,170
0.213193,1.20929,424.314,6,13,0.812821,124,0,28,1,90,56,202
0.229262,3.2719,378.245,6,13,0.725641,99,0,22,1,71,56,186
0.261336,3.76715,322.554,6,13,0.560256,52,0,14,0,34,55,179
0.295566,1.6455,430.572,6,13,0.911538,129,0,34,0,88,57,202
0.577937,0.700299,432.019,6,13,0.839744,125,0,30,2,89,58,206
0.11871,2.18379,374.868,6,13,0.65641,80,0,23,0,53,58,199
0.130314,2.49043,396.815,6,13,0.958974,104,0,28,0,70,59,194
0.0778246,5.45234,391.536,6,13,1.12051,110,0,33,1,70,61,186
0.277374,2.67657,355.3,6,13,0.701282,76,0,18,0,54,59,184
0.672273,1.81287,367.234,6,13,0.680769,98,0,21,0,72,58,176
0.376547,1.37514,406.522,6,13,0.761538,103,0,25,1,71,60,207
0.305963,0.977859,431.028,6,13,0.830769,123,0,28,0,89,60,206
0.162494,2.80751,378.085,6,13,0.701282,82,0,23,0,54,57,202
0.508629,1.02338,438.169,6,13,1.02821,130,0,33,0,90,59,207
0.0463489,3.23709,330.174,6,13,0.470513,51,0,12,0,36,59,187
0.447261,0.926747,435.171,6,13,1.02821,129,0,33,0,88,58,207
0.137054,2.46862,388.196,6,13,0.698718,96,0,19,0,71,58,196
0.00178053,54.4417,307.531,6,13,0.255128,46,0,8,1,35,60,170
0.107099,2.1064,355.611,6,13,0.467949,72,0,15,0,52,58,189
0.0762624,2.24492,344.591,6,13,0.434615,52,0,14,1,36,60,196
0.132513,1.98581,402.995,6,13,0.74359,104,0,27,0,72,60,201
0.186133,2.39256,378.186,6,13,0.45,74,0,17,0,54,60,204
0.0565255,3.83258,378.959,6,13,0.707692,101,0,25,0,71,59,184
0.218544,2.56379,401.822,6,13,0.770513,105,0,27,0,72,58,197
0.27848,2.27635,402.109,6,13,0.860256,105,0,28,1,71,60,198
0.189349,2.57632,378.898,6,13,0.620513,79,0,22,0,54,60,202
0.270567,2.67946,415.653,6,13,0.911538,127,0,31,0,90,61,190
0.460265,0.796634,440.95,6,13,1.1359,133,0,36,1,90,60,204
0.263569,2.18644,441.472,6,13,0.95641,129,0,32,0,90,61,209
0.157151,1.15963,440.408,6,13,1.03718,130,0,34,1,89,61,208
0.444108,1.46392,451.872,6,13,1.4859,139,0,44,0,89,61,210
0.250215,1.22654,403.722,6,13,0.537179,97,0,21,0,72,58,206
0.342555,0.939533,471.45,6,13,1.11538,153,0,39,0,107,60,212
0.179818,19.1985,312.022,6,13,0.569231,52,0,14,0,36,59,168
0.380488,0.944941,468.861,6,13,1.32179,157,0,39,2,109,62,207
0.357178,1.53794,436.71,6,13,1.10897,134,0,37,0,90,60,200
0.175359,1.40139,430.53,6,13,0.723077,122,0,26,0,89,62,205
0.492882,0.82524,468.471,6,13,1.2859,157,0,38,0,108,62,209
0.522581,0.990759,455.37,6,13,1.27949,137,0,38,0,89,61,213
0.162617,1.81546,435.262,6,13,0.965385,128,0,32,1,89,60,204
0.320555,0.979452,437.897,6,13,0.830769,124,0,28,1,90,61,209
0.537841,0.90947,434.264,6,13,0.965385,127,0,31,0,89,61,204
0.46602,0.954401,430.106,6,13,0.705128,120,0,25,0,88,61,208
0.168194,2.43735,387.906,6,13,0.608974,95,0,19,0,71,60,194
0.329615,2.81716,382.593,6,13,0.74359,96,0,19,0,72,60,188
0.458916,0.936096,469.306,6,13,1.23205,158,0,43,0,108,60,207
0.362045,3.60915,410.52,6,13,1.02821,128,0,32,0,89,61,183
0.324644,3.35148,388.916,6,13,0.824359,100,0,22,0,72,63,189
0.0995596,2.29008,377.524,6,13,0.59359,75,0,19,0,53,59,204
0.347713,0.907898,444.22,6,13,1.09103,130,0,34,1,89,61,210
0.159133,1.81635,379.316,6,13,0.629487,79,0,21,0,54,60,202
0.292955,2.73227,357.099,6,13,0.611538,77,0,20,0,54,59,186
0.494589,0.806084,459.011,6,13,0.926923,148,0,32,0,108,64,203
0.254708,1.7129,384.442,6,13,0.539744,79,0,20,0,54,59,206
0.209809,2.33524,390.971,6,13,0.528205,96,0,18,1,71,60,195
0.438781,0.957622,487.054,6,13,0.801282,152,0,30,2,112,66,226
0.490317,1.01077,465.051,6,13,0.873077,147,0,30,0,107,64,209
0.147193,2.26064,382.454,6,13,0.45,74,0,17,0,53,64,203
