Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
8.388,0,44,5.087,0.844,1.247,0,0,0
6.265,0,18,2.883,0.86,1.44,0,0,0
6.158,0,11,2.323,0.861,1.482,0,0,0
7.459,0,32,3.524,1.054,1.383,0,0,0
6.236,0,14,2.726,0.961,1.378,0,0,0
6.557,0,18,2.808,0.894,1.739,0,0,0
7.124,0,24,3.458,0.881,1.584,0,0,0
6.472,0,21,2.884,0.913,1.49,0,0,0
6.57,0,19,2.873,0.803,1.807,0,0,0
7.658,0,25,3.588,0.817,2.068,0,0,0
7.034,0,25,3.24,0.811,1.799,0,0,0
6.849,0,24,3.209,0.811,1.628,0,0,0
6.904,0,27,3.441,0.874,1.398,0,0,0
7.989,0,39,4.225,0.89,1.647,0,0,0
7.154,0,33,3.688,1.02,1.364,0,0,0
7.474,0,31,3.376,1.124,1.704,0,0,0
7.773,0,35,4.098,0.868,1.554,0,0,0
6.527,0,24,2.883,0.912,1.542,0,0,0
7.601,0,41,4.089,0.892,1.411,0,0,0
8.409,0,49,5.005,0.882,1.318,0,0,0
7.218,0,36,3.386,0.856,1.834,0,0,0
7.321,0,27,3.425,0.822,1.887,0,0,0
7.091,0,33,3.734,0.839,1.343,0,0,0
7.095,0,16,3.431,0.874,1.603,0,0,0
7.155,0,24,3.593,0.862,1.339,0,0,0
7.233,0,30,3.634,0.892,1.446,0,0,0
8.398,0,36,3.889,1.037,2.224,0,0,0
7.635,0,28,4.142,0.777,1.407,0,0,0
7.243,0,20,3.253,0.844,1.929,0,0,0
6.443,0,22,2.851,0.796,1.6,0,0,0
7.307,0,16,3.625,0.965,1.458,0,0,0
6.525,0,12,3.171,0.802,1.322,0,0,0
7.04,0,21,3.391,0.833,1.568,0,0,0
7.563,0,23,3.996,0.898,1.423,0,0,0
7.668,0,32,4.212,0.843,1.363,0,0,0
7.064,0,25,3.489,0.859,1.463,0,0,0
7.649,0,24,4.072,0.835,1.498,0,0,0
6.671,0,21,2.816,0.858,1.822,0,0,0
6.981,0,18,3.509,0.827,1.539,0,0,0
6.014,0,15,2.506,0.848,1.464,0,0,0
6.674,0,14,3.306,0.869,1.287,0,0,0
7.023,0,29,3.403,0.915,1.512,0,0,0
7.807,0,27,4.296,0.767,1.534,0,0,0
7.184,0,29,3.493,0.815,1.656,0,0,0
6.621,0,23,2.971,0.826,1.607,0,0,0
7.994,0,28,3.692,1.196,1.843,0,0,0
6.518,0,22,3.179,0.805,1.363,0,0,0
7.699,0,48,4.37,0.856,1.309,0,0,0
7.402,0,28,3.842,0.919,1.395,0,0,0
7.865,0,46,4.413,0.849,1.363,0,0,0
6.702,0,31,3.181,0.826,1.635,0,0,0
7.738,0,38,3.966,0.821,1.771,0,0,0
6.815,0,25,3.212,0.96,1.453,0,0,0
7.287,0,19,3.243,0.811,2.081,0,0,0
6.782,0,24,3.213,0.792,1.535,0,0,0
6.776,0,22,3.261,0.89,1.402,0,0,0
6.844,0,24,3.136,0.807,1.705,0,0,0
6.62,0,27,3.169,0.87,1.344,0,0,0
6.466,0,26,3.226,0.833,1.263,0,0,0
7.084,0,32,3.414,0.85,1.676,0,0,0
7.78,0,29,3.86,1.126,1.563,0,0,0
7.446,0,35,4.151,0.802,1.312,0,0,0
7.37,0,26,3.558,0.936,1.666,0,0,0
7.258,0,32,3.867,0.886,1.33,0,0,0
7.399,0,37,4.055,0.864,1.258,0,0,0
7.538,0,30,3.746,1.053,1.508,0,0,0
8.019,0,39,4.533,0.896,1.316,0,0,0
7.355,0,35,3.937,0.852,1.348,0,0,0
8.533,0,44,4.849,0.865,1.568,0,0,0
7.627,0,37,4.267,0.799,1.324,0,0,0
7.641,0,38,4.187,0.892,1.426,0,0,0
7.293,0,40,3.82,0.98,1.259,0,0,0
7.54,0,41,4.18,0.885,1.261,0,0,0
8.101,0,48,4.351,0.808,1.778,0,0,0
6.695,0,29,3.14,0.935,1.44,0,0,0
8.871,0,51,5.007,0.904,1.629,0,0,0
8.652,0,58,5.114,0.889,1.379,0,0,0
6.922,0,33,3.555,0.898,1.342,0,0,0
8.533,0,36,4.814,0.876,1.575,0,0,0
7.59,0,39,4.129,0.787,1.456,0,0,0
8.349,0,53,4.92,0.868,1.411,0,0,0
8.045,0,48,4.419,0.856,1.59,0,0,0
7.965,0,47,4.464,0.912,1.445,0,0,0
8.055,0,44,4.099,0.782,1.944,0,0,0
8.213,0,41,4.603,0.804,1.598,0,0,0
8.833,0,55,5.29,0.908,1.39,0,0,0
7.58,0,32,3.883,1.089,1.354,0,0,0
8.434,0,41,4.634,0.906,1.662,0,0,0
8.37,0,32,4.784,0.875,1.456,0,0,0
7.807,0,39,4.225,1.176,1.263,0,0,0
8.309,0,49,4.767,0.865,1.516,0,0,0
7.71,0,40,3.872,1.112,1.548,0,0,0
7.857,0,38,3.898,1.131,1.642,0,0,0
7.356,0,41,3.885,0.845,1.272,0,0,0
6.571,0,29,3.26,0.905,1.274,0,0,0
8.533,0,37,4.741,0.81,1.778,0,0,0
8.568,0,50,5.058,0.782,1.481,0,0,0
7.346,0,39,4.103,0.888,1.291,0,0,0
6.948,0,36,3.427,0.783,1.575,0,0,0
8.143,0,39,4.701,0.881,1.303,0,0,0
6.987,0,30,3.669,0.861,1.284,0,0,0
6.923,0,36,3.543,0.819,1.38,0,0,0
7.217,0,27,3.544,0.918,1.557,0,0,0
7.592,0,39,4.214,0.83,1.195,0,0,0
7.858,0,41,4.242,0.846,1.531,0,0,0
8.223,0,35,4.263,1.136,1.654,0,0,0
7.599,0,38,4.053,0.899,1.409,0,0,0
7.811,0,36,4.13,1.063,1.343,0,0,0
9.104,0,43,4.936,0.828,2.017,0,0,0
7.887,0,41,4.238,0.913,1.502,0,0,0
7.664,0,32,3.785,0.982,1.63,0,0,0
7.699,0,28,3.751,1.064,1.591,0,0,0
7.851,0,34,4.276,0.877,1.391,0,0,0
7.542,0,47,4.154,0.771,1.372,0,0,0
8.524,0,43,4.37,1.096,1.802,0,0,0
7.519,0,49,4.351,0.824,1.28,0,0,0
7.12,0,39,3.703,0.891,1.38,0,0,0
7.423,0,35,3.666,0.774,1.801,0,0,0
6.753,0,32,3.25,0.877,1.484,0,0,0
7.175,0,24,3.229,0.808,1.987,0,0,0
7.289,0,31,3.973,0.821,1.14,0,0,0
7.092,0,35,3.739,0.851,1.288,0,0,0
7.159,0,24,3.761,0.836,1.466,0,0,0
7.123,0,22,3.47,0.812,1.592,0,0,0
7.714,0,34,4.046,0.868,1.591,0,0,0
6.564,0,19,2.767,0.789,1.824,0,0,0
7.344,0,27,3.475,0.942,1.702,0,0,0
7.479,0,30,4.046,0.896,1.444,0,0,0
7.18,0,30,3.499,0.919,1.53,0,0,0
7.31,0,26,3.579,0.975,1.523,0,0,0
7.104,0,33,3.852,0.81,1.239,0,0,0
7.052,0,28,3.325,1.025,1.494,0,0,0
7.73,0,31,4.091,0.865,1.559,0,0,0
7.488,0,30,4.12,0.772,1.481,0,0,0
7.586,0,31,3.745,1.097,1.551,0,0,0
7.817,0,35,4.264,0.818,1.53,0,0,0
6.799,0,20,2.866,1.23,1.592,0,0,0
6.789,0,18,2.963,0.82,1.836,0,0,0
7.368,0,29,3.476,0.971,1.59,0,0,0
6.89,0,21,3.197,0.769,1.833,0,0,0
6.713,0,22,2.896,0.836,1.776,0,0,0
7.878,0,31,4.307,0.878,1.386,0,0,0
6.991,0,28,3.697,0.91,1.281,0,0,0
7.357,0,29,3.834,0.973,1.35,0,0,0
7.753,0,22,3.921,0.893,1.788,0,0,0
7.057,0,20,3.087,0.947,1.813,0,0,0
7.756,0,28,3.841,1.037,1.668,0,0,0
6.662,0,15,3.295,0.854,1.375,0,0,0
6.309,0,15,2.888,0.872,1.351,0,0,0
6.973,0,22,3.409,0.76,1.57,0,0,0
7.345,0,30,3.537,0.87,1.687,0,0,0
7.423,0,34,3.962,0.884,1.394,0,0,0
6.605,0,25,3.03,0.851,1.533,0,0,0
6.378,0,21,2.893,0.915,1.459,0,0,0
7.447,0,25,3.88,0.845,1.487,0,0,0
8.261,0,35,4.324,1.089,1.625,0,0,0
7.223,0,28,3.636,0.893,1.445,0,0,0
7.718,0,36,4.392,0.815,1.272,0,0,0
7.422,0,33,3.659,1.17,1.475,0,0,0
6.532,0,26,2.962,0.783,1.583,0,0,0
6.854,0,25,3.334,0.927,1.523,0,0,0
7.649,0,26,3.528,0.866,2.15,0,0,0
6.717,0,26,3.214,0.773,1.279,0,0,0
6.446,0,18,2.928,0.977,1.393,0,0,0
7.021,0,32,3.392,0.756,1.774,0,0,0
7.484,0,28,4.019,0.859,1.311,0,0,0
7.356,0,24,3.68,0.924,1.576,0,0,0
7.947,0,34,4.055,1.08,1.594,0,0,0
7.099,0,18,3.532,0.889,1.463,0,0,0
6.845,0,23,3.636,0.838,1.25,0,0,0
7.38,0,25,3.588,1.016,1.535,0,0,0
7.339,0,22,3.628,0.872,1.678,0,0,0
6.489,0,20,3.177,0.827,1.359,0,0,0
7.407,0,22,3.623,0.905,1.573,0,0,0
8.706,0,29,4.453,1.242,1.714,0,0,0
6.872,0,22,3.164,0.855,1.44,0,0,0
7.956,0,29,4.019,1.153,1.565,0,0,0
7.332,0,32,3.885,0.818,1.371,0,0,0
7.747,0,26,3.959,0.928,1.585,0,0,0
8.653,0,35,4.696,0.838,1.936,0,0,0
8.175,0,33,4.541,0.795,1.531,0,0,0
7.81,0,29,4.172,0.9,1.464,0,0,0
7.335,0,22,3.525,1.019,1.589,0,0,0
7.344,0,25,3.583,0.932,1.545,0,0,0
6.242,0,19,2.841,0.8,1.382,0,0,0
6.922,0,13,3.246,0.986,1.582,0,0,0
7.739,0,13,3.159,0.782,2.547,0,0,0
6.912,0,29,3.559,0.778,1.383,0,0,0
7.611,0,27,3.711,1.049,1.569,0,0,0
8.211,0,25,4.698,0.875,1.424,0,0,0
6.931,0,18,3.275,0.919,1.527,0,0,0
6.569,0,20,2.926,0.813,1.601,0,0,0
6.911,0,20,3.089,0.943,1.667,0,0,0
7.68,0,31,4.168,0.888,1.397,0,0,0
6.916,0,28,3.472,0.804,1.408,0,0,0
7.285,0,24,3.38,1.05,1.632,0,0,0
8.023,0,34,4.423,0.805,1.666,0,0,0
8.613,0,37,5.034,0.778,1.57,0,0,0
8.318,0,47,4.725,0.864,1.633,0,0,0
8.668,0,43,4.711,0.88,1.549,0,0,0
7.37,0,35,3.73,1.133,1.424,0,0,0
8.859,0,52,5.16,0.895,1.546,0,0,0
9.546,0,48,5.729,0.834,1.694,0,0,0
8.447,0,45,4.912,0.902,1.428,0,0,0
