Iteration,Cost,Cost reduction,time (ms)
0,7.284069836846481,0.0,30.41839599609375
1,7.195707593599378,0.012130889080733676,213.70673179626465
2,5.341513616922005,0.2666855567608717,423.2058525085449
3,4.837263578090857,0.33591197140621165,1245.8584308624268
4,4.142696868992906,0.4312661792399263,3575.3333568573
5,3.459611227709747,0.5250441984768877,5138.429164886475
6,2.834191338256566,0.6109055237334761,6194.811820983887
7,2.6459493661658158,0.6367484901392246,7174.184083938599
8,2.63756831074621,0.6378990907797086,9082.897424697876
9,2.4418257060063135,0.6647717882035763,9717.702627182007
10,2.392771970800274,0.6715061738293018,10492.130994796753
11,2.3185353362647234,0.6816978161663954,11258.230447769165
12,2.3117570824650837,0.6826283747622715,11985.830068588257
13,2.2733956113125737,0.6878948634165205,12866.944551467896
14,2.269122885363835,0.6884814483950342,13586.302995681763
15,2.214530932977249,0.695976153087517,14171.694278717041
16,2.138067457307664,0.7064735092884138,14951.545715332031
17,1.8780611902621043,0.7421687006950526,16413.221836090088
18,1.8780504082914677,0.7421701809074721,18143.89681816101
